t_unix,gpu_util_pct,mem_util_pct,mem_used_mb,power_w,temp_c
1777916258,35,13,2706,34.48,45
1777916259,21,11,2722,33.94,45
1777916260,34,15,2703,33.85,45
1777916261,40,18,2704,35.11,45
1777916262,30,15,2704,34.33,45
1777916263,42,16,2703,34.02,45
1777916264,21,13,2703,34.51,45
1777916265,24,14,2703,34.93,45
1777916266,19,11,2703,33.73,45
1777916267,27,14,2703,33.98,45
1777916268,21,11,2703,33.72,45
1777916269,41,18,2703,34.93,45
1777916270,40,19,2702,34.93,45
1777916271,28,14,2702,35.11,45
1777916272,27,14,2702,35.13,45
1777916273,24,13,2702,33.99,45
1777916274,26,14,2702,33.94,45
1777916275,30,15,2702,33.99,45
1777916276,33,14,2684,34.15,45
1777916277,31,14,2684,34.01,45
1777916278,32,15,2665,33.67,45
1777916279,56,18,2665,45.13,46
1777916280,3,4,2665,50.95,46
1777916281,25,12,2649,39.63,45
1777916282,7,7,2649,31.29,45
1777916283,7,7,2667,30.00,45
1777916284,36,12,2666,33.22,45
1777916285,32,12,2666,33.25,45
1777916286,36,16,2692,35.19,45
1777916287,17,10,2671,55.08,47
1777916288,21,11,2671,55.69,46
1777916289,32,18,2671,35.14,45
1777916290,34,18,2689,34.71,45
1777916291,38,18,2676,34.68,45
1777916292,38,17,2698,34.34,45
1777916293,12,7,2733,46.70,47
1777916294,23,9,2728,54.06,47
1777916295,6,7,2652,37.81,45
1777916296,32,12,2652,30.98,45
1777916297,7,7,2652,29.79,45
1777916298,8,7,2758,30.28,45
1777916299,49,13,2758,31.68,45
1777916300,37,13,2761,30.79,45
1777916301,44,13,2760,32.94,45
1777916302,36,13,2760,31.75,45
1777916303,45,13,2761,30.77,45
1777916304,43,13,2772,33.17,45
1777916305,39,13,2754,31.81,45
1777916306,48,13,2754,31.03,45
1777916307,42,13,2686,33.13,45
1777916308,34,12,2686,33.34,45
1777916309,29,12,2686,33.12,45
1777916310,33,12,2686,32.87,45
1777916311,31,10,2686,32.56,45
1777916312,39,12,2686,33.08,45
1777916313,38,12,2686,32.88,45
1777916314,34,10,2686,32.99,45
1777916315,35,11,2686,32.70,45
1777916316,38,11,2690,33.04,45
1777916317,34,11,2690,33.10,45
1777916318,35,11,2690,33.29,45
1777916319,37,11,2690,33.49,45
1777916320,36,11,2690,33.28,45
1777916321,29,10,2690,33.03,45
1777916322,37,11,2690,33.11,45
1777916323,34,11,2690,33.06,45
1777916324,47,12,2691,33.37,45
1777916325,30,12,2691,33.14,45
1777916326,25,11,2691,33.12,45
1777916327,33,12,2691,33.38,45
1777916328,37,13,2691,33.45,45
1777916329,36,12,2691,33.09,45
1777916330,41,13,2691,33.25,45
1777916331,38,13,2691,33.53,45
1777916332,41,13,2691,33.46,45
1777916333,41,13,2691,33.25,45
1777916334,40,13,2691,32.91,45
1777916335,42,14,2691,33.47,45
1777916336,42,13,2691,33.10,45
1777916337,40,13,2691,33.09,45
