t_unix,gpu_util_pct,mem_util_pct,mem_used_mb,power_w,temp_c
1777908160,39,25,3764,16.04,39
1777908161,44,27,3793,16.42,39
1777908162,44,27,3793,16.62,39
1777908163,42,26,3793,16.36,39
1777908164,40,26,3793,16.40,39
1777908165,22,13,3793,16.61,39
1777908166,20,13,3793,17.08,38
1777908167,41,26,3793,16.52,39
1777908168,43,27,3793,16.33,39
1777908169,42,27,3793,16.14,39
1777908170,40,26,3793,16.37,39
1777908171,40,26,3793,16.51,39
1777908172,42,27,3793,16.40,39
1777908173,43,27,3793,16.38,39
1777908174,20,13,3793,16.66,39
1777908175,21,14,3793,17.22,39
1777908176,41,27,3793,16.73,38
1777908177,41,27,3793,16.27,39
1777908178,46,29,3793,16.38,39
1777908179,43,28,3793,16.41,39
1777908180,20,13,3793,16.99,39
1777908181,21,14,3793,17.23,39
1777908182,42,27,3793,16.93,39
1777908183,44,29,3793,16.26,39
1777908184,44,29,3793,16.34,39
1777908185,42,28,3793,16.20,39
1777908186,45,28,3793,16.26,38
1777908187,42,27,3793,16.49,39
1777908188,22,14,3793,16.81,39
1777908189,21,14,3793,17.11,38
1777908190,43,28,3793,16.62,38
1777908191,42,27,3793,16.26,38
1777908192,43,28,3793,16.32,38
1777908193,41,27,3793,16.27,38
1777908194,43,27,3793,16.34,39
1777908195,41,27,3793,16.20,38
1777908196,38,25,3793,16.19,38
1777908197,41,27,3793,16.31,38
1777908198,19,12,3793,17.00,39
1777908199,40,25,3793,16.93,38
1777908200,41,26,3793,16.19,38
1777908201,41,27,3793,16.23,38
1777908202,100,78,3863,17.49,38
1777908203,7,5,3862,39.08,40
1777908204,14,9,3862,43.14,40
1777908205,15,8,3862,30.98,39
1777908206,19,8,3862,30.55,39
1777908207,22,9,3862,30.56,39
1777908208,26,9,3862,30.71,39
1777908209,23,9,3862,30.83,39
1777908210,26,9,3862,30.77,39
1777908211,26,9,3862,30.78,39
1777908212,25,9,3862,30.75,39
1777908213,28,9,3862,30.73,39
1777908214,25,9,3862,30.73,39
1777908215,26,9,3862,30.73,39
1777908216,25,9,3862,30.76,40
1777908217,5,2,3794,31.86,40
1777908218,3,1,3793,41.06,40
1777908219,21,14,3793,35.97,40
1777908220,20,13,3793,18.24,39
1777908221,23,14,3793,17.43,39
1777908222,44,29,3793,16.58,39
1777908223,45,29,3793,16.35,39
1777908224,43,28,3793,16.31,39
1777908225,46,29,3793,16.35,39
1777908226,21,14,3793,17.08,39
1777908227,40,26,3793,17.07,39
1777908228,46,29,3793,16.25,39
1777908229,43,28,3793,16.28,39
1777908230,45,28,3793,16.33,39
1777908231,42,27,3793,16.42,39
1777908232,43,28,3793,16.39,39
1777908233,21,14,3793,16.95,39
1777908234,21,14,3793,17.13,39
1777908235,43,28,3793,16.52,39
1777908236,40,25,3793,16.39,39
1777908237,46,29,3793,16.37,39
1777908238,41,27,3793,16.37,39
1777908239,39,25,3793,16.31,39
