t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777908161,3521985,111.00,4.00,115.00,835976
1777908162,3521985,115.00,4.00,119.00,835976
1777908163,3521985,114.00,3.00,117.00,835976
1777908164,3521985,115.00,3.00,118.00,835976
1777908165,3521985,111.00,3.00,114.00,835976
1777908166,3521985,111.00,3.00,114.00,835976
1777908167,3521985,113.00,4.00,117.00,835976
1777908168,3521985,114.00,2.00,116.00,835976
1777908169,3521985,113.00,3.00,116.00,835976
1777908170,3521985,113.00,3.00,116.00,835976
1777908171,3521985,114.00,3.00,117.00,835976
1777908172,3521985,115.00,2.00,117.00,835976
1777908173,3521985,114.00,4.00,118.00,835976
1777908174,3521985,111.00,3.00,114.00,835976
1777908175,3521985,113.00,4.00,117.00,835976
1777908176,3521985,115.00,3.00,118.00,835976
1777908178,3521985,114.00,2.00,116.00,835976
1777908179,3521985,114.00,3.00,117.00,835976
1777908180,3521985,115.00,3.00,118.00,835976
1777908181,3521985,110.00,3.00,113.00,835976
1777908182,3521985,110.00,2.00,112.00,835976
1777908183,3521985,112.00,4.00,116.00,835976
1777908184,3521985,114.00,3.00,117.00,835976
1777908185,3521985,115.00,3.00,118.00,835976
1777908186,3521985,115.00,3.00,118.00,835976
1777908187,3521985,115.00,3.00,118.00,835976
1777908188,3521985,113.00,3.00,116.00,835976
1777908189,3521985,110.00,3.00,113.00,835976
1777908190,3521985,111.00,5.00,116.00,835976
1777908191,3521985,113.00,3.00,116.00,835976
1777908192,3521985,114.00,4.00,118.00,835976
1777908193,3521985,115.00,3.00,118.00,835976
1777908194,3521985,115.00,3.00,118.00,835976
1777908195,3521985,113.00,3.00,116.00,835976
1777908196,3521985,113.00,3.00,116.00,835976
1777908197,3521985,115.00,2.00,117.00,835976
1777908198,3521985,110.00,4.00,114.00,835976
1777908199,3521985,112.00,2.00,114.00,835976
1777908200,3521985,114.00,3.00,117.00,835976
1777908201,3521985,114.00,3.00,117.00,835976
1777908202,3521985,83.00,2.00,85.00,835976
1777908203,3521985,109.00,3.00,112.00,835976
1777908204,3521985,109.00,4.00,113.00,835976
1777908205,3521985,109.00,3.00,112.00,835976
1777908206,3521985,109.00,3.00,112.00,835976
1777908207,3521985,109.00,4.00,113.00,835976
1777908208,3521985,110.00,4.00,114.00,835976
1777908209,3521985,112.00,3.00,115.00,835976
1777908210,3521985,109.00,4.00,113.00,835976
1777908211,3521985,109.00,3.00,112.00,835976
1777908212,3521985,110.00,4.00,114.00,835976
1777908213,3521985,110.00,3.00,113.00,835976
1777908214,3521985,110.00,4.00,114.00,835976
1777908215,3521985,111.00,4.00,115.00,835976
1777908216,3521985,109.00,2.00,111.00,835976
1777908217,3521985,105.00,3.00,108.00,835976
1777908218,3521985,109.00,2.00,111.00,835976
1777908219,3521985,110.00,3.00,113.00,835976
1777908220,3521985,109.00,4.00,113.00,835976
1777908221,3521985,112.00,3.00,115.00,835976
1777908222,3521985,115.00,3.00,118.00,835976
1777908223,3521985,115.00,3.00,118.00,835976
1777908224,3521985,115.00,3.00,118.00,835976
1777908225,3521985,113.00,3.00,116.00,835976
1777908226,3521985,110.00,3.00,113.00,835976
1777908227,3521985,113.00,4.00,117.00,835976
1777908228,3521985,116.00,2.00,118.00,835976
1777908229,3521985,113.00,3.00,116.00,835976
1777908230,3521985,114.00,3.00,117.00,835976
1777908232,3521985,114.00,4.00,118.00,835976
1777908233,3521985,114.00,3.00,117.00,835976
1777908234,3521985,110.00,3.00,113.00,835976
1777908235,3521985,114.00,3.00,117.00,835976
1777908236,3521985,112.00,4.00,116.00,835976
1777908237,3521985,115.00,3.00,118.00,835976
1777908238,3521985,113.00,3.00,116.00,835976
1777908239,3521985,116.00,3.00,119.00,835976
1777908240,3521985,113.00,3.00,116.00,835976
1777908241,3521985,110.00,3.00,113.00,835976
