t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777908529,3542953,110.00,5.00,115.00,836564
1777908530,3542953,114.00,3.00,117.00,836564
1777908531,3542953,114.00,4.00,118.00,836564
1777908532,3542953,113.00,3.00,116.00,836564
1777908533,3542953,114.00,5.00,119.00,836564
1777908534,3542953,115.00,3.00,118.00,836564
1777908535,3542953,112.00,3.00,115.00,836564
1777908536,3542953,111.00,3.00,114.00,836564
1777908537,3542953,113.00,3.00,116.00,836564
1777908538,3542953,114.00,3.00,117.00,836564
1777908539,3542953,116.00,3.00,119.00,836564
1777908540,3542953,115.00,2.00,117.00,836564
1777908541,3542953,112.00,3.00,115.00,836564
1777908542,3542953,113.00,3.00,116.00,836564
1777908543,3542953,116.00,3.00,119.00,836564
1777908544,3542953,112.00,3.00,115.00,836564
1777908545,3542953,110.00,4.00,114.00,836564
1777908546,3542953,112.00,3.00,115.00,836564
1777908547,3542953,114.00,4.00,118.00,836564
1777908548,3542953,113.00,3.00,116.00,836564
1777908549,3542953,115.00,3.00,118.00,836564
1777908550,3542953,116.00,2.00,118.00,836564
1777908551,3542953,112.00,4.00,116.00,836564
1777908552,3542953,110.00,3.00,113.00,836564
1777908553,3542953,113.00,3.00,116.00,836564
1777908554,3542953,115.00,3.00,118.00,836564
1777908555,3542953,114.00,3.00,117.00,836564
1777908556,3542953,116.00,4.00,120.00,836564
1777908557,3542953,112.00,3.00,115.00,836564
1777908558,3542953,111.00,2.00,113.00,836564
1777908559,3542953,115.00,3.00,118.00,836564
1777908560,3542953,114.00,4.00,118.00,836564
1777908561,3542953,114.00,3.00,117.00,836564
1777908562,3542953,114.00,2.00,116.00,836564
1777908563,3542953,110.00,4.00,114.00,836564
1777908564,3542953,113.00,3.00,116.00,836564
1777908565,3542953,115.00,4.00,119.00,836564
1777908566,3542953,114.00,3.00,117.00,836564
1777908567,3542953,113.00,4.00,117.00,836564
1777908568,3542953,114.00,3.00,117.00,836564
1777908569,3542953,90.00,2.00,92.00,836564
1777908570,3542953,102.00,4.00,106.00,836564
1777908571,3542953,109.00,4.00,113.00,836564
1777908572,3542953,109.00,4.00,113.00,836564
1777908573,3542953,110.00,3.00,113.00,836564
1777908574,3542953,110.00,4.00,114.00,836564
1777908575,3542953,111.00,4.00,115.00,836564
1777908576,3542953,109.00,5.00,114.00,836564
1777908578,3542953,112.00,3.00,115.00,836564
1777908579,3542953,111.00,4.00,115.00,836564
1777908580,3542953,111.00,3.00,114.00,836564
1777908581,3542953,111.00,3.00,114.00,836564
1777908582,3542953,111.00,3.00,114.00,836564
1777908583,3542953,110.00,3.00,113.00,836564
1777908584,3542953,111.00,4.00,115.00,836564
1777908585,3542953,108.00,3.00,111.00,836564
1777908586,3542953,106.00,4.00,110.00,836564
1777908587,3542953,109.00,3.00,112.00,836564
1777908588,3542953,111.00,3.00,114.00,836564
1777908589,3542953,111.00,4.00,115.00,836564
1777908590,3542953,116.00,3.00,119.00,836564
1777908591,3542953,110.00,2.00,112.00,836564
1777908592,3542953,108.00,3.00,111.00,836564
1777908593,3542953,112.00,3.00,115.00,836564
1777908594,3542953,111.00,3.00,114.00,836564
1777908595,3542953,109.00,3.00,112.00,836564
1777908596,3542953,111.00,3.00,114.00,836564
1777908597,3542953,110.00,3.00,113.00,836564
1777908598,3542953,108.00,4.00,112.00,836564
1777908599,3542953,111.00,3.00,114.00,836564
1777908600,3542953,110.00,3.00,113.00,836564
1777908601,3542953,110.00,4.00,114.00,836564
1777908602,3542953,110.00,4.00,114.00,836564
1777908603,3542953,109.00,4.00,113.00,836564
1777908604,3542953,106.00,3.00,109.00,836564
1777908605,3542953,110.00,4.00,114.00,836564
1777908606,3542953,109.00,3.00,112.00,836564
1777908607,3542953,111.00,4.00,115.00,836564
1777908608,3542953,112.00,3.00,115.00,836564
