t_unix,interval_s,hz_inst
1777908345,0.0465889,21.4643
1777908345,0.0746091,13.4032
1777908345,0.0752285,13.2928
1777908345,0.0667419,14.9831
1777908345,0.0728117,13.7341
1777908345,0.066366,15.0680
1777908345,0.0610808,16.3718
1777908345,0.0614946,16.2616
1777908345,0.0626767,15.9549
1777908345,0.0606577,16.4860
1777908346,0.0339559,29.4500
1777908346,0.0763747,13.0933
1777908346,0.0732702,13.6481
1777908346,0.0751512,13.3065
1777908346,0.0634066,15.7712
1777908346,0.0645418,15.4938
1777908346,0.0669281,14.9414
1777908346,0.0685597,14.5858
1777908346,0.0668651,14.9555
1777908346,0.0737725,13.5552
1777908346,0.0658296,15.1907
1777908346,0.07308,13.6836
1777908346,0.070529,14.1786
1777908346,0.0730876,13.6822
1777908346,0.0706028,14.1637
1777908346,0.0795678,12.5679
1777908346,0.0708653,14.1113
1777908346,0.0725053,13.7921
1777908347,0.0756142,13.2250
1777908347,0.0877542,11.3955
1777908347,0.0659439,15.1644
1777908347,0.0753427,13.2727
1777908347,0.0673318,14.8518
1777908347,0.0750298,13.3280
1777908347,0.0669623,14.9338
1777908347,0.0696699,14.3534
1777908347,0.0624591,16.0105
1777908347,0.0589002,16.9779
1777908347,0.0630221,15.8674
1777908347,0.0688988,14.5140
1777908348,0.0683245,14.6360
1777908348,0.0756406,13.2204
1777908348,0.0719405,13.9004
1777908348,0.0745072,13.4215
1777908348,0.066172,15.1121
1777908348,0.0625008,15.9998
1777908348,0.0639977,15.6256
1777908348,0.0639126,15.6464
1777908348,0.0612838,16.3175
1777908348,0.0721461,13.8608
1777908349,0.0762808,13.1095
1777908349,0.0719496,13.8986
1777908349,0.0766279,13.0501
1777908349,0.088326,11.3217
1777908349,0.0766534,13.0457
1777908349,0.0719164,13.9050
1777908349,0.0700237,14.2809
1777908349,0.0749788,13.3371
1777908349,0.0594633,16.8171
1777908349,0.0638996,15.6496
1777908350,0.0615836,16.2381
1777908350,0.0644155,15.5242
1777908350,0.0578014,17.3006
1777908350,0.0620821,16.1077
1777908350,0.0641603,15.5860
1777908350,0.0604515,16.5422
1777908350,0.0628507,15.9107
1777908350,0.0606416,16.4903
1777908350,0.0664276,15.0540
1777908350,0.066331,15.0759
1777908351,0.0645168,15.4998
1777908351,0.0702266,14.2396
1777908351,0.0636064,15.7217
1777908351,0.0757878,13.1947
1777908351,0.0772114,12.9515
1777908351,0.0744952,13.4237
1777908351,0.0716535,13.9561
1777908351,0.0688375,14.5270
1777908351,0.0650626,15.3698
1777908351,0.0661409,15.1192
1777908351,0.0576821,17.3364
1777908351,0.0624547,16.0116
1777908351,0.0636388,15.7137
1777908351,0.0587052,17.0343
1777908351,0.06462,15.4751
1777908351,0.0620258,16.1223
1777908351,0.0717658,13.9342
1777908351,0.0645881,15.4827
1777908351,0.0628411,15.9132
1777908351,0.0661049,15.1275
1777908352,0.0643116,15.5493
1777908352,0.0654612,15.2762
1777908352,0.0768468,13.0129
1777908352,0.0738,13.5501
1777908352,0.0683097,14.6392
1777908352,0.0706417,14.1559
1777908352,0.0728886,13.7196
1777908352,0.0724958,13.7939
1777908352,0.0666039,15.0141
1777908352,0.0715638,13.9735
1777908353,0.0645516,15.4915
1777908353,0.0642107,15.5737
1777908353,0.072081,13.8733
1777908353,0.0683923,14.6215
1777908353,0.074321,13.4551
1777908353,0.0735572,13.5949
1777908353,0.063553,15.7349
1777908353,0.07104,14.0766
1777908353,0.0740038,13.5128
