t_unix,interval_s,hz_inst
1777907794,0.00792984,126.1059
1777907794,0.0631936,15.8244
1777907794,0.0667493,14.9814
1777907794,0.0672539,14.8690
1777907794,0.0669254,14.9420
1777907794,0.0666595,15.0016
1777907794,0.0663431,15.0732
1777907794,0.0705341,14.1775
1777907794,0.0970695,10.3019
1777907794,0.0709924,14.0860
1777907795,0.000481148,2078.3626
1777907795,0.075534,13.2391
1777907795,0.0665161,15.0340
1777907795,0.0772694,12.9417
1777907795,0.0722784,13.8354
1777907795,0.0610664,16.3756
1777907795,0.0585092,17.0913
1777907795,0.0640003,15.6249
1777907795,0.0672666,14.8662
1777907795,0.0656665,15.2285
1777907795,0.0803661,12.4431
1777907795,0.0693728,14.4149
1777907795,0.0782273,12.7833
1777907795,0.0689917,14.4945
1777907795,0.0690284,14.4868
1777907795,0.0648273,15.4256
1777907795,0.0664368,15.0519
1777907795,0.0762046,13.1226
1777907795,0.0579655,17.2516
1777907795,0.0656451,15.2334
1777907796,0.0598745,16.7016
1777907796,0.0630385,15.8633
1777907796,0.0672801,14.8632
1777907796,0.0573548,17.4353
1777907796,0.0655764,15.2494
1777907796,0.0649422,15.3983
1777907796,0.0622952,16.0526
1777907796,0.0666544,15.0028
1777907796,0.0605038,16.5279
1777907796,0.0597905,16.7251
1777907797,0.0817055,12.2391
1777907797,0.0835356,11.9709
1777907797,0.0551852,18.1208
1777907797,0.0634803,15.7529
1777907797,0.0643929,15.5297
1777907797,0.0661889,15.1083
1777907797,0.0669503,14.9365
1777907797,0.0636505,15.7108
1777907797,0.0591357,16.9103
1777907797,0.0622202,16.0720
1777907798,0.0664706,15.0442
1777907798,0.0674821,14.8187
1777907798,0.0772511,12.9448
1777907798,0.0895828,11.1629
1777907798,0.0562179,17.7879
1777907798,0.077668,12.8753
1777907798,0.0659862,15.1547
1777907798,0.0624175,16.0211
1777907798,0.0602456,16.5987
1777907798,0.0629237,15.8923
1777907798,0.060918,16.4155
1777907799,0.0592191,16.8864
1777907799,0.0628384,15.9138
1777907799,0.0660822,15.1327
1777907799,0.0564812,17.7050
1777907799,0.0637015,15.6982
1777907799,0.0642313,15.5687
1777907799,0.0636178,15.7189
1777907799,0.0756012,13.2273
1777907799,0.0735326,13.5994
1777907799,0.0831946,12.0200
1777907799,0.0728904,13.7192
1777907799,0.0783292,12.7666
1777907799,0.0685184,14.5946
1777907799,0.0754976,13.2455
1777907799,0.0706,14.1643
1777907799,0.0684963,14.5993
1777907799,0.0606544,16.4869
1777907799,0.0648589,15.4181
1777907799,0.0607564,16.4592
1777907800,0.0697297,14.3411
1777907800,0.0632738,15.8043
1777907800,0.0631619,15.8323
1777907800,0.0727047,13.7543
1777907800,0.0652991,15.3141
1777907800,0.0645542,15.4909
1777907800,0.0670291,14.9189
1777907800,0.0682601,14.6498
1777907800,0.0638929,15.6512
1777907800,0.0651341,15.3529
1777907801,0.0747925,13.3703
1777907801,0.0694769,14.3933
1777907801,0.0676188,14.7888
1777907801,0.0630959,15.8489
1777907801,0.0676866,14.7740
1777907801,0.0688631,14.5216
1777907801,0.0691665,14.4579
1777907801,0.0649832,15.3886
1777907801,0.0659304,15.1675
1777907801,0.0568705,17.5838
1777907802,0.0633084,15.7957
1777907802,0.0664228,15.0551
1777907802,0.0667105,14.9901
1777907802,0.0649222,15.4031
1777907802,0.0704609,14.1923
1777907802,0.0805399,12.4162
1777907802,0.0660064,15.1500
1777907802,0.0701634,14.2524
1777907802,0.0746936,13.3880
1777907802,0.0718007,13.9274
1777907803,0.0625038,15.9990
1777907803,0.0588698,16.9866
1777907803,0.0636179,15.7188
1777907803,0.0730777,13.6841
1777907803,0.0652301,15.3303
1777907803,0.0632582,15.8082
1777907803,0.0705851,14.1673
1777907803,0.0784449,12.7478
1777907803,0.0666049,15.0139
1777907803,0.0800476,12.4926
1777907803,0.0655521,15.2550
1777907803,0.071553,13.9757
1777907803,0.0761051,13.1397
1777907803,0.0685983,14.5776
1777907803,0.0645844,15.4836
1777907803,0.0662875,15.0858
1777907803,0.0644694,15.5112
1777907803,0.0569525,17.5585
1777907803,0.0636577,15.7090
1777907803,0.0666692,14.9994
1777907804,0.0664464,15.0497
1777907804,0.0797646,12.5369
1777907804,0.0600027,16.6659
1777907804,0.0618428,16.1700
1777907804,0.0666099,15.0128
1777907804,0.0713527,14.0149
1777907804,0.0766679,13.0433
1777907804,0.0717648,13.9344
1777907804,0.0777855,12.8559
1777907804,0.056158,17.8069
1777907805,0.065636,15.2355
1777907805,0.0626638,15.9582
1777907805,0.0650443,15.3741
1777907805,0.0690487,14.4825
1777907805,0.054389,18.3861
1777907805,0.0657116,15.2180
1777907805,0.0783794,12.7585
1777907805,0.0709281,14.0988
1777907805,0.066623,15.0098
1777907805,0.0635368,15.7389
1777907806,0.0640676,15.6085
1777907806,0.0637801,15.6789
1777907806,0.0721651,13.8571
1777907806,0.0780152,12.8180
1777907806,0.0660254,15.1457
1777907806,0.0670733,14.9091
1777907806,0.0719203,13.9043
1777907806,0.0776285,12.8819
1777907806,0.0576736,17.3390
1777907806,0.0632296,15.8154
1777907807,0.067274,14.8646
1777907807,0.0661816,15.1099
1777907807,0.0681598,14.6714
1777907807,0.0653081,15.3120
1777907807,0.0717179,13.9435
1777907807,0.0624725,16.0070
1777907807,0.0652652,15.3221
1777907807,0.0667046,14.9915
1777907807,0.0552347,18.1046
1777907807,0.065062,15.3700
1777907807,0.0674931,14.8163
1777907807,0.0540913,18.4873
1777907807,0.061915,16.1512
1777907807,0.0673338,14.8514
1777907807,0.0605641,16.5114
1777907807,0.0730206,13.6948
1777907807,0.0665087,15.0356
1777907807,0.0723882,13.8144
1777907807,0.0658627,15.1831
1777907807,0.0633057,15.7964
1777907808,0.0613178,16.3085
1777907808,0.0625831,15.9788
1777907808,0.0645666,15.4879
1777907808,0.071829,13.9220
1777907808,0.0665953,15.0161
1777907808,0.0621258,16.0964
1777907808,0.0628031,15.9228
1777907808,0.0596345,16.7688
1777907808,0.0633075,15.7959
1777907808,0.0665543,15.0253
1777907809,0.0730195,13.6950
1777907809,0.0667296,14.9859
1777907809,0.0748629,13.3578
1777907809,0.0757879,13.1947
1777907809,0.0714154,14.0026
1777907809,0.0778605,12.8435
1777907809,0.0570607,17.5252
1777907809,0.0662597,15.0921
1777907809,0.0694008,14.4091
1777907809,0.0629399,15.8882
1777907810,0.0552956,18.0846
1777907810,0.0621022,16.1025
1777907810,0.0650917,15.3629
1777907810,0.057063,17.5245
1777907810,0.0624811,16.0048
1777907810,0.0641776,15.5818
1777907810,0.0669609,14.9341
1777907810,0.0535283,18.6817
1777907810,0.0640391,15.6155
1777907810,0.0665117,15.0349
1777907811,0.0670333,14.9180
1777907811,0.0669243,14.9423
1777907811,0.0624477,16.0134
1777907811,0.0588713,16.9862
1777907811,0.0631818,15.8273
1777907811,0.0724842,13.7961
1777907811,0.0649329,15.4005
1777907811,0.0616444,16.2221
1777907811,0.0660901,15.1309
1777907811,0.063214,15.8193
1777907811,0.0588435,16.9942
1777907811,0.0631254,15.8415
1777907811,0.0653968,15.2913
1777907811,0.0656316,15.2366
1777907811,0.0663074,15.0813
1777907811,0.0638205,15.6689
1777907811,0.0629954,15.8742
1777907811,0.0597998,16.7225
1777907811,0.062615,15.9706
1777907811,0.0680972,14.6849
1777907812,0.0654075,15.2888
1777907812,0.0772995,12.9367
1777907812,0.0724313,13.8062
1777907812,0.0668375,14.9617
1777907812,0.0658506,15.1859
1777907812,0.0708843,14.1075
1777907812,0.0692852,14.4331
1777907812,0.0777422,12.8630
1777907812,0.0631976,15.8234
1777907812,0.0677657,14.7567
1777907813,0.0697027,14.3466
1777907813,0.0751583,13.3053
1777907813,0.060111,16.6359
1777907813,0.0744685,13.4285
1777907813,0.0714369,13.9984
1777907813,0.0761066,13.1395
1777907813,0.0721509,13.8598
1777907813,0.0670555,14.9130
1777907813,0.0713803,14.0095
1777907813,0.0784115,12.7532
1777907814,0.0567024,17.6359
1777907814,0.0631748,15.8291
1777907814,0.0673089,14.8569
1777907814,0.0632988,15.7981
1777907814,0.0662948,15.0841
1777907814,0.066973,14.9314
1777907814,0.0666991,14.9927
1777907814,0.0662012,15.1055
1777907814,0.0699998,14.2858
1777907814,0.0656259,15.2379
1777907815,0.064362,15.5371
1777907815,0.0704855,14.1873
1777907815,0.0732865,13.6451
1777907815,0.0736823,13.5718
1777907815,0.0691711,14.4569
1777907815,0.0648451,15.4214
1777907815,0.0694752,14.3936
1777907815,0.073562,13.5940
1777907815,0.0701878,14.2475
1777907815,0.0733202,13.6388
1777907815,0.07641,13.0873
1777907815,0.0761381,13.1340
1777907815,0.0735159,13.6025
1777907815,0.0668245,14.9646
1777907815,0.0589074,16.9758
1777907815,0.0647195,15.4513
1777907815,0.0674277,14.8307
1777907815,0.0688055,14.5337
1777907815,0.064234,15.5681
1777907816,0.0660146,15.1482
1777907816,0.0675469,14.8045
1777907816,0.0679502,14.7167
1777907816,0.0637011,15.6983
1777907816,0.0662297,15.0990
1777907816,0.0671024,14.9026
1777907816,0.0665117,15.0349
1777907816,0.0714622,13.9934
1777907816,0.0687608,14.5432
1777907816,0.0635282,15.7410
1777907816,0.063998,15.6255
1777907817,0.0656599,15.2300
1777907817,0.065861,15.1835
1777907817,0.0703191,14.2209
1777907817,0.0641738,15.5827
1777907817,0.0691259,14.4664
1777907817,0.070064,14.2727
1777907817,0.0772829,12.9395
1777907817,0.0654158,15.2868
1777907817,0.0688782,14.5184
1777907817,0.0721642,13.8573
1777907818,0.0656164,15.2401
1777907818,0.0677673,14.7564
1777907818,0.0660655,15.1365
1777907818,0.0662691,15.0900
1777907818,0.0681911,14.6647
1777907818,0.0660328,15.1440
1777907818,0.0667456,14.9823
1777907818,0.0700508,14.2754
1777907818,0.0728627,13.7244
1777907818,0.0722044,13.8496
1777907819,0.0690921,14.4734
1777907819,0.056987,17.5479
1777907819,0.0625142,15.9964
1777907819,0.0661039,15.1277
1777907819,0.0643471,15.5407
1777907819,0.0678529,14.7378
1777907819,0.063281,15.8025
1777907819,0.0701945,14.2461
1777907819,0.0664264,15.0543
1777907819,0.0599485,16.6810
1777907819,0.065368,15.2980
1777907819,0.0617564,16.1927
1777907819,0.0668278,14.9638
1777907819,0.0631104,15.8452
1777907819,0.0569667,17.5541
1777907819,0.0614906,16.2626
1777907819,0.0678179,14.7454
1777907819,0.0557015,17.9528
1777907819,0.0737613,13.5572
1777907819,0.0714326,13.9992
1777907820,0.0549443,18.2003
1777907820,0.0733145,13.6399
1777907820,0.0716186,13.9629
1777907820,0.0753643,13.2689
1777907820,0.07728,12.9400
1777907820,0.0725181,13.7897
1777907820,0.0754463,13.2545
1777907820,0.0696786,14.3516
1777907820,0.0805488,12.4148
1777907820,0.068985,14.4959
1777907821,0.0682843,14.6447
1777907821,0.0728322,13.7302
1777907821,0.0769958,12.9877
1777907821,0.0661274,15.1223
1777907821,0.0715588,13.9745
1777907821,0.0682369,14.6548
1777907821,0.0647851,15.4356
1777907821,0.0683467,14.6313
1777907821,0.0647369,15.4471
1777907821,0.0639808,15.6297
1777907822,0.0760231,13.1539
1777907822,0.0656083,15.2420
1777907822,0.0843505,11.8553
1777907822,0.0703025,14.2242
1777907822,0.0644628,15.5128
1777907822,0.0699742,14.2910
1777907822,0.0679281,14.7214
1777907822,0.0762818,13.1093
1777907822,0.0686108,14.5750
1777907822,0.0708669,14.1110
1777907823,0.065248,15.3261
1777907823,0.0639147,15.6459
