t_unix,interval_s,hz_inst
1777915341,0.040938,24.4272
1777915341,0.0611022,16.3660
1777915341,0.0594887,16.8099
1777915341,0.059329,16.8552
1777915341,0.0596452,16.7658
1777915341,0.0603522,16.5694
1777915341,0.0594308,16.8263
1777915341,0.0599912,16.6691
1777915341,0.0601512,16.6248
1777915341,0.0606428,16.4900
1777915341,0.0624659,16.0087
1777915341,0.111654,8.9562
1777915341,0.00538816,185.5921
1777915341,0.0624421,16.0148
1777915341,0.0582222,17.1756
1777915341,0.0586108,17.0617
1777915341,0.058446,17.1098
1777915341,0.0590834,16.9252
1777915341,0.0590025,16.9484
1777915341,0.0605631,16.5117
1777915342,0.05831,17.1497
1777915342,0.0587501,17.0212
1777915342,0.0590224,16.9427
1777915342,0.0581807,17.1878
1777915342,0.0591747,16.8991
1777915342,0.0588833,16.9827
1777915342,0.0588665,16.9876
1777915342,0.0600434,16.6546
1777915342,0.0580654,17.2220
1777915342,0.0589201,16.9721
1777915343,0.0604341,16.5469
1777915343,0.0577064,17.3291
1777915343,0.0593603,16.8463
1777915343,0.0589923,16.9514
1777915343,0.0600898,16.6418
1777915343,0.0577824,17.3063
1777915343,0.058916,16.9733
1777915343,0.0590726,16.9283
1777915343,0.0590516,16.9343
1777915343,0.0591073,16.9184
1777915344,0.0590094,16.9465
1777915344,0.0596258,16.7713
1777915344,0.0609397,16.4097
1777915344,0.060026,16.6594
1777915344,0.0609354,16.4108
1777915344,0.0589097,16.9751
1777915344,0.0608388,16.4369
1777915344,0.0581165,17.2068
1777915344,0.0614875,16.2635
1777915344,0.0605281,16.5213
1777915344,0.0578946,17.2728
1777915344,0.0589076,16.9757
1777915344,0.0597507,16.7362
1777915344,0.0589434,16.9654
1777915344,0.0597948,16.7239
1777915344,0.0653301,15.3069
1777915344,0.0534743,18.7006
1777915344,0.0635335,15.7397
1777915344,0.0557856,17.9258
1777915344,0.061252,16.3260
1777915345,0.060398,16.5568
1777915345,0.0609144,16.4165
1777915345,0.0611427,16.3552
1777915345,0.0621709,16.0847
