t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777915341,3597802,104.00,2.00,106.00,837524
1777915342,3597802,106.00,3.00,109.00,837524
1777915343,3597802,107.00,2.00,109.00,837524
1777915344,3597802,107.00,2.00,109.00,837524
1777915345,3597802,107.00,2.00,109.00,837524
1777915346,3597802,106.00,2.00,108.00,837524
1777915347,3597802,108.00,2.00,110.00,837524
1777915348,3597802,109.00,2.00,111.00,837524
1777915349,3597802,104.00,3.00,107.00,837524
1777915350,3597802,104.00,3.00,107.00,837524
1777915351,3597802,106.00,3.00,109.00,837524
1777915352,3597802,106.00,1.00,107.00,837524
1777915353,3597802,106.00,4.00,110.00,837524
1777915354,3597802,107.00,2.00,109.00,837524
1777915355,3597802,107.00,2.00,109.00,837524
1777915356,3597802,106.00,2.00,108.00,837524
1777915357,3597802,109.00,2.00,111.00,837524
1777915358,3597802,108.00,2.00,110.00,837524
1777915359,3597802,107.00,2.00,109.00,837524
1777915360,3597802,107.00,2.00,109.00,837524
1777915361,3597802,107.00,2.00,109.00,837524
1777915362,3597802,106.00,4.00,110.00,837524
1777915363,3597802,108.00,2.00,110.00,837524
1777915364,3597802,106.00,3.00,109.00,837524
1777915365,3597802,107.00,2.00,109.00,837524
1777915366,3597802,107.00,2.00,109.00,837524
1777915367,3597802,107.00,2.00,109.00,837524
1777915368,3597802,107.00,2.00,109.00,837524
1777915369,3597802,107.00,3.00,110.00,837524
1777915370,3597802,108.00,2.00,110.00,837524
1777915372,3597802,106.00,2.00,108.00,837524
1777915373,3597802,107.00,2.00,109.00,837524
1777915374,3597802,107.00,2.00,109.00,837524
1777915375,3597802,113.00,2.00,115.00,837524
1777915376,3597802,107.00,2.00,109.00,837524
1777915377,3597802,106.00,2.00,108.00,837524
1777915378,3597802,106.00,2.00,108.00,837524
1777915379,3597802,107.00,2.00,109.00,837524
1777915380,3597802,108.00,2.00,110.00,837524
1777915381,3597802,109.00,1.00,110.00,837524
1777915382,3597802,107.00,2.00,109.00,837524
1777915383,3597802,108.00,3.00,111.00,837524
1777915384,3597802,107.00,2.00,109.00,837524
1777915385,3597802,108.00,2.00,110.00,837524
1777915386,3597802,107.00,1.00,108.00,837524
1777915387,3597802,108.00,3.00,111.00,837524
1777915388,3597802,107.00,2.00,109.00,837524
1777915389,3597802,106.00,3.00,109.00,837524
1777915390,3597802,104.00,3.00,107.00,837524
1777915391,3597802,104.00,2.00,106.00,837524
1777915392,3597802,106.00,2.00,108.00,837524
1777915393,3597802,105.00,3.00,108.00,837524
1777915394,3597802,105.00,2.00,107.00,837524
1777915395,3597802,106.00,2.00,108.00,837524
1777915396,3597802,105.00,3.00,108.00,837524
1777915397,3597802,107.00,2.00,109.00,837524
1777915398,3597802,106.00,3.00,109.00,837524
1777915399,3597802,107.00,2.00,109.00,837524
1777915400,3597802,104.00,4.00,108.00,837524
1777915401,3597802,107.00,2.00,109.00,837524
1777915402,3597802,106.00,2.00,108.00,837524
1777915403,3597802,106.00,3.00,109.00,837524
1777915404,3597802,106.00,2.00,108.00,837524
1777915405,3597802,110.00,3.00,113.00,837524
1777915406,3597802,113.00,2.00,115.00,837524
1777915407,3597802,109.00,2.00,111.00,837524
1777915408,3597802,105.00,2.00,107.00,837524
1777915409,3597802,111.00,2.00,113.00,837524
1777915410,3597802,111.00,3.00,114.00,837524
1777915411,3597802,103.00,4.00,107.00,837524
1777915412,3597802,105.00,2.00,107.00,837524
1777915413,3597802,108.00,2.00,110.00,837524
1777915414,3597802,104.00,3.00,107.00,837524
1777915415,3597802,105.00,2.00,107.00,837524
1777915416,3597802,106.00,2.00,108.00,837524
1777915417,3597802,107.00,2.00,109.00,837524
1777915418,3597802,109.00,3.00,112.00,837524
1777915419,3597802,105.00,3.00,108.00,837524
1777915420,3597802,105.00,2.00,107.00,837524
