t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777902358,3365642,99.00,16.00,115.00,18717364
1777902359,3365642,95.00,9.00,104.00,18717364
1777902361,3365642,99.00,10.00,109.00,18717364
1777902362,3365642,96.00,9.00,105.00,18717364
1777902363,3365642,100.00,8.00,108.00,18717364
1777902364,3365642,97.00,8.00,105.00,18717364
1777902365,3365642,96.00,7.00,103.00,18717364
1777902366,3365642,102.00,7.00,109.00,18717364
1777902367,3365642,97.00,7.00,104.00,18717364
1777902368,3365642,98.00,6.00,104.00,18717364
1777902369,3365642,103.00,7.00,110.00,18717364
1777902370,3365642,98.00,6.00,104.00,18717364
1777902371,3365642,98.00,6.00,104.00,18717364
1777902372,3365642,104.00,6.00,110.00,18717364
1777902373,3365642,99.00,5.00,104.00,18717364
1777902374,3365642,99.00,6.00,105.00,18717364
1777902375,3365642,103.00,4.00,107.00,18717364
1777902376,3365642,100.00,5.00,105.00,18717364
1777902377,3365642,100.00,5.00,105.00,18717364
1777902378,3365642,104.00,4.00,108.00,18717364
1777902379,3365642,100.00,5.00,105.00,18717364
1777902380,3365642,100.00,4.00,104.00,18717364
1777902381,3365642,104.00,4.00,108.00,18717364
1777902382,3365642,99.00,5.00,104.00,18717364
1777902383,3365642,100.00,4.00,104.00,18717364
1777902384,3365642,105.00,4.00,109.00,18717364
1777902385,3365642,100.00,4.00,104.00,18717364
1777902386,3365642,101.00,4.00,105.00,18717364
1777902387,3365642,105.00,4.00,109.00,18717364
1777902388,3365642,101.00,3.00,104.00,18717364
1777902389,3365642,102.00,4.00,106.00,18717364
1777902390,3365642,103.00,3.00,106.00,18717364
1777902391,3365642,101.00,3.00,104.00,18717364
1777902392,3365642,106.00,3.00,109.00,18717364
1777902393,3365642,101.00,3.00,104.00,18717364
1777902394,3365642,101.00,3.00,104.00,18717364
1777902395,3365642,105.00,3.00,108.00,18717364
1777902396,3365642,101.00,3.00,104.00,18717364
1777902397,3365642,101.00,4.00,105.00,18717364
1777902398,3365642,106.00,3.00,109.00,18717364
1777902399,3365642,101.00,2.00,103.00,18717492
1777902400,3365642,101.00,3.00,104.00,18717492
1777902401,3365642,105.00,4.00,109.00,18717492
1777902402,3365642,101.00,3.00,104.00,18717492
1777902403,3365642,102.00,2.00,104.00,18717492
1777902404,3365642,106.00,4.00,110.00,18717492
1777902405,3365642,102.00,2.00,104.00,18717492
1777902406,3365642,101.00,3.00,104.00,18717492
1777902407,3365642,106.00,3.00,109.00,18717492
1777902408,3365642,101.00,3.00,104.00,18717492
1777902409,3365642,106.00,3.00,109.00,18717492
1777902410,3365642,102.00,2.00,104.00,18717492
1777902411,3365642,102.00,2.00,104.00,18717492
1777902412,3365642,105.00,4.00,109.00,18717492
1777902413,3365642,102.00,3.00,105.00,18717492
1777902414,3365642,102.00,2.00,104.00,18717492
1777902415,3365642,105.00,3.00,108.00,18717492
1777902416,3365642,102.00,2.00,104.00,18717492
1777902417,3365642,101.00,3.00,104.00,18717492
1777902418,3365642,106.00,3.00,109.00,18717492
1777902419,3365642,102.00,3.00,105.00,18717492
1777902420,3365642,102.00,2.00,104.00,18717492
1777902422,3365642,106.00,2.00,108.00,18717620
1777902423,3365642,102.00,3.00,105.00,18717620
1777902424,3365642,101.00,3.00,104.00,18717620
1777902425,3365642,106.00,2.00,108.00,18717620
1777902426,3365642,102.00,3.00,105.00,18717620
1777902427,3365642,106.00,3.00,109.00,18717620
1777902428,3365642,102.00,2.00,104.00,18717620
1777902429,3365642,102.00,2.00,104.00,18717620
1777902430,3365642,105.00,3.00,108.00,18717620
1777902431,3365642,102.00,2.00,104.00,18717620
1777902432,3365642,102.00,3.00,105.00,18717620
1777902433,3365642,106.00,2.00,108.00,18717620
1777902434,3365642,102.00,2.00,104.00,18717620
1777902435,3365642,102.00,3.00,105.00,18717620
1777902436,3365642,106.00,2.00,108.00,18717620
1777902437,3365642,102.00,2.00,104.00,18717620
1777902438,3365642,102.00,3.00,105.00,18717620
