t_unix,sim_time_s,real_time_s,rtf,iterations,paused
1777902358,7.672000,12.627171,0.004084076330961882,7672,
1777902358,7.673000,12.731801,0.009557428095717146,7673,
1777902358,7.675000,12.909319,0.011718674377929405,7675,
1777902358,7.677000,13.077783,0.01193688035504866,7677,
1777902358,7.679000,13.254921,0.010961549176452782,7679,
1777902359,7.680000,13.355221,0.009970149472181783,7680,
1777902359,7.682000,13.540198,0.01075183993280014,7682,
1777902359,7.683000,13.641225,0.009898330094302776,7683,
1777902359,7.685000,13.831639,0.010900146051056938,7685,
1777902359,7.687000,14.014525,0.01126130552022102,7687,
1777902359,7.689000,14.186393,0.011503046622158541,7689,
1777902360,7.691000,14.373547,0.010769497968759603,7691,
1777902360,7.693000,14.541376,0.01204039364236874,7693,
1777902360,7.695000,14.713522,0.011970607943843867,7695,
1777902360,7.697000,14.886134,0.011674862050121887,7697,
1777902360,7.699000,15.058511,0.011640339536132702,7699,
1777902360,7.701000,15.244160,0.010405748110282324,7701,
1777902361,7.703000,15.419285,0.011576488522258925,7703,
1777902361,7.705000,15.596392,0.011164977662340841,7705,
1777902361,7.707000,15.770092,0.011778824813220524,7707,
1777902361,7.709000,15.955686,0.010761761030899222,7709,
1777902361,7.711000,16.129858,0.01146317028968188,7711,
1777902362,7.713000,16.303089,0.011541500859541734,7713,
1777902362,7.715000,16.480560,0.010956265720734822,7715,
1777902362,7.717000,16.662963,0.011232091216801196,7717,
1777902362,7.719000,16.833053,0.011613403321431027,7719,
1777902362,7.721000,17.008205,0.011145591857119753,7721,
1777902362,7.723000,17.176988,0.01147445495449696,7723,
1777902363,7.725000,17.362649,0.01019506555360883,7725,
1777902363,7.727000,17.541725,0.011178471212379316,7727,
1777902363,7.729000,17.715572,0.011366675916109749,7729,
1777902363,7.731000,17.891741,0.011112498568293466,7731,
1777902363,7.733000,18.065955,0.01178168342677897,7733,
1777902363,7.735000,18.242509,0.01122936543743033,7735,
1777902364,7.737000,18.422189,0.0108221410660244,7737,
1777902364,7.739000,18.595703,0.011527426156057327,7739,
1777902364,7.741000,18.763676,0.011782924223920053,7741,
1777902364,7.743000,18.932697,0.011758493386123794,7743,
1777902364,7.745000,19.101721,0.011826466892568742,7745,
1777902364,7.747000,19.284133,0.011333298283219509,7747,
1777902365,7.749000,19.455452,0.012064762632370503,7749,
1777902365,7.751000,19.629947,0.011123049603840352,7751,
1777902365,7.753000,19.801322,0.011888730235104871,7753,
1777902365,7.755000,19.975729,0.012022686713647158,7755,
1777902365,7.757000,20.145917,0.011667814293434211,7757,
1777902366,7.759000,20.332209,0.011243722952732524,7759,
1777902366,7.761000,20.504756,0.011803740992683286,7761,
1777902366,7.763000,20.680611,0.011115692629089735,7763,
1777902366,7.765000,20.854410,0.011654955553652173,7765,
1777902366,7.767000,21.021751,0.01211771135112312,7767,
1777902366,7.769000,21.194762,0.01123836536986719,7769,
1777902367,7.771000,21.368582,0.011546877702330222,7771,
1777902367,7.773000,21.539121,0.011797906161884758,7773,
1777902367,7.775000,21.707445,0.011993185951469813,7775,
1777902367,7.777000,21.877117,0.011824069807227106,7777,
1777902367,7.779000,22.049446,0.01121264070056041,7779,
1777902367,7.781000,22.220787,0.011455435800175136,7781,
1777902368,7.783000,22.391996,0.01151517236808184,7783,
1777902368,7.785000,22.562071,0.011696238578564546,7785,
1777902368,7.787000,22.728066,0.012115162323124536,7787,
1777902368,7.789000,22.895207,0.011923654082966788,7789,
1777902368,7.791000,23.069955,0.011075035168497302,7791,
1777902368,7.793000,23.244992,0.011379305667540567,7793,
1777902369,7.795000,23.416944,0.01155290404598065,7795,
1777902369,7.797000,23.588143,0.011798444436452964,7797,
1777902369,7.799000,23.757141,0.01195157408624808,7799,
1777902369,7.801000,23.926462,0.011599922702755078,7801,
1777902369,7.803000,24.106179,0.01097513925723133,7803,
1777902370,7.805000,24.297786,0.0104355526254379,7805,
1777902370,7.807000,24.494372,0.009778806238733654,7807,
1777902370,7.808000,24.596145,0.009825760863442274,7808,
1777902370,7.809000,24.698872,0.00973450604668091,7809,
1777902370,7.811000,24.887299,0.01068779521226747,7811,
1777902370,7.813000,25.067358,0.01138417017248828,7813,
1777902370,7.815000,25.244559,0.011023508149233122,7815,
1777902371,7.817000,25.421372,0.01103222603689631,7817,
1777902371,7.819000,25.598607,0.011491245469332285,7819,
1777902371,7.821000,25.779898,0.011223620045533553,7821,
1777902371,7.823000,25.959596,0.011260257348452391,7823,
1777902371,7.824000,26.059703,0.009989319818822508,7824,
1777902371,7.826000,26.244701,0.010704291537802607,7826,
1777902372,7.828000,26.445346,0.0097151068240115,7828,
1777902372,7.830000,26.629592,0.010770094149685935,7830,
1777902372,7.832000,26.802646,0.011768868184886754,7832,
1777902372,7.834000,26.971835,0.011940250461320532,7834,
1777902372,7.836000,27.146956,0.011322069956987004,7836,
1777902373,7.838000,27.330807,0.011425285255382603,7838,
1777902373,7.840000,27.511207,0.010788431405335273,7840,
1777902373,7.842000,27.703190,0.010534158525939186,7842,
1777902373,7.844000,27.886178,0.010730596642741836,7844,
1777902373,7.846000,28.068454,0.011476691161598147,7846,
1777902373,7.848000,28.250311,0.010528404957493197,7848,
1777902374,7.850000,28.427512,0.011176277001969059,7850,
1777902374,7.852000,28.614921,0.010680682570381026,7852,
1777902374,7.854000,28.799780,0.01082425945585387,7854,
1777902374,7.856000,28.986045,0.010840606657693536,7856,
1777902374,7.858000,29.175407,0.010521279861930508,7858,
1777902374,7.859000,29.278156,0.009732460595043225,7859,
1777902375,7.861000,29.467258,0.011221550745821854,7861,
1777902375,7.863000,29.645868,0.011339308650062335,7863,
1777902375,7.865000,29.840349,0.010301762312176981,7865,
1777902375,7.866000,29.944737,0.009579646913565653,7866,
1777902375,7.867000,30.045578,0.009916537265771885,7867,
1777902375,7.869000,30.239105,0.010250851771463534,7869,
1777902376,7.871000,30.428710,0.010665999060453474,7871,
1777902376,7.873000,30.609808,0.010798411899158814,7873,
1777902376,7.875000,30.785203,0.011310467910438105,7875,
1777902376,7.877000,30.960625,0.01140207782116509,7877,
1777902376,7.879000,31.137368,0.0114565099939662,7879,
1777902377,7.881000,31.324922,0.010632181992420083,7881,
1777902377,7.883000,31.507176,0.011066937797789162,7883,
1777902377,7.885000,31.685360,0.01115401415903942,7885,
1777902377,7.887000,31.861783,0.01120774038829508,7887,
1777902377,7.889000,32.044051,0.010761808631280463,7889,
1777902377,7.891000,32.232802,0.010726826715569555,7891,
1777902378,7.893000,32.412541,0.011334215958954633,7893,
1777902378,7.895000,32.586890,0.011569285407583958,7895,
1777902378,7.897000,32.757496,0.01170118441962956,7897,
1777902378,7.899000,32.930015,0.011608542173618959,7899,
1777902378,7.901000,33.100179,0.011649631236165553,7901,
