t_unix,interval_s,hz_inst
1777902389,1.69524,0.5899
1777902389,2.9821,0.3353
1777902389,2.8825,0.3469
1777902389,2.83818,0.3523
1777902389,2.97854,0.3357
1777902389,3.02097,0.3310
1777902389,3.05788,0.3270
1777902389,2.93234,0.3410
1777902389,2.94248,0.3398
1777902389,2.90496,0.3442
1777902424,2.98973,0.3345
1777902424,2.93375,0.3409
1777902424,2.83241,0.3531
1777902424,2.82134,0.3544
1777902424,2.80492,0.3565
1777902424,2.86192,0.3494
1777902424,2.86717,0.3488
1777902424,2.88472,0.3467
1777902424,2.91391,0.3432
1777902424,2.90529,0.3442
