t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777904304,3412558,105.00,3.00,108.00,3294732
1777904305,3412558,104.00,2.00,106.00,3294732
1777904306,3412558,104.00,2.00,106.00,3294732
1777904307,3412558,105.00,3.00,108.00,3294732
1777904308,3412558,104.00,2.00,106.00,3294732
1777904309,3412558,105.00,2.00,107.00,3294732
1777904310,3412558,104.00,3.00,107.00,3294732
1777904311,3412558,105.00,2.00,107.00,3294732
1777904312,3412558,104.00,2.00,106.00,3294732
1777904313,3412558,104.00,2.00,106.00,3294732
1777904314,3412558,105.00,3.00,108.00,3294732
1777904315,3412558,105.00,1.00,106.00,3294732
1777904316,3412558,104.00,3.00,107.00,3294732
1777904317,3412558,106.00,2.00,108.00,3294732
1777904318,3412558,104.00,2.00,106.00,3294732
1777904319,3412558,104.00,2.00,106.00,3294732
1777904320,3412558,105.00,3.00,108.00,3294732
1777904321,3412558,105.00,2.00,107.00,3294732
1777904322,3412558,105.00,2.00,107.00,3294732
1777904323,3412558,105.00,2.00,107.00,3294732
1777904324,3412558,104.00,2.00,106.00,3294732
1777904326,3412558,105.00,1.00,106.00,3294732
1777904327,3412558,105.00,2.00,107.00,3294732
1777904328,3412558,105.00,2.00,107.00,3294732
1777904329,3412558,106.00,1.00,107.00,3294732
1777904330,3412558,104.00,3.00,107.00,3294732
1777904331,3412558,105.00,2.00,107.00,3294732
1777904332,3412558,105.00,2.00,107.00,3294732
1777904333,3412558,104.00,2.00,106.00,3294732
1777904334,3412558,105.00,1.00,106.00,3294732
1777904335,3412558,105.00,2.00,107.00,3294732
1777904336,3412558,105.00,2.00,107.00,3294732
1777904337,3412558,105.00,2.00,107.00,3294732
1777904338,3412558,105.00,2.00,107.00,3294732
1777904339,3412558,105.00,1.00,106.00,3294732
1777904340,3412558,105.00,2.00,107.00,3294732
1777904341,3412558,105.00,2.00,107.00,3294732
1777904342,3412558,105.00,2.00,107.00,3294732
1777904343,3412558,105.00,2.00,107.00,3294732
1777904344,3412558,104.00,2.00,106.00,3294732
1777904345,3412558,105.00,2.00,107.00,3294732
1777904346,3412558,104.00,2.00,106.00,3294732
1777904347,3412558,105.00,2.00,107.00,3294732
1777904348,3412558,105.00,1.00,106.00,3294732
1777904349,3412558,106.00,1.00,107.00,3294732
1777904350,3412558,104.00,2.00,106.00,3294732
1777904351,3412558,105.00,2.00,107.00,3294732
1777904352,3412558,105.00,2.00,107.00,3294732
1777904353,3412558,106.00,1.00,107.00,3294732
1777904354,3412558,104.00,2.00,106.00,3294732
1777904355,3412558,105.00,2.00,107.00,3294732
1777904356,3412558,105.00,2.00,107.00,3294732
1777904357,3412558,105.00,2.00,107.00,3294732
1777904358,3412558,105.00,2.00,107.00,3294732
1777904359,3412558,104.00,2.00,106.00,3294732
1777904360,3412558,104.00,2.00,106.00,3294732
1777904361,3412558,105.00,2.00,107.00,3294732
1777904362,3412558,106.00,1.00,107.00,3294732
1777904363,3412558,104.00,3.00,107.00,3294732
1777904364,3412558,104.00,2.00,106.00,3294732
1777904365,3412558,104.00,2.00,106.00,3294732
1777904366,3412558,105.00,3.00,108.00,3294732
1777904367,3412558,105.00,1.00,106.00,3294732
1777904368,3412558,105.00,2.00,107.00,3294732
1777904369,3412558,106.00,2.00,108.00,3294732
1777904370,3412558,105.00,2.00,107.00,3294732
1777904371,3412558,105.00,1.00,106.00,3294732
1777904372,3412558,105.00,3.00,108.00,3294732
1777904373,3412558,106.00,1.00,107.00,3294732
1777904374,3412558,103.00,3.00,106.00,3294732
1777904375,3412558,106.00,1.00,107.00,3294732
1777904376,3412558,104.00,3.00,107.00,3294732
1777904378,3412558,105.00,2.00,107.00,3294732
1777904379,3412558,104.00,2.00,106.00,3294732
1777904380,3412558,105.00,2.00,107.00,3294732
1777904381,3412558,106.00,2.00,108.00,3294732
1777904382,3412558,105.00,1.00,106.00,3294732
1777904383,3412558,105.00,2.00,107.00,3294732
1777904384,3412558,105.00,1.00,106.00,3294732
