t_unix,interval_s,hz_inst
1777916626,0.0200349,49.9129
1777916626,0.0611306,16.3584
1777916626,0.0591528,16.9054
1777916626,0.0595925,16.7806
1777916626,0.0588789,16.9840
1777916626,0.0605454,16.5165
1777916626,0.0626186,15.9697
1777916626,0.0602262,16.6041
1777916626,0.0640427,15.6146
1777916626,0.0589501,16.9635
1777916626,0.060058,16.6506
1777916626,0.0600029,16.6659
1777916626,0.101091,9.8921
1777916626,0.0293188,34.1078
1777916626,0.0598626,16.7049
1777916626,0.0576505,17.3459
1777916626,0.0590703,16.9290
1777916626,0.058587,17.0686
1777916626,0.058757,17.0192
1777916626,0.0594681,16.8157
1777916627,0.0598296,16.7141
1777916627,0.0588985,16.9784
1777916627,0.0597951,16.7238
1777916627,0.0587268,17.0280
1777916627,0.0593509,16.8489
1777916627,0.0626987,15.9493
1777916627,0.0591529,16.9053
1777916627,0.0587676,17.0162
1777916627,0.0600167,16.6620
1777916627,0.0586839,17.0404
1777916628,0.0594491,16.8211
1777916628,0.0586647,17.0460
1777916628,0.0591305,16.9117
1777916628,0.0591183,16.9152
1777916628,0.0592191,16.8864
1777916628,0.0585632,17.0756
1777916628,0.059084,16.9251
1777916628,0.060063,16.6492
1777916628,0.0583278,17.1445
1777916628,0.0588581,16.9900
1777916628,0.0599771,16.6730
1777916628,0.059738,16.7398
1777916628,0.059611,16.7754
1777916628,0.0597566,16.7346
1777916628,0.0588922,16.9802
1777916628,0.058719,17.0303
1777916628,0.0588371,16.9961
1777916628,0.0585872,17.0686
1777916628,0.0599313,16.6858
1777916628,0.0586159,17.0602
1777916629,0.0632557,15.8089
1777916629,0.0587335,17.0261
1777916629,0.0594061,16.8333
1777916629,0.0592755,16.8704
1777916629,0.0604395,16.5455
1777916629,0.0577075,17.3288
1777916629,0.0851078,11.7498
1777916629,0.0600664,16.6482
1777916629,0.0696341,14.3608
1777916629,0.0653763,15.2961
1777916630,0.0587129,17.0320
1777916630,0.0585913,17.0674
1777916630,0.0595213,16.8007
1777916630,0.0622628,16.0610
1777916630,0.063121,15.8426
1777916630,0.0628333,15.9151
1777916630,0.0620159,16.1249
1777916630,0.0582558,17.1657
1777916630,0.060112,16.6356
1777916630,0.0648583,15.4182
1777916631,0.0580223,17.2348
1777916631,0.0584148,17.1189
1777916631,0.0588346,16.9968
1777916631,0.058638,17.0538
1777916631,0.0591223,16.9141
1777916631,0.0586419,17.0527
1777916631,0.0586626,17.0466
1777916631,0.0586142,17.0607
1777916631,0.060452,16.5420
1777916631,0.0589995,16.9493
1777916631,0.0587606,17.0182
1777916631,0.0589168,16.9731
1777916631,0.0595984,16.7790
1777916631,0.0596207,16.7727
1777916631,0.0589403,16.9663
1777916631,0.0597232,16.7439
1777916631,0.0576502,17.3460
1777916631,0.0593655,16.8448
1777916631,0.0580021,17.2408
1777916631,0.0594848,16.8110
1777916632,0.0583031,17.1517
1777916632,0.0612215,16.3341
1777916632,0.0606481,16.4886
1777916632,0.0592628,16.8740
1777916632,0.058757,17.0192
1777916632,0.0588807,16.9835
1777916632,0.0596639,16.7606
1777916632,0.0591547,16.9048
1777916632,0.0612921,16.3153
1777916632,0.0621193,16.0981
1777916633,0.0595665,16.7880
1777916633,0.0593375,16.8527
1777916633,0.0601002,16.6389
1777916633,0.0649689,15.3920
1777916633,0.0661655,15.1136
1777916633,0.0619413,16.1443
1777916633,0.058605,17.0634
1777916633,0.0584767,17.1008
1777916633,0.0597224,16.7441
1777916633,0.0583589,17.1353
1777916634,0.0583897,17.1263
1777916634,0.063485,15.7518
1777916634,0.0590727,16.9283
1777916634,0.0595168,16.8020
1777916634,0.058458,17.1063
1777916634,0.058516,17.0893
1777916634,0.0599492,16.6808
1777916634,0.0587655,17.0168
1777916634,0.0594504,16.8207
1777916634,0.0594745,16.8139
1777916634,0.0607803,16.4527
1777916634,0.0598625,16.7049
1777916634,0.0598242,16.7156
1777916634,0.0588309,16.9979
1777916634,0.0597803,16.7279
1777916634,0.0636158,15.7194
1777916634,0.0610882,16.3698
1777916634,0.0596778,16.7566
1777916634,0.0595341,16.7971
1777916634,0.0600996,16.6390
1777916635,0.0596395,16.7674
1777916635,0.0590575,16.9327
1777916635,0.0593524,16.8485
1777916635,0.0603381,16.5733
1777916635,0.0581965,17.1832
1777916635,0.0591225,16.9140
1777916635,0.0591017,16.9200
1777916635,0.060134,16.6295
1777916635,0.0633093,15.7955
1777916635,0.0628045,15.9224
1777916636,0.058792,17.0091
1777916636,0.0590021,16.9485
1777916636,0.0595587,16.7902
1777916636,0.0602778,16.5899
1777916636,0.0573998,17.4217
1777916636,0.0597636,16.7326
1777916636,0.0586173,17.0598
