t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777901257,3342916,111.00,4.00,115.00,18777868
1777901258,3342916,109.00,0.00,109.00,18777868
1777901259,3342916,104.00,0.00,104.00,18777868
1777901260,3342916,104.00,0.00,104.00,18777868
1777901261,3342916,109.00,0.00,109.00,18777868
1777901262,3342916,104.00,0.00,104.00,18777868
1777901263,3342916,104.00,0.00,104.00,18777868
1777901264,3342916,109.00,0.00,109.00,18777868
1777901265,3342916,104.00,0.00,104.00,18777868
1777901266,3342916,104.00,0.00,104.00,18777868
1777901267,3342916,109.00,0.00,109.00,18777868
1777901268,3342916,104.00,0.00,104.00,18777868
1777901269,3342916,104.00,0.00,104.00,18777868
1777901270,3342916,108.00,1.00,109.00,18777868
1777901271,3342916,103.00,0.00,103.00,18777868
1777901272,3342916,107.00,1.00,108.00,18777868
1777901273,3342916,104.00,1.00,105.00,18777868
1777901274,3342916,103.00,1.00,104.00,18777868
1777901275,3342916,108.00,0.00,108.00,18777868
1777901276,3342916,103.00,1.00,104.00,18777868
1777901277,3342916,103.00,1.00,104.00,18777868
1777901278,3342916,108.00,1.00,109.00,18777868
1777901279,3342916,104.00,0.00,104.00,18777868
1777901280,3342916,105.00,1.00,106.00,18777868
1777901281,3342916,105.00,1.00,106.00,18777868
1777901282,3342916,103.00,2.00,105.00,18777868
1777901283,3342916,108.00,1.00,109.00,18777868
1777901284,3342916,102.00,2.00,104.00,18777868
1777901285,3342916,103.00,1.00,104.00,18777868
1777901286,3342916,108.00,1.00,109.00,18777868
1777901287,3342916,103.00,1.00,104.00,18777868
1777901288,3342916,102.00,2.00,104.00,18777868
1777901290,3342916,107.00,1.00,108.00,18777868
1777901291,3342916,103.00,1.00,104.00,18777868
1777901292,3342916,108.00,2.00,110.00,18777868
1777901293,3342916,103.00,1.00,104.00,18777868
1777901294,3342916,103.00,1.00,104.00,18777868
1777901295,3342916,108.00,1.00,109.00,18777868
1777901296,3342916,102.00,1.00,103.00,18777868
1777901297,3342916,103.00,2.00,105.00,18777868
1777901298,3342916,107.00,1.00,108.00,18777868
1777901299,3342916,103.00,2.00,105.00,18777868
1777901300,3342916,102.00,1.00,103.00,18777868
1777901301,3342916,107.00,2.00,109.00,18777868
1777901302,3342916,102.00,2.00,104.00,18777868
1777901303,3342916,108.00,1.00,109.00,18777868
1777901304,3342916,103.00,1.00,104.00,18777868
1777901305,3342916,103.00,1.00,104.00,18777868
1777901306,3342916,107.00,2.00,109.00,18777868
1777901307,3342916,103.00,1.00,104.00,18777868
1777901308,3342916,103.00,2.00,105.00,18777868
1777901309,3342916,106.00,2.00,108.00,18777868
1777901310,3342916,103.00,1.00,104.00,18777868
1777901311,3342916,105.00,1.00,106.00,18777868
1777901312,3342916,105.00,2.00,107.00,18777868
1777901313,3342916,103.00,2.00,105.00,18777868
1777901314,3342916,107.00,1.00,108.00,18777868
1777901315,3342916,104.00,0.00,104.00,18777868
1777901316,3342916,103.00,1.00,104.00,18777868
1777901317,3342916,107.00,2.00,109.00,18777868
1777901318,3342916,103.00,1.00,104.00,18777868
1777901319,3342916,102.00,2.00,104.00,18777868
1777901320,3342916,107.00,1.00,108.00,18777868
1777901321,3342916,102.00,2.00,104.00,18777868
1777901322,3342916,103.00,2.00,105.00,18777868
1777901323,3342916,107.00,1.00,108.00,18777868
1777901324,3342916,103.00,2.00,105.00,18777868
1777901325,3342916,106.00,2.00,108.00,18777868
1777901326,3342916,102.00,2.00,104.00,18777868
1777901327,3342916,103.00,2.00,105.00,18777868
1777901328,3342916,106.00,2.00,108.00,18777868
1777901329,3342916,103.00,1.00,104.00,18777868
1777901330,3342916,103.00,2.00,105.00,18777868
1777901331,3342916,106.00,2.00,108.00,18777868
1777901332,3342916,103.00,2.00,105.00,18777868
1777901333,3342916,102.00,1.00,103.00,18777868
1777901334,3342916,107.00,2.00,109.00,18777868
1777901335,3342916,103.00,1.00,104.00,18777868
1777901336,3342916,106.00,3.00,109.00,18777868
