t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777916809,3679561,108.00,2.00,110.00,822728
1777916810,3679561,105.00,2.00,107.00,822728
1777916811,3679561,105.00,2.00,107.00,822728
1777916812,3679561,105.00,3.00,108.00,822728
1777916813,3679561,106.00,3.00,109.00,822728
1777916814,3679561,109.00,2.00,111.00,822728
1777916815,3679561,110.00,2.00,112.00,822856
1777916817,3679561,110.00,2.00,112.00,822856
1777916818,3679561,108.00,2.00,110.00,822856
1777916819,3679561,107.00,3.00,110.00,822856
1777916820,3679561,108.00,1.00,109.00,822856
1777916821,3679561,106.00,3.00,109.00,822856
1777916822,3679561,105.00,3.00,108.00,822856
1777916823,3679561,106.00,2.00,108.00,822856
1777916824,3679561,108.00,3.00,111.00,822856
1777916825,3679561,110.00,2.00,112.00,822856
1777916826,3679561,108.00,3.00,111.00,822856
1777916827,3679561,109.00,2.00,111.00,822856
1777916828,3679561,105.00,2.00,107.00,822856
1777916829,3679561,105.00,3.00,108.00,822856
1777916830,3679561,104.00,3.00,107.00,822856
1777916831,3679561,106.00,2.00,108.00,822856
1777916832,3679561,106.00,2.00,108.00,822856
1777916833,3679561,110.00,2.00,112.00,822856
1777916834,3679561,109.00,3.00,112.00,822856
1777916835,3679561,107.00,3.00,110.00,822856
1777916836,3679561,108.00,3.00,111.00,822856
1777916837,3679561,106.00,2.00,108.00,822856
1777916838,3679561,105.00,3.00,108.00,822856
1777916839,3679561,104.00,3.00,107.00,822856
1777916840,3679561,106.00,3.00,109.00,822856
1777916841,3679561,105.00,3.00,108.00,822856
1777916842,3679561,110.00,3.00,113.00,822856
1777916843,3679561,111.00,2.00,113.00,822856
1777916844,3679561,110.00,3.00,113.00,822856
1777916845,3679561,109.00,2.00,111.00,822856
1777916846,3679561,107.00,1.00,108.00,822856
1777916847,3679561,105.00,3.00,108.00,822856
1777916848,3679561,108.00,1.00,109.00,822856
1777916849,3679561,109.00,2.00,111.00,822856
1777916850,3679561,109.00,2.00,111.00,822856
1777916851,3679561,105.00,3.00,108.00,822856
1777916852,3679561,103.00,3.00,106.00,822856
1777916853,3679561,105.00,3.00,108.00,822856
1777916854,3679561,106.00,2.00,108.00,822856
1777916855,3679561,109.00,3.00,112.00,822856
1777916856,3679561,111.00,2.00,113.00,822856
1777916857,3679561,108.00,2.00,110.00,822856
1777916858,3679561,109.00,2.00,111.00,822856
1777916859,3679561,107.00,3.00,110.00,822856
1777916860,3679561,105.00,3.00,108.00,822856
1777916861,3679561,105.00,2.00,107.00,822856
1777916862,3679561,105.00,3.00,108.00,822856
1777916863,3679561,106.00,2.00,108.00,822856
1777916864,3679561,109.00,3.00,112.00,822856
1777916865,3679561,109.00,3.00,112.00,822856
1777916866,3679561,109.00,2.00,111.00,822856
1777916867,3679561,109.00,2.00,111.00,822856
1777916868,3679561,110.00,2.00,112.00,822856
1777916869,3679561,105.00,2.00,107.00,822856
1777916870,3679561,106.00,2.00,108.00,822856
1777916871,3679561,109.00,3.00,112.00,822856
1777916872,3679561,109.00,2.00,111.00,822856
1777916873,3679561,106.00,2.00,108.00,822856
1777916874,3679561,104.00,3.00,107.00,822856
1777916875,3679561,106.00,2.00,108.00,822856
1777916876,3679561,105.00,3.00,108.00,822856
1777916877,3679561,107.00,2.00,109.00,822856
1777916879,3679561,110.00,2.00,112.00,822856
1777916880,3679561,111.00,2.00,113.00,822856
1777916881,3679561,109.00,2.00,111.00,822856
1777916882,3679561,108.00,3.00,111.00,822856
1777916883,3679561,104.00,3.00,107.00,822856
1777916884,3679561,106.00,3.00,109.00,822856
1777916885,3679561,110.00,2.00,112.00,822856
1777916886,3679561,108.00,2.00,110.00,822856
1777916887,3679561,107.00,2.00,109.00,822856
1777916888,3679561,105.00,3.00,108.00,822856
1777916889,3679561,106.00,3.00,109.00,822856
