t_unix,sim_time_s,real_time_s,rtf,iterations,paused
1777904487,2.373000,15.332554,0.05192694937532659,2373,
1777904487,2.380000,15.434203,0.07059708899963218,2380,
1777904487,2.388000,15.542725,0.07176878108261053,2388,
1777904487,2.396000,15.649267,0.06795893757890033,2396,
1777904487,2.404000,15.753343,0.07836627015423736,2404,
1777904487,2.412000,15.858523,0.06415804024390064,2412,
1777904488,2.420000,15.969265,0.08296373679953613,2420,
1777904488,2.428000,16.073803,0.06288918975077265,2428,
1777904488,2.436000,16.186478,0.06379088429539237,2436,
1777904488,2.444000,16.289972,0.08176104125629437,2444,
1777904488,2.452000,16.394911,0.07969988212387434,2452,
1777904488,2.460000,16.498802,0.07608256936923366,2460,
1777904488,2.469000,16.609090,0.08637853666121043,2469,
1777904488,2.477000,16.711269,0.0815512881759929,2477,
1777904488,2.484000,16.816668,0.06577710585733287,2484,
1777904489,2.491000,16.917038,0.07353366157779413,2491,
1777904489,2.499000,17.027850,0.07625130294413905,2499,
1777904489,2.507000,17.132616,0.07271939258945757,2507,
1777904489,2.514000,17.236520,0.06829789822096952,2514,
1777904489,2.522000,17.341166,0.07872147507670227,2522,
1777904489,2.531000,17.452880,0.0820641564444818,2531,
1777904489,2.540000,17.563044,0.07989727766804774,2540,
1777904489,2.548000,17.672920,0.06900250258276368,2548,
1777904489,2.556000,17.775815,0.07024348851641889,2556,
1777904490,2.564000,17.886107,0.06623068771098199,2564,
1777904490,2.573000,17.997956,0.07869664505184613,2573,
1777904490,2.580000,18.106049,0.06250234774443715,2580,
1777904490,2.587000,18.219917,0.0673753293642976,2587,
1777904490,2.594000,18.325224,0.07004389861257745,2594,
1777904490,2.602000,18.436936,0.07038064385902137,2602,
1777904490,2.609000,18.542355,0.05851756858332185,2609,
1777904490,2.616000,18.645197,0.08005241832351824,2616,
1777904490,2.624000,18.750495,0.08034380076472837,2624,
1777904490,2.633000,18.862691,0.08075744018296406,2633,
1777904491,2.641000,18.963023,0.07224943336575647,2641,
1777904491,2.648000,19.064571,0.06534697577790184,2648,
1777904491,2.656000,19.173938,0.07417830283158611,2656,
1777904491,2.664000,19.278094,0.08095170712579021,2664,
1777904491,2.672000,19.385032,0.07866532631439337,2672,
1777904491,2.679000,19.489344,0.06890984758933369,2679,
1777904491,2.687000,19.601478,0.07872141310604468,2687,
1777904491,2.695000,19.708643,0.08206118662609452,2695,
1777904491,2.703000,19.810444,0.08566519710876533,2703,
1777904492,2.711000,19.914602,0.06963798969608449,2711,
1777904492,2.719000,20.016907,0.08499733320867058,2719,
1777904492,2.728000,20.124768,0.08343777657015503,2728,
1777904492,2.736000,20.237513,0.07417924375744574,2736,
1777904492,2.743000,20.344423,0.06331031264848247,2743,
1777904492,2.750000,20.455787,0.05826788344768503,2750,
1777904492,2.757000,20.556246,0.07175939247924253,2757,
1777904492,2.764000,20.658627,0.059662788307000364,2764,
1777904492,2.771000,20.772260,0.0594046325158147,2771,
1777904492,2.777000,20.876473,0.05780744455832511,2777,
1777904493,2.784000,20.977362,0.07500023250072076,2784,
1777904493,2.792000,21.081693,0.08208513985625086,2792,
1777904493,2.800000,21.186589,0.08087581389375312,2800,
1777904493,2.808000,21.301700,0.06302742928511516,2808,
1777904493,2.816000,21.403595,0.07759256346664331,2816,
1777904493,2.825000,21.515381,0.08165455647939521,2825,
1777904493,2.833000,21.624258,0.06235439858216074,2833,
1777904493,2.840000,21.731538,0.07149739277607503,2840,
1777904493,2.847000,21.836602,0.06830312764119657,2847,
1777904494,2.855000,21.942752,0.07558300192706421,2855,
1777904494,2.863000,22.043401,0.08443426467423192,2863,
1777904494,2.871000,22.146142,0.07910511234191635,2871,
1777904494,2.878000,22.251256,0.07292729506026238,2878,
1777904494,2.886000,22.354355,0.07964544396998768,2886,
1777904494,2.894000,22.456685,0.07561037038571647,2894,
1777904494,2.903000,22.570648,0.07099443538516008,2903,
1777904494,2.910000,22.673525,0.07011883670325632,2910,
1777904494,2.917000,22.789099,0.058265367752938994,2917,
1777904495,2.924000,22.897073,0.06890794346654502,2924,
1777904495,2.931000,23.001049,0.07041157183201968,2931,
1777904495,2.939000,23.106175,0.07967093989719899,2939,
1777904495,2.947000,23.212964,0.07979596490956484,2947,
1777904495,2.955000,23.315810,0.06523281886600964,2955,
1777904495,2.963000,23.419654,0.0779329318540416,2963,
1777904495,2.971000,23.530923,0.0721062101401377,2971,
1777904495,2.978000,23.631018,0.07798297959084047,2978,
1777904495,2.987000,23.741406,0.08640492770758913,2987,
1777904495,2.996000,23.848724,0.08514713765976158,2996,
1777904496,3.005000,23.955732,0.07364841894520145,3005,
1777904496,3.012000,24.059135,0.07819258771800876,3012,
1777904496,3.020000,24.167611,0.07568926046597034,3020,
1777904496,3.028000,24.273269,0.07645977187615383,3028,
1777904496,3.036000,24.384928,0.07633381510148504,3036,
1777904496,3.044000,24.489934,0.07924536226423019,3044,
1777904496,3.052000,24.590350,0.07877652494218394,3052,
1777904496,3.060000,24.690631,0.07593872989892327,3060,
1777904496,3.068000,24.792949,0.08121868309103364,3068,
1777904497,3.076000,24.896223,0.08187089402115691,3076,
1777904497,3.085000,25.004637,0.08336779897089122,3085,
1777904497,3.094000,25.116624,0.07256812423372597,3094,
1777904497,3.102000,25.228243,0.07604634446743072,3102,
1777904497,3.109000,25.335613,0.07165738882624839,3109,
1777904497,3.117000,25.438045,0.07586518937923764,3117,
1777904497,3.125000,25.540316,0.0793664714277925,3125,
1777904497,3.134000,25.655025,0.06712177917820658,3134,
1777904497,3.141000,25.759559,0.06464596315050808,3141,
1777904497,3.149000,25.865418,0.08136362175516791,3149,
1777904498,3.157000,25.973845,0.07241917259936599,3157,
1777904498,3.165000,26.083321,0.07845004058220599,3165,
1777904498,3.173000,26.190483,0.06803472247310026,3173,
1777904498,3.181000,26.300106,0.0684143242628254,3181,
1777904498,3.189000,26.401676,0.07829692291527005,3189,
1777904498,3.197000,26.503794,0.07178153147333029,3197,
1777904498,3.205000,26.620949,0.054614737808843614,3205,
