t_unix,sim_time_s,real_time_s,rtf,iterations,paused
1777904120,2.412000,15.378788,0.07423457472348363,2412,
1777904120,2.420000,15.486071,0.07650419877994163,2420,
1777904120,2.427000,15.595515,0.060543847216390674,2427,
1777904120,2.434000,15.709041,0.06122514328061093,2434,
1777904120,2.441000,15.814547,0.06075527187163966,2441,
1777904120,2.447000,15.915396,0.060440749661123824,2447,
1777904120,2.454000,16.030064,0.060402347283537314,2454,
1777904120,2.461000,16.132578,0.06689308191077947,2461,
1777904120,2.468000,16.238497,0.06775176998111487,2468,
1777904121,2.476000,16.348105,0.07757255011535814,2476,
1777904121,2.483000,16.455828,0.06787238796508535,2483,
1777904121,2.490000,16.563186,0.05838687799291137,2490,
1777904121,2.497000,16.666486,0.07437048176082528,2497,
1777904121,2.505000,16.776385,0.05996989271506133,2505,
1777904121,2.511000,16.882017,0.04810497891823352,2511,
1777904121,2.518000,16.993771,0.0757187756213407,2518,
1777904121,2.526000,17.102219,0.0782523005980745,2526,
1777904121,2.534000,17.214658,0.059151864011284284,2534,
1777904122,2.541000,17.322175,0.06520005234260202,2541,
1777904122,2.548000,17.430848,0.06551026205152985,2548,
1777904122,2.555000,17.532152,0.07487746490062674,2555,
1777904122,2.563000,17.637057,0.08154401970429692,2563,
1777904122,2.571000,17.737519,0.07183981330844036,2571,
1777904122,2.578000,17.839547,0.06698794083089163,2578,
1777904122,2.585000,17.943484,0.07523705503206866,2585,
1777904122,2.592000,18.057805,0.05902575860495217,2592,
1777904122,2.599000,18.169471,0.06854752859425882,2599,
1777904123,2.606000,18.281309,0.06119916583089006,2606,
1777904123,2.613000,18.386590,0.06773926371620174,2613,
1777904123,2.620000,18.488174,0.07618763185222037,2620,
1777904123,2.627000,18.588716,0.0677223038802713,2627,
1777904123,2.636000,18.700245,0.08488421029757517,2636,
1777904123,2.644000,18.807314,0.06496896692325943,2644,
1777904123,2.652000,18.917392,0.07847742494850704,2652,
1777904123,2.660000,19.025785,0.0799295916213326,2660,
1777904123,2.668000,19.127263,0.07936571555057703,2668,
1777904123,2.675000,19.230390,0.06328670917086437,2675,
1777904124,2.682000,19.332469,0.07259906014708714,2682,
1777904124,2.690000,19.441814,0.08128032772228137,2690,
1777904124,2.698000,19.550358,0.07203715157610804,2698,
1777904124,2.706000,19.654021,0.07430736065679384,2706,
1777904124,2.713000,19.762457,0.06807416816770208,2713,
1777904124,2.720000,19.864065,0.07569420479869467,2720,
1777904124,2.728000,19.975121,0.07079166889660424,2728,
1777904124,2.736000,20.077342,0.08053602199084402,2736,
1777904124,2.744000,20.193715,0.05853754937934978,2744,
1777904125,2.752000,20.302603,0.08157001394928809,2752,
1777904125,2.760000,20.404767,0.07773240882552004,2760,
1777904125,2.768000,20.509829,0.07350642479230576,2768,
1777904125,2.776000,20.622645,0.05655631643281667,2776,
1777904125,2.783000,20.722789,0.07502407897814804,2783,
1777904125,2.791000,20.833278,0.07942628172772179,2791,
1777904125,2.799000,20.941245,0.07359824235621534,2799,
1777904125,2.807000,21.048189,0.06859369212407226,2807,
1777904125,2.815000,21.158635,0.06356375533649508,2815,
1777904126,2.822000,21.264703,0.06806850114453782,2822,
1777904126,2.830000,21.373328,0.07975759433867834,2830,
1777904126,2.839000,21.482641,0.08300617142583934,2839,
1777904126,2.847000,21.593498,0.06543394351794343,2847,
1777904126,2.854000,21.695501,0.07149058440407165,2854,
1777904126,2.862000,21.798782,0.07246049689206059,2862,
1777904126,2.869000,21.907677,0.0642956240784026,2869,
1777904126,2.876000,22.011603,0.07591828095503375,2876,
1777904126,2.884000,22.121241,0.07234175169475021,2884,
1777904126,2.892000,22.228152,0.06852140872616029,2892,
1777904127,2.900000,22.331926,0.08270416826526931,2900,
1777904127,2.908000,22.435495,0.0721722705908751,2908,
1777904127,2.916000,22.538505,0.07659990193680553,2916,
1777904127,2.924000,22.641299,0.07573854357961715,2924,
1777904127,2.932000,22.745434,0.06790614393060318,2932,
1777904127,2.940000,22.858328,0.06927842159369606,2940,
1777904127,2.947000,22.959655,0.06944984127586025,2947,
1777904127,2.955000,23.072688,0.07618861863939318,2955,
1777904127,2.963000,23.179176,0.07213096212893669,2963,
