t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777904120,3407407,105.00,2.00,107.00,3294260
1777904121,3407407,104.00,2.00,106.00,3294260
1777904122,3407407,105.00,2.00,107.00,3294260
1777904123,3407407,106.00,1.00,107.00,3294260
1777904125,3407407,105.00,2.00,107.00,3294260
1777904126,3407407,105.00,2.00,107.00,3294260
1777904127,3407407,105.00,2.00,107.00,3294260
1777904128,3407407,106.00,2.00,108.00,3294260
1777904129,3407407,104.00,2.00,106.00,3294260
1777904130,3407407,105.00,2.00,107.00,3294260
1777904131,3407407,106.00,2.00,108.00,3294260
1777904132,3407407,105.00,1.00,106.00,3294260
1777904133,3407407,105.00,2.00,107.00,3294260
1777904134,3407407,106.00,1.00,107.00,3294260
1777904135,3407407,104.00,3.00,107.00,3294260
1777904136,3407407,105.00,1.00,106.00,3294260
1777904137,3407407,105.00,2.00,107.00,3294260
1777904138,3407407,106.00,1.00,107.00,3294260
1777904139,3407407,105.00,3.00,108.00,3294260
1777904140,3407407,105.00,1.00,106.00,3294260
1777904141,3407407,105.00,2.00,107.00,3294260
1777904142,3407407,106.00,1.00,107.00,3294260
1777904143,3407407,105.00,2.00,107.00,3294260
1777904144,3407407,106.00,1.00,107.00,3294260
1777904145,3407407,104.00,3.00,107.00,3294260
1777904146,3407407,105.00,1.00,106.00,3294260
1777904147,3407407,105.00,2.00,107.00,3294260
1777904148,3407407,105.00,2.00,107.00,3294260
1777904149,3407407,105.00,1.00,106.00,3294260
1777904150,3407407,105.00,2.00,107.00,3294260
1777904151,3407407,104.00,2.00,106.00,3294260
1777904152,3407407,106.00,1.00,107.00,3294260
1777904153,3407407,104.00,3.00,107.00,3294260
1777904154,3407407,105.00,3.00,108.00,3294260
1777904155,3407407,104.00,2.00,106.00,3294260
1777904156,3407407,104.00,2.00,106.00,3294260
1777904157,3407407,105.00,2.00,107.00,3294260
1777904158,3407407,106.00,1.00,107.00,3294260
1777904159,3407407,105.00,2.00,107.00,3294260
1777904160,3407407,104.00,3.00,107.00,3294260
1777904161,3407407,106.00,1.00,107.00,3294260
1777904162,3407407,105.00,2.00,107.00,3294260
1777904163,3407407,105.00,1.00,106.00,3294260
1777904164,3407407,105.00,2.00,107.00,3294260
1777904165,3407407,106.00,2.00,108.00,3294260
1777904166,3407407,104.00,2.00,106.00,3294260
1777904167,3407407,105.00,2.00,107.00,3294260
1777904168,3407407,105.00,2.00,107.00,3294260
1777904169,3407407,105.00,3.00,108.00,3294260
1777904170,3407407,105.00,1.00,106.00,3294260
1777904171,3407407,105.00,2.00,107.00,3294260
1777904172,3407407,105.00,2.00,107.00,3294260
1777904173,3407407,105.00,1.00,106.00,3294260
1777904174,3407407,106.00,2.00,108.00,3294260
1777904175,3407407,105.00,2.00,107.00,3294260
1777904177,3407407,104.00,2.00,106.00,3294260
1777904178,3407407,105.00,2.00,107.00,3294260
1777904179,3407407,105.00,2.00,107.00,3294260
1777904180,3407407,104.00,2.00,106.00,3294260
1777904181,3407407,104.00,3.00,107.00,3294260
1777904182,3407407,105.00,2.00,107.00,3294260
1777904183,3407407,105.00,1.00,106.00,3294260
1777904184,3407407,105.00,2.00,107.00,3294260
1777904185,3407407,105.00,2.00,107.00,3294260
1777904186,3407407,105.00,1.00,106.00,3294260
1777904187,3407407,106.00,2.00,108.00,3294260
1777904188,3407407,104.00,2.00,106.00,3294260
1777904189,3407407,106.00,1.00,107.00,3294260
1777904190,3407407,104.00,2.00,106.00,3294260
1777904191,3407407,105.00,2.00,107.00,3294260
1777904192,3407407,105.00,1.00,106.00,3294260
1777904193,3407407,106.00,2.00,108.00,3294260
1777904194,3407407,105.00,2.00,107.00,3294260
1777904195,3407407,105.00,2.00,107.00,3294260
1777904196,3407407,105.00,2.00,107.00,3294260
1777904197,3407407,105.00,2.00,107.00,3294260
1777904198,3407407,105.00,1.00,106.00,3294260
1777904199,3407407,105.00,2.00,107.00,3294260
1777904200,3407407,104.00,2.00,106.00,3294260
