t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777902542,3369483,112.00,3.00,115.00,18717552
1777902543,3369483,104.00,0.00,104.00,18717552
1777902544,3369483,108.00,0.00,108.00,18717680
1777902545,3369483,105.00,0.00,105.00,18717680
1777902546,3369483,104.00,0.00,104.00,18717680
1777902547,3369483,108.00,0.00,108.00,18717680
1777902548,3369483,104.00,0.00,104.00,18717680
1777902549,3369483,105.00,0.00,105.00,18717680
1777902550,3369483,108.00,0.00,108.00,18717680
1777902551,3369483,104.00,0.00,104.00,18717680
1777902552,3369483,109.00,0.00,109.00,18717680
1777902553,3369483,104.00,0.00,104.00,18717680
1777902554,3369483,103.00,1.00,104.00,18717680
1777902555,3369483,110.00,0.00,110.00,18717680
1777902556,3369483,103.00,1.00,104.00,18717680
1777902557,3369483,103.00,2.00,105.00,18717680
1777902558,3369483,107.00,1.00,108.00,18717680
1777902559,3369483,103.00,1.00,104.00,18717680
1777902560,3369483,103.00,1.00,104.00,18717680
1777902561,3369483,108.00,1.00,109.00,18717680
1777902562,3369483,103.00,1.00,104.00,18717680
1777902563,3369483,104.00,1.00,105.00,18717680
1777902564,3369483,107.00,2.00,109.00,18717680
1777902565,3369483,103.00,1.00,104.00,18717680
1777902566,3369483,104.00,0.00,104.00,18717680
1777902567,3369483,107.00,2.00,109.00,18717680
1777902568,3369483,103.00,0.00,103.00,18717680
1777902569,3369483,107.00,2.00,109.00,18717680
1777902571,3369483,103.00,1.00,104.00,18717680
1777902572,3369483,102.00,2.00,104.00,18717680
1777902573,3369483,108.00,2.00,110.00,18717680
1777902574,3369483,102.00,1.00,103.00,18717680
1777902575,3369483,103.00,2.00,105.00,18717680
1777902576,3369483,107.00,1.00,108.00,18717680
1777902577,3369483,103.00,2.00,105.00,18717680
1777902578,3369483,102.00,1.00,103.00,18717680
1777902579,3369483,107.00,2.00,109.00,18717680
1777902580,3369483,104.00,1.00,105.00,18717680
1777902581,3369483,102.00,1.00,103.00,18717680
1777902582,3369483,107.00,2.00,109.00,18717680
1777902583,3369483,103.00,2.00,105.00,18717680
1777902584,3369483,104.00,1.00,105.00,18717680
1777902585,3369483,107.00,1.00,108.00,18717680
1777902586,3369483,103.00,1.00,104.00,18717680
1777902587,3369483,103.00,2.00,105.00,18717680
1777902588,3369483,107.00,2.00,109.00,18717680
1777902589,3369483,102.00,1.00,103.00,18717680
1777902590,3369483,103.00,2.00,105.00,18717680
1777902591,3369483,107.00,2.00,109.00,18717680
1777902592,3369483,102.00,1.00,103.00,18717680
1777902593,3369483,103.00,1.00,104.00,18717680
1777902594,3369483,108.00,2.00,110.00,18717680
1777902595,3369483,102.00,2.00,104.00,18717680
1777902596,3369483,102.00,2.00,104.00,18717680
1777902597,3369483,107.00,2.00,109.00,18717680
1777902598,3369483,103.00,2.00,105.00,18717680
1777902599,3369483,102.00,1.00,103.00,18717680
1777902600,3369483,107.00,2.00,109.00,18717680
1777902601,3369483,103.00,2.00,105.00,18717680
1777902602,3369483,106.00,2.00,108.00,18717680
1777902603,3369483,103.00,2.00,105.00,18717680
1777902604,3369483,102.00,2.00,104.00,18717680
1777902605,3369483,107.00,1.00,108.00,18717680
1777902606,3369483,102.00,2.00,104.00,18717680
1777902607,3369483,102.00,2.00,104.00,18717680
1777902608,3369483,107.00,2.00,109.00,18717680
1777902609,3369483,102.00,2.00,104.00,18717680
1777902610,3369483,103.00,2.00,105.00,18717680
1777902611,3369483,107.00,1.00,108.00,18717680
1777902612,3369483,102.00,2.00,104.00,18717680
1777902613,3369483,103.00,2.00,105.00,18717680
1777902614,3369483,107.00,2.00,109.00,18717680
1777902615,3369483,102.00,1.00,103.00,18717680
1777902616,3369483,102.00,3.00,105.00,18717680
1777902617,3369483,107.00,2.00,109.00,18717680
1777902618,3369483,103.00,1.00,104.00,18717680
1777902619,3369483,107.00,2.00,109.00,18717680
1777902620,3369483,102.00,2.00,104.00,18717680
1777902621,3369483,103.00,2.00,105.00,18717680
