t_unix,interval_s,hz_inst
1777902205,1.29997,0.7692
1777902205,2.93587,0.3406
1777902205,2.83642,0.3526
1777902205,2.87714,0.3476
1777902205,2.85086,0.3508
1777902205,2.84365,0.3517
1777902205,2.8831,0.3468
1777902205,3.02535,0.3305
1777902205,2.89401,0.3455
1777902205,2.87355,0.3480
1777902240,2.91923,0.3426
1777902240,3.00508,0.3328
1777902240,3.00409,0.3329
1777902240,2.94455,0.3396
1777902240,2.96127,0.3377
1777902240,2.91859,0.3426
1777902240,2.93218,0.3410
1777902240,2.9466,0.3394
1777902240,2.91667,0.3429
1777902240,2.92851,0.3415
