t_unix,sim_time_s,real_time_s,rtf,iterations,paused
1777915707,8.422000,15.309879,0.5599840964516608,8422,
1777915707,8.478000,15.410301,0.5595285188888435,8478,
1777915707,8.534000,15.510445,0.5599681042167838,8534,
1777915708,8.588000,15.611868,0.4462964756413615,8588,
1777915708,8.643000,15.712704,0.5170053396311477,8643,
1777915708,8.699000,15.812708,0.5665411022736994,8699,
1777915708,8.755000,15.913661,0.5562700535354299,8755,
1777915708,8.811000,16.013737,0.5636619538890703,8811,
1777915708,8.867000,16.113778,0.5651968722005093,8867,
1777915708,8.924000,16.215424,0.5619385531430909,8924,
1777915708,8.980000,16.316703,0.5650304890451889,8980,
1777915708,9.037000,16.417872,0.5667889986255367,9037,
1777915708,9.094000,16.518554,0.562381934942533,9094,
1777915709,9.150000,16.619419,0.5623373439232702,9150,
1777915709,9.206000,16.720055,0.571962948240213,9206,
1777915709,9.261000,16.820066,0.5695866908095478,9261,
1777915709,9.318000,16.921489,0.5662424378322427,9318,
1777915709,9.374000,17.021715,0.5477045156046494,9374,
1777915709,9.430000,17.122255,0.5608524957936063,9430,
1777915709,9.487000,17.223609,0.5663065711949296,9487,
1777915709,9.543000,17.323795,0.5634961555474788,9543,
1777915709,9.599000,17.424438,0.564752550846084,9599,
1777915709,9.655000,17.524635,0.5635568099077796,9655,
1777915710,9.712000,17.625796,0.5607389642366296,9712,
1777915710,9.769000,17.727040,0.5632834921323379,9769,
1777915710,9.824000,17.827681,0.5402079476473673,9824,
1777915710,9.877000,17.928359,0.5214569088868772,9877,
1777915710,9.933000,18.028540,0.5615907845198623,9933,
1777915710,9.990000,18.130151,0.5634453556607947,9990,
1777915710,10.046000,18.230382,0.5612119484268668,10046,
1777915710,10.102000,18.330744,0.5580023960622887,10102,
1777915710,10.157000,18.431823,0.5595288319611821,10157,
1777915710,10.211000,18.532239,0.5403749229290267,10211,
1777915711,10.267000,18.633430,0.5619448687128203,10267,
1777915711,10.323000,18.734013,0.562312047198224,10323,
1777915711,10.378000,18.834691,0.5217812359119066,10378,
1777915711,10.434000,18.936126,0.5653377836723664,10434,
1777915711,10.491000,19.037152,0.5633945649326321,10491,
1777915711,10.545000,19.137174,0.567533346840627,10545,
1777915711,10.602000,19.238326,0.5622677834054536,10602,
1777915711,10.659000,19.339800,0.5622617767134787,10659,
1777915711,10.716000,19.441422,0.5601757607466918,10716,
1777915711,10.772000,19.542197,0.5484780556672317,10772,
1777915712,10.828000,19.643913,0.32459986574549554,10828,
1777915712,10.885000,19.745186,0.5671496702308243,10885,
1777915712,10.941000,19.845254,0.5658476964340278,10941,
1777915712,10.998000,19.946265,0.5592309456036059,10998,
1777915712,11.055000,20.047440,0.5576968014415347,11055,
1777915712,11.111000,20.147445,0.5564560869896672,11111,
1777915712,11.167000,20.247465,0.5617772384716289,11167,
1777915712,11.224000,20.348519,0.5608839531101015,11224,
1777915712,11.281000,20.449784,0.5622582992136256,11281,
1777915712,11.338000,20.550788,0.5632419304328626,11338,
1777915713,11.394000,20.651856,0.5573104642842016,11394,
1777915713,11.450000,20.752500,0.5633564778953002,11450,
1777915713,11.505000,20.852714,0.5644554500713754,11505,
1777915713,11.559000,20.952726,0.5630481625767787,11559,
1777915713,11.615000,21.053949,0.5620272999140661,11615,
1777915713,11.671000,21.155085,0.566049804458095,11671,
1777915713,11.728000,21.256713,0.560600335687481,11728,
1777915713,11.785000,21.357981,0.5597862959836453,11785,
1777915713,11.840000,21.458873,0.5710431988469495,11840,
1777915713,11.896000,21.560126,0.5393673436805565,11896,
1777915714,11.952000,21.660172,0.5633659991718519,11952,
1777915714,12.007000,21.760196,0.5726356874577323,12007,
1777915714,12.062000,21.860238,0.5683284210813471,12062,
1777915714,12.119000,21.960817,0.5678079037724589,12119,
1777915714,12.175000,22.060968,0.5656681304272322,12175,
1777915714,12.231000,22.161576,0.5542681138976633,12231,
1777915714,12.287000,22.261623,0.546487207554202,12287,
1777915714,12.343000,22.362059,0.5663803425241759,12343,
1777915714,12.400000,22.463810,0.5652930422601773,12400,
1777915714,12.457000,22.565450,0.5632035468306565,12457,
1777915715,12.513000,22.666307,0.48050541481551956,12513,
1777915715,12.569000,22.768026,0.5623629591763857,12569,
1777915715,12.626000,22.868964,0.5686231472836304,12626,
1777915715,12.683000,22.970467,0.5646568834215046,12683,
1777915715,12.739000,23.070684,0.5602918896628387,12739,
1777915715,12.795000,23.171067,0.5631591425789423,12795,
1777915715,12.851000,23.271629,0.5691124463753797,12851,
1777915715,12.905000,23.373304,0.5705928973737321,12905,
1777915715,12.960000,23.474349,0.5616573384743702,12960,
1777915716,13.015000,23.574566,0.5630735255778965,13015,
1777915716,13.072000,23.676171,0.5560686833794963,13072,
1777915716,13.126000,23.777822,0.5621283979958999,13126,
1777915716,13.181000,23.878667,0.5646278707092517,13181,
