t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777915708,3618387,105.00,2.00,107.00,837672
1777915709,3618387,105.00,2.00,107.00,837672
1777915710,3618387,106.00,3.00,109.00,837672
1777915711,3618387,106.00,3.00,109.00,837672
1777915712,3618387,107.00,1.00,108.00,837672
1777915713,3618387,106.00,2.00,108.00,837672
1777915714,3618387,107.00,2.00,109.00,837672
1777915715,3618387,106.00,3.00,109.00,837672
1777915716,3618387,106.00,2.00,108.00,837672
1777915717,3618387,108.00,3.00,111.00,837672
1777915718,3618387,106.00,2.00,108.00,837672
1777915719,3618387,108.00,2.00,110.00,837672
1777915720,3618387,107.00,3.00,110.00,837672
1777915721,3618387,107.00,2.00,109.00,837672
1777915722,3618387,107.00,3.00,110.00,837672
1777915723,3618387,106.00,3.00,109.00,837672
1777915724,3618387,109.00,1.00,110.00,837672
1777915725,3618387,107.00,2.00,109.00,837672
1777915726,3618387,107.00,3.00,110.00,837672
1777915727,3618387,106.00,2.00,108.00,837672
1777915728,3618387,107.00,2.00,109.00,837672
1777915729,3618387,109.00,2.00,111.00,837672
1777915730,3618387,106.00,2.00,108.00,837672
1777915731,3618387,105.00,3.00,108.00,837672
1777915732,3618387,108.00,2.00,110.00,837672
1777915733,3618387,107.00,2.00,109.00,837672
1777915735,3618387,106.00,3.00,109.00,837672
1777915736,3618387,106.00,3.00,109.00,837672
1777915737,3618387,111.00,2.00,113.00,837672
1777915738,3618387,112.00,2.00,114.00,837672
1777915739,3618387,108.00,2.00,110.00,837672
1777915740,3618387,104.00,3.00,107.00,837672
1777915741,3618387,105.00,2.00,107.00,837672
1777915742,3618387,107.00,2.00,109.00,837672
1777915743,3618387,106.00,2.00,108.00,837672
1777915744,3618387,111.00,2.00,113.00,837672
1777915745,3618387,112.00,2.00,114.00,837672
1777915746,3618387,104.00,3.00,107.00,837672
1777915747,3618387,104.00,3.00,107.00,837672
1777915748,3618387,106.00,2.00,108.00,837672
1777915749,3618387,107.00,2.00,109.00,837672
1777915750,3618387,105.00,2.00,107.00,837672
1777915751,3618387,106.00,3.00,109.00,837672
1777915752,3618387,106.00,3.00,109.00,837672
1777915753,3618387,111.00,1.00,112.00,837672
1777915754,3618387,112.00,2.00,114.00,837672
1777915755,3618387,109.00,2.00,111.00,837672
1777915756,3618387,108.00,3.00,111.00,837672
1777915757,3618387,105.00,3.00,108.00,837672
1777915758,3618387,107.00,2.00,109.00,837672
1777915759,3618387,110.00,3.00,113.00,837672
1777915760,3618387,110.00,2.00,112.00,837672
1777915761,3618387,107.00,2.00,109.00,837672
1777915762,3618387,105.00,2.00,107.00,837672
1777915763,3618387,106.00,3.00,109.00,837672
1777915764,3618387,106.00,2.00,108.00,837672
1777915765,3618387,109.00,2.00,111.00,837672
1777915766,3618387,111.00,3.00,114.00,837672
1777915767,3618387,110.00,2.00,112.00,837672
1777915768,3618387,110.00,3.00,113.00,837672
1777915769,3618387,105.00,4.00,109.00,837672
1777915770,3618387,106.00,1.00,107.00,837672
1777915771,3618387,107.00,2.00,109.00,837672
1777915772,3618387,106.00,2.00,108.00,837672
1777915773,3618387,106.00,2.00,108.00,837672
1777915774,3618387,108.00,3.00,111.00,837672
1777915775,3618387,111.00,2.00,113.00,837672
1777915776,3618387,109.00,3.00,112.00,837672
1777915777,3618387,111.00,2.00,113.00,837672
1777915778,3618387,106.00,3.00,109.00,837672
1777915779,3618387,105.00,3.00,108.00,837672
1777915780,3618387,106.00,2.00,108.00,837672
1777915781,3618387,106.00,2.00,108.00,837672
1777915782,3618387,106.00,3.00,109.00,837672
1777915783,3618387,108.00,1.00,109.00,837672
1777915784,3618387,109.00,3.00,112.00,837672
1777915785,3618387,112.00,2.00,114.00,837672
1777915786,3618387,110.00,2.00,112.00,837672
1777915787,3618387,108.00,3.00,111.00,837672
