t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777904672,3423226,105.00,3.00,108.00,3294512
1777904673,3423226,105.00,1.00,106.00,3294512
1777904674,3423226,106.00,2.00,108.00,3294512
1777904675,3423226,105.00,2.00,107.00,3294512
1777904676,3423226,104.00,2.00,106.00,3294512
1777904677,3423226,105.00,2.00,107.00,3294512
1777904678,3423226,105.00,1.00,106.00,3294512
1777904679,3423226,105.00,2.00,107.00,3294512
1777904680,3423226,105.00,2.00,107.00,3294512
1777904681,3423226,105.00,1.00,106.00,3294512
1777904682,3423226,105.00,2.00,107.00,3294640
1777904683,3423226,105.00,2.00,107.00,3294640
1777904684,3423226,105.00,2.00,107.00,3294640
1777904685,3423226,104.00,2.00,106.00,3294640
1777904686,3423226,105.00,2.00,107.00,3294640
1777904687,3423226,105.00,1.00,106.00,3294640
1777904688,3423226,104.00,2.00,106.00,3294640
1777904689,3423226,105.00,2.00,107.00,3294640
1777904690,3423226,106.00,1.00,107.00,3294640
1777904691,3423226,105.00,2.00,107.00,3294640
1777904692,3423226,106.00,1.00,107.00,3294640
1777904693,3423226,104.00,2.00,106.00,3294640
1777904694,3423226,105.00,2.00,107.00,3294640
1777904695,3423226,105.00,1.00,106.00,3294640
1777904696,3423226,106.00,2.00,108.00,3294640
1777904697,3423226,105.00,1.00,106.00,3294640
1777904698,3423226,105.00,2.00,107.00,3294640
1777904699,3423226,105.00,1.00,106.00,3294640
1777904700,3423226,106.00,2.00,108.00,3294640
1777904701,3423226,105.00,1.00,106.00,3294640
1777904702,3423226,105.00,2.00,107.00,3294640
1777904703,3423226,105.00,2.00,107.00,3294640
1777904704,3423226,106.00,1.00,107.00,3294640
1777904705,3423226,104.00,2.00,106.00,3294640
1777904706,3423226,105.00,2.00,107.00,3294640
1777904707,3423226,105.00,2.00,107.00,3294640
1777904708,3423226,105.00,2.00,107.00,3294640
1777904709,3423226,106.00,1.00,107.00,3294640
1777904710,3423226,104.00,2.00,106.00,3294640
1777904711,3423226,106.00,1.00,107.00,3294640
1777904712,3423226,105.00,3.00,108.00,3294640
1777904713,3423226,104.00,2.00,106.00,3294640
1777904714,3423226,104.00,3.00,107.00,3294640
1777904715,3423226,106.00,1.00,107.00,3294640
1777904716,3423226,105.00,2.00,107.00,3294640
1777904718,3423226,105.00,2.00,107.00,3294640
1777904719,3423226,105.00,2.00,107.00,3294640
1777904720,3423226,104.00,2.00,106.00,3294640
1777904721,3423226,105.00,2.00,107.00,3294640
1777904722,3423226,105.00,2.00,107.00,3294640
1777904723,3423226,105.00,2.00,107.00,3294640
1777904724,3423226,105.00,2.00,107.00,3294640
1777904725,3423226,105.00,1.00,106.00,3294640
1777904726,3423226,106.00,2.00,108.00,3294640
1777904727,3423226,105.00,1.00,106.00,3294640
1777904728,3423226,105.00,2.00,107.00,3294640
1777904729,3423226,105.00,2.00,107.00,3294640
1777904730,3423226,105.00,2.00,107.00,3294640
1777904731,3423226,105.00,2.00,107.00,3294640
1777904732,3423226,105.00,1.00,106.00,3294640
1777904733,3423226,105.00,2.00,107.00,3294640
1777904734,3423226,104.00,2.00,106.00,3294640
1777904735,3423226,105.00,2.00,107.00,3294640
1777904736,3423226,106.00,2.00,108.00,3294640
1777904737,3423226,105.00,1.00,106.00,3294640
1777904738,3423226,104.00,2.00,106.00,3294640
1777904739,3423226,105.00,2.00,107.00,3294640
1777904740,3423226,106.00,2.00,108.00,3294640
1777904741,3423226,105.00,2.00,107.00,3294640
1777904742,3423226,105.00,1.00,106.00,3294640
1777904743,3423226,104.00,3.00,107.00,3294640
1777904744,3423226,104.00,1.00,105.00,3294640
1777904745,3423226,106.00,2.00,108.00,3294640
1777904746,3423226,105.00,1.00,106.00,3294640
1777904747,3423226,105.00,2.00,107.00,3294640
1777904748,3423226,105.00,2.00,107.00,3294640
1777904749,3423226,105.00,2.00,107.00,3294640
1777904750,3423226,106.00,2.00,108.00,3294640
1777904751,3423226,104.00,1.00,105.00,3294640
