t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777916075,3638858,110.00,3.00,113.00,837812
1777916076,3638858,111.00,2.00,113.00,837812
1777916077,3638858,110.00,2.00,112.00,837812
1777916078,3638858,110.00,1.00,111.00,837812
1777916079,3638858,106.00,2.00,108.00,837812
1777916080,3638858,104.00,3.00,107.00,837812
1777916081,3638858,110.00,3.00,113.00,837940
1777916082,3638858,110.00,2.00,112.00,837940
1777916083,3638858,110.00,2.00,112.00,837940
1777916084,3638858,106.00,3.00,109.00,837940
1777916085,3638858,104.00,2.00,106.00,837940
1777916086,3638858,106.00,3.00,109.00,837940
1777916087,3638858,106.00,2.00,108.00,837940
1777916088,3638858,107.00,3.00,110.00,837940
1777916089,3638858,111.00,2.00,113.00,837940
1777916090,3638858,111.00,2.00,113.00,837940
1777916091,3638858,110.00,3.00,113.00,837940
1777916092,3638858,109.00,3.00,112.00,837940
1777916093,3638858,109.00,1.00,110.00,837940
1777916094,3638858,105.00,3.00,108.00,837940
1777916095,3638858,105.00,2.00,107.00,837940
1777916097,3638858,106.00,2.00,108.00,837940
1777916098,3638858,107.00,3.00,110.00,837940
1777916099,3638858,109.00,1.00,110.00,837940
1777916100,3638858,113.00,2.00,115.00,837940
1777916101,3638858,113.00,3.00,116.00,837940
1777916102,3638858,110.00,2.00,112.00,837940
1777916103,3638858,108.00,2.00,110.00,837940
1777916104,3638858,104.00,3.00,107.00,837940
1777916105,3638858,107.00,2.00,109.00,837940
1777916106,3638858,110.00,1.00,111.00,837940
1777916107,3638858,111.00,3.00,114.00,837940
1777916108,3638858,109.00,2.00,111.00,837940
1777916109,3638858,105.00,2.00,107.00,837940
1777916110,3638858,106.00,2.00,108.00,837940
1777916111,3638858,106.00,3.00,109.00,837940
1777916112,3638858,106.00,2.00,108.00,837940
1777916113,3638858,108.00,2.00,110.00,837940
1777916114,3638858,111.00,2.00,113.00,837940
1777916115,3638858,116.00,2.00,118.00,837940
1777916116,3638858,105.00,2.00,107.00,837940
1777916117,3638858,104.00,3.00,107.00,837940
1777916118,3638858,105.00,2.00,107.00,837940
1777916119,3638858,107.00,2.00,109.00,837940
1777916120,3638858,105.00,3.00,108.00,837940
1777916121,3638858,106.00,3.00,109.00,837940
1777916122,3638858,106.00,3.00,109.00,837940
1777916123,3638858,110.00,1.00,111.00,837940
1777916124,3638858,110.00,3.00,113.00,837940
1777916125,3638858,110.00,2.00,112.00,837940
1777916126,3638858,111.00,1.00,112.00,837940
1777916127,3638858,110.00,3.00,113.00,837940
1777916128,3638858,107.00,2.00,109.00,837940
1777916129,3638858,106.00,2.00,108.00,837940
1777916130,3638858,108.00,2.00,110.00,837940
1777916131,3638858,105.00,3.00,108.00,837940
1777916132,3638858,105.00,2.00,107.00,837940
1777916133,3638858,105.00,3.00,108.00,837940
1777916134,3638858,105.00,2.00,107.00,837940
1777916135,3638858,106.00,2.00,108.00,837940
1777916136,3638858,106.00,3.00,109.00,837940
1777916137,3638858,105.00,3.00,108.00,837940
1777916138,3638858,109.00,3.00,112.00,837940
1777916139,3638858,112.00,2.00,114.00,837940
1777916140,3638858,110.00,2.00,112.00,837940
1777916141,3638858,108.00,2.00,110.00,837940
1777916142,3638858,106.00,2.00,108.00,837940
1777916143,3638858,105.00,3.00,108.00,837940
1777916144,3638858,105.00,2.00,107.00,837940
1777916145,3638858,104.00,3.00,107.00,837940
1777916146,3638858,105.00,3.00,108.00,837940
1777916147,3638858,106.00,1.00,107.00,837940
1777916148,3638858,107.00,2.00,109.00,837940
1777916149,3638858,106.00,3.00,109.00,837940
1777916150,3638858,109.00,2.00,111.00,837940
1777916151,3638858,110.00,2.00,112.00,837940
1777916152,3638858,111.00,3.00,114.00,837940
1777916153,3638858,108.00,2.00,110.00,837940
1777916154,3638858,105.00,2.00,107.00,837940
