t_unix,interval_s,hz_inst
1777907243,0.0239735,41.7127
1777907243,0.0642549,15.5630
1777907243,0.0658063,15.1961
1777907243,0.0667759,14.9755
1777907243,0.0602286,16.6034
1777907243,0.0702464,14.2356
1777907243,0.0701932,14.2464
1777907243,0.0677848,14.7526
1777907243,0.0661922,15.1075
1777907243,0.066359,15.0695
1777907243,0.000505443,1978.4625
1777907243,0.054686,18.2862
1777907243,0.0675497,14.8039
1777907243,0.0702317,14.2386
1777907243,0.0681593,14.6715
1777907243,0.0768697,13.0090
1777907244,0.0675997,14.7930
1777907244,0.0723573,13.8203
1777907244,0.0752361,13.2915
1777907244,0.0690553,14.4811
1777907244,0.0651741,15.3435
1777907244,0.0681941,14.6640
1777907244,0.0784961,12.7395
1777907244,0.0723185,13.8277
1777907244,0.0782914,12.7728
1777907244,0.0699953,14.2867
1777907244,0.0652064,15.3359
1777907244,0.0641452,15.5896
1777907244,0.0661893,15.1082
1777907244,0.0728493,13.7270
1777907245,0.0663641,15.0684
1777907245,0.0720808,13.8733
1777907245,0.0640296,15.6178
1777907245,0.0783276,12.7669
1777907245,0.069047,14.4829
1777907245,0.0732493,13.6520
1777907245,0.0783361,12.7655
1777907245,0.0703351,14.2177
1777907245,0.0782311,12.7826
1777907245,0.0702269,14.2396
1777907246,0.0708422,14.1159
1777907246,0.0642389,15.5669
1777907246,0.0667494,14.9814
1777907246,0.0675209,14.8102
1777907246,0.061827,16.1742
1777907246,0.0665835,15.0187
1777907246,0.0663115,15.0803
1777907246,0.0618346,16.1722
1777907246,0.0689421,14.5049
1777907246,0.0607808,16.4526
1777907247,0.0767746,13.0251
1777907247,0.0705149,14.1814
1777907247,0.0696836,14.3506
1777907247,0.0712868,14.0278
1777907247,0.07362,13.5833
1777907247,0.0645657,15.4881
1777907247,0.0732109,13.6592
1777907247,0.066342,15.0734
1777907247,0.0702788,14.2290
1777907247,0.0686868,14.5588
1777907248,0.0728228,13.7320
1777907248,0.056277,17.7692
1777907248,0.0737592,13.5576
1777907248,0.0736327,13.5809
1777907248,0.0758309,13.1872
1777907248,0.0729429,13.7094
1777907248,0.0686529,14.5660
1777907248,0.0692085,14.4491
1777907248,0.0769328,12.9984
1777907248,0.0728624,13.7245
1777907249,0.0695884,14.3702
1777907249,0.0677986,14.7496
1777907249,0.0697704,14.3327
1777907249,0.0751802,13.3014
1777907249,0.0687378,14.5480
1777907249,0.0708101,14.1223
1777907249,0.077215,12.9509
1777907249,0.0670613,14.9117
1777907249,0.0677808,14.7534
1777907249,0.0675504,14.8038
1777907249,0.0842564,11.8685
1777907249,0.0642455,15.5653
1777907249,0.0739171,13.5287
1777907249,0.0746905,13.3886
1777907249,0.0678987,14.7278
1777907249,0.0661835,15.1095
1777907249,0.06901,14.4907
1777907249,0.0630395,15.8631
1777907249,0.0694,14.4092
1777907249,0.0670261,14.9196
1777907250,0.0726416,13.7662
1777907250,0.0710881,14.0671
1777907250,0.066131,15.1215
1777907250,0.0700433,14.2769
1777907250,0.062599,15.9747
1777907250,0.0672206,14.8764
1777907250,0.0606133,16.4980
1777907250,0.0695162,14.3851
1777907250,0.0706361,14.1571
1777907250,0.0662001,15.1057
1777907251,0.0664412,15.0509
1777907251,0.0654479,15.2793
1777907251,0.077421,12.9164
1777907251,0.0731629,13.6681
1777907251,0.0670048,14.9243
1777907251,0.0666197,15.0106
1777907251,0.0611108,16.3637
1777907251,0.0589181,16.9727
1777907251,0.0632472,15.8110
1777907251,0.0671921,14.8827
