t_unix,interval_s,hz_inst
1777903395,0.352462,2.8372
1777903395,0.325136,3.0756
1777903395,0.31892,3.1356
1777903395,0.312312,3.2019
1777903395,0.315588,3.1687
1777903395,0.325016,3.0768
1777903395,0.320905,3.1162
1777903395,0.31889,3.1359
1777903395,0.352542,2.8365
1777903395,0.319074,3.1341
1777903399,0.328775,3.0416
1777903399,0.333027,3.0028
1777903399,0.340669,2.9354
1777903399,0.317336,3.1512
1777903399,0.31477,3.1769
1777903399,0.320843,3.1168
1777903399,0.321663,3.1088
1777903399,0.317158,3.1530
1777903399,0.313718,3.1876
1777903399,0.315151,3.1731
1777903402,0.323448,3.0917
1777903402,0.326949,3.0586
1777903402,0.322249,3.1032
1777903402,0.31678,3.1568
1777903402,0.316562,3.1589
1777903402,0.316881,3.1558
1777903402,0.333578,2.9978
1777903402,0.332774,3.0050
1777903402,0.319286,3.1320
1777903402,0.3158,3.1666
1777903406,0.331321,3.0182
1777903406,0.31802,3.1445
1777903406,0.315949,3.1651
1777903406,0.319099,3.1338
1777903406,0.322035,3.1053
1777903406,0.312759,3.1974
1777903406,0.320005,3.1250
1777903406,0.32569,3.0704
1777903406,0.316338,3.1612
1777903406,0.316958,3.1550
1777903410,0.314112,3.1836
1777903410,0.315737,3.1672
1777903410,0.320151,3.1235
1777903410,0.314817,3.1764
1777903410,0.331824,3.0136
1777903410,0.33284,3.0044
1777903410,0.333728,2.9965
1777903410,0.322449,3.1013
1777903410,0.327785,3.0508
1777903410,0.308973,3.2365
1777903414,0.317257,3.1520
1777903414,0.328121,3.0477
1777903414,0.31657,3.1589
1777903414,0.316523,3.1593
1777903414,0.32005,3.1245
1777903414,0.314609,3.1785
1777903414,0.32334,3.0927
1777903414,0.334702,2.9877
1777903414,0.360522,2.7738
1777903414,0.347357,2.8789
1777903418,0.318572,3.1390
1777903418,0.312919,3.1957
1777903418,0.312685,3.1981
1777903418,0.320525,3.1199
1777903418,0.320737,3.1178
1777903418,0.321565,3.1098
1777903418,0.32839,3.0452
1777903418,0.320663,3.1185
1777903418,0.332206,3.0102
1777903418,0.330118,3.0292
1777903422,0.347692,2.8761
1777903422,0.336618,2.9707
1777903422,0.324352,3.0831
1777903422,0.345735,2.8924
1777903422,0.330376,3.0269
1777903422,0.335836,2.9776
1777903422,0.32935,3.0363
1777903422,0.320951,3.1157
1777903422,0.339582,2.9448
1777903422,0.318617,3.1386
1777903426,0.354614,2.8200
1777903426,0.312709,3.1979
1777903426,0.314267,3.1820
1777903426,0.312581,3.1992
1777903426,0.310787,3.2176
1777903426,0.311232,3.2130
1777903426,0.306024,3.2677
1777903426,0.31304,3.1945
1777903426,0.315988,3.1647
1777903426,0.306139,3.2665
1777903430,0.310423,3.2214
1777903430,0.315109,3.1735
1777903430,0.313606,3.1887
1777903430,0.304939,3.2793
1777903430,0.311789,3.2073
1777903430,0.31672,3.1574
1777903430,0.323931,3.0871
1777903430,0.326793,3.0600
1777903430,0.316029,3.1643
1777903430,0.310313,3.2226
1777903434,0.313888,3.1858
1777903434,0.310172,3.2240
1777903434,0.327941,3.0493
1777903434,0.339741,2.9434
1777903434,0.383768,2.6057
1777903434,0.407373,2.4548
1777903434,0.460339,2.1723
1777903434,0.486181,2.0568
1777903434,0.482177,2.0739
1777903434,0.489875,2.0413
1777903440,0.466576,2.1433
1777903440,0.407952,2.4513
1777903440,0.39296,2.5448
1777903440,0.429912,2.3261
1777903440,0.387883,2.5781
1777903440,0.41124,2.4317
1777903440,0.4958,2.0169
1777903440,0.39664,2.5212
1777903440,0.435834,2.2945
1777903440,0.553237,1.8075
1777903444,0.410171,2.4380
1777903444,0.415855,2.4047
1777903444,0.449416,2.2251
1777903444,0.36022,2.7761
1777903444,0.3572,2.7996
1777903444,0.414949,2.4099
1777903444,0.384253,2.6025
1777903444,0.332978,3.0032
1777903444,0.370997,2.6954
1777903444,0.363178,2.7535
1777903448,0.339376,2.9466
1777903448,0.324839,3.0784
1777903448,0.320839,3.1168
1777903448,0.329808,3.0321
1777903448,0.319069,3.1341
1777903448,0.352855,2.8340
1777903448,0.357251,2.7992
1777903448,0.406738,2.4586
1777903448,0.349778,2.8590
1777903448,0.322104,3.1046
1777903453,0.336938,2.9679
1777903453,0.332526,3.0073
