t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777903392,3382571,104.00,3.00,107.00,3312920
1777903393,3382571,105.00,2.00,107.00,3313048
1777903394,3382571,104.00,2.00,106.00,3313048
1777903395,3382571,105.00,2.00,107.00,3313048
1777903396,3382571,103.00,3.00,106.00,3313048
1777903397,3382571,104.00,3.00,107.00,3313048
1777903398,3382571,104.00,1.00,105.00,3313048
1777903399,3382571,105.00,2.00,107.00,3313176
1777903400,3382571,104.00,2.00,106.00,3313176
1777903401,3382571,106.00,2.00,108.00,3313176
1777903402,3382571,105.00,2.00,107.00,3313176
1777903403,3382571,105.00,2.00,107.00,3313176
1777903404,3382571,104.00,2.00,106.00,3313176
1777903405,3382571,105.00,2.00,107.00,3313176
1777903406,3382571,104.00,3.00,107.00,3313176
1777903407,3382571,104.00,2.00,106.00,3313176
1777903408,3382571,105.00,2.00,107.00,3313176
1777903409,3382571,105.00,3.00,108.00,3313176
1777903410,3382571,106.00,1.00,107.00,3313176
1777903411,3382571,105.00,2.00,107.00,3313176
1777903412,3382571,104.00,2.00,106.00,3313176
1777903413,3382571,104.00,3.00,107.00,3313176
1777903414,3382571,104.00,2.00,106.00,3313176
1777903415,3382571,105.00,2.00,107.00,3313176
1777903416,3382571,104.00,3.00,107.00,3313176
1777903417,3382571,104.00,2.00,106.00,3313176
1777903418,3382571,104.00,2.00,106.00,3313176
1777903419,3382571,104.00,2.00,106.00,3313176
1777903420,3382571,103.00,3.00,106.00,3313176
1777903421,3382571,105.00,2.00,107.00,3313176
1777903422,3382571,104.00,2.00,106.00,3313176
1777903423,3382571,104.00,2.00,106.00,3313176
1777903424,3382571,104.00,3.00,107.00,3313176
1777903426,3382571,104.00,2.00,106.00,3313176
1777903427,3382571,104.00,2.00,106.00,3313176
1777903428,3382571,105.00,2.00,107.00,3313176
1777903429,3382571,108.00,2.00,110.00,3313176
1777903430,3382571,104.00,2.00,106.00,3313176
1777903431,3382571,104.00,2.00,106.00,3313176
1777903432,3382571,104.00,2.00,106.00,3313176
1777903433,3382571,104.00,2.00,106.00,3313176
1777903434,3382571,104.00,2.00,106.00,3313176
1777903435,3382571,104.00,2.00,106.00,3313176
1777903436,3382571,105.00,2.00,107.00,3313176
1777903437,3382571,104.00,2.00,106.00,3313176
1777903438,3382571,104.00,2.00,106.00,3313176
1777903439,3382571,106.00,1.00,107.00,3313176
1777903440,3382571,103.00,3.00,106.00,3313176
1777903441,3382571,105.00,2.00,107.00,3313176
1777903442,3382571,106.00,1.00,107.00,3313176
1777903443,3382571,103.00,2.00,105.00,3313176
1777903444,3382571,105.00,2.00,107.00,3313176
1777903445,3382571,104.00,2.00,106.00,3313176
1777903446,3382571,106.00,2.00,108.00,3313176
1777903447,3382571,105.00,2.00,107.00,3313176
1777903448,3382571,104.00,2.00,106.00,3313176
1777903449,3382571,105.00,2.00,107.00,3313176
1777903450,3382571,104.00,2.00,106.00,3313176
1777903451,3382571,105.00,2.00,107.00,3313176
1777903452,3382571,104.00,2.00,106.00,3313176
1777903453,3382571,104.00,3.00,107.00,3313176
1777903454,3382571,105.00,1.00,106.00,3313176
1777903455,3382571,105.00,2.00,107.00,3313176
1777903456,3382571,105.00,2.00,107.00,3313176
1777903457,3382571,106.00,1.00,107.00,3313176
1777903458,3382571,104.00,2.00,106.00,3313176
1777903459,3382571,105.00,2.00,107.00,3313176
1777903460,3382571,104.00,1.00,105.00,3313176
1777903461,3382571,104.00,3.00,107.00,3313176
1777903462,3382571,104.00,2.00,106.00,3313176
1777903463,3382571,105.00,1.00,106.00,3313176
1777903464,3382571,104.00,2.00,106.00,3313176
1777903465,3382571,105.00,2.00,107.00,3313176
1777903466,3382571,105.00,2.00,107.00,3313176
1777903467,3382571,106.00,2.00,108.00,3313176
1777903468,3382571,104.00,2.00,106.00,3313176
1777903469,3382571,104.00,2.00,106.00,3313176
1777903470,3382571,105.00,2.00,107.00,3313176
1777903471,3382571,103.00,3.00,106.00,3313176
