t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777915525,3607967,106.00,2.00,108.00,837904
1777915526,3607967,106.00,3.00,109.00,837904
1777915527,3607967,108.00,3.00,111.00,837904
1777915528,3607967,106.00,2.00,108.00,837904
1777915529,3607967,108.00,2.00,110.00,837904
1777915530,3607967,107.00,3.00,110.00,837904
1777915531,3607967,108.00,2.00,110.00,838032
1777915532,3607967,108.00,3.00,111.00,838032
1777915533,3607967,107.00,2.00,109.00,838032
1777915534,3607967,108.00,2.00,110.00,838032
1777915535,3607967,106.00,2.00,108.00,838032
1777915536,3607967,108.00,2.00,110.00,838032
1777915537,3607967,108.00,2.00,110.00,838032
1777915538,3607967,105.00,3.00,108.00,838032
1777915539,3607967,105.00,2.00,107.00,838032
1777915540,3607967,106.00,3.00,109.00,838032
1777915541,3607967,106.00,2.00,108.00,838032
1777915542,3607967,108.00,1.00,109.00,838032
1777915543,3607967,107.00,2.00,109.00,838032
1777915544,3607967,107.00,3.00,110.00,838032
1777915545,3607967,107.00,2.00,109.00,838032
1777915546,3607967,106.00,3.00,109.00,838032
1777915547,3607967,107.00,3.00,110.00,838032
1777915548,3607967,107.00,3.00,110.00,838032
1777915549,3607967,107.00,2.00,109.00,838032
1777915550,3607967,107.00,2.00,109.00,838032
1777915551,3607967,107.00,3.00,110.00,838032
1777915552,3607967,107.00,2.00,109.00,838032
1777915553,3607967,107.00,2.00,109.00,838032
1777915554,3607967,107.00,3.00,110.00,838032
1777915555,3607967,108.00,1.00,109.00,838032
1777915556,3607967,108.00,3.00,111.00,838032
1777915557,3607967,107.00,3.00,110.00,838032
1777915558,3607967,106.00,2.00,108.00,838032
1777915559,3607967,108.00,2.00,110.00,838032
1777915560,3607967,106.00,3.00,109.00,838032
1777915561,3607967,108.00,2.00,110.00,838032
1777915562,3607967,106.00,3.00,109.00,838032
1777915563,3607967,108.00,3.00,111.00,838032
1777915564,3607967,107.00,2.00,109.00,838032
1777915565,3607967,108.00,2.00,110.00,838032
1777915566,3607967,108.00,2.00,110.00,838032
1777915567,3607967,106.00,2.00,108.00,838032
1777915568,3607967,110.00,1.00,111.00,838032
1777915569,3607967,107.00,3.00,110.00,838032
1777915570,3607967,108.00,2.00,110.00,838032
1777915571,3607967,106.00,2.00,108.00,838032
1777915572,3607967,109.00,2.00,111.00,838032
1777915573,3607967,108.00,2.00,110.00,838032
1777915574,3607967,108.00,2.00,110.00,838032
1777915575,3607967,106.00,3.00,109.00,838032
1777915576,3607967,108.00,3.00,111.00,838032
1777915577,3607967,104.00,2.00,106.00,838032
1777915578,3607967,106.00,3.00,109.00,838032
1777915579,3607967,107.00,3.00,110.00,838032
1777915580,3607967,106.00,2.00,108.00,838032
1777915582,3607967,107.00,2.00,109.00,838032
1777915583,3607967,107.00,2.00,109.00,838032
1777915584,3607967,109.00,2.00,111.00,838032
1777915585,3607967,108.00,2.00,110.00,838032
1777915586,3607967,104.00,3.00,107.00,838032
1777915587,3607967,108.00,3.00,111.00,838032
1777915588,3607967,105.00,3.00,108.00,838032
1777915589,3607967,106.00,2.00,108.00,838032
1777915590,3607967,106.00,3.00,109.00,838032
1777915591,3607967,105.00,3.00,108.00,838032
1777915592,3607967,106.00,3.00,109.00,838032
1777915593,3607967,109.00,2.00,111.00,838032
1777915594,3607967,110.00,2.00,112.00,838032
1777915595,3607967,112.00,2.00,114.00,838032
1777915596,3607967,111.00,2.00,113.00,838032
1777915597,3607967,108.00,3.00,111.00,838032
1777915598,3607967,105.00,1.00,106.00,838032
1777915599,3607967,106.00,3.00,109.00,838032
1777915600,3607967,105.00,3.00,108.00,838032
1777915601,3607967,106.00,2.00,108.00,838032
1777915602,3607967,111.00,2.00,113.00,838032
1777915603,3607967,110.00,3.00,113.00,838032
1777915604,3607967,109.00,2.00,111.00,838032
