t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777903937,3401935,103.00,4.00,107.00,3313072
1777903938,3401935,105.00,2.00,107.00,3313072
1777903939,3401935,104.00,1.00,105.00,3313072
1777903940,3401935,103.00,3.00,106.00,3313072
1777903941,3401935,106.00,2.00,108.00,3313072
1777903942,3401935,105.00,2.00,107.00,3313072
1777903943,3401935,104.00,2.00,106.00,3313072
1777903944,3401935,105.00,2.00,107.00,3313072
1777903945,3401935,104.00,2.00,106.00,3313072
1777903946,3401935,104.00,2.00,106.00,3313072
1777903947,3401935,105.00,2.00,107.00,3313072
1777903948,3401935,104.00,2.00,106.00,3313072
1777903949,3401935,104.00,2.00,106.00,3313072
1777903950,3401935,104.00,2.00,106.00,3313072
1777903951,3401935,104.00,2.00,106.00,3313072
1777903952,3401935,105.00,2.00,107.00,3313072
1777903953,3401935,104.00,2.00,106.00,3313072
1777903954,3401935,103.00,3.00,106.00,3313072
1777903955,3401935,104.00,3.00,107.00,3313072
1777903956,3401935,104.00,2.00,106.00,3313072
1777903957,3401935,105.00,1.00,106.00,3313072
1777903958,3401935,105.00,2.00,107.00,3313072
1777903959,3401935,105.00,1.00,106.00,3313072
1777903960,3401935,104.00,3.00,107.00,3313072
1777903961,3401935,103.00,2.00,105.00,3313072
1777903962,3401935,105.00,2.00,107.00,3313072
1777903963,3401935,104.00,2.00,106.00,3313072
1777903964,3401935,104.00,3.00,107.00,3313072
1777903965,3401935,104.00,2.00,106.00,3313072
1777903966,3401935,104.00,2.00,106.00,3313072
1777903967,3401935,104.00,3.00,107.00,3313072
1777903968,3401935,105.00,2.00,107.00,3313072
1777903969,3401935,105.00,2.00,107.00,3313072
1777903970,3401935,105.00,2.00,107.00,3313072
1777903971,3401935,105.00,2.00,107.00,3313072
1777903972,3401935,106.00,2.00,108.00,3313072
1777903973,3401935,104.00,2.00,106.00,3313072
1777903974,3401935,104.00,3.00,107.00,3313072
1777903975,3401935,104.00,2.00,106.00,3313072
1777903976,3401935,104.00,3.00,107.00,3313072
1777903977,3401935,104.00,2.00,106.00,3313072
1777903978,3401935,105.00,2.00,107.00,3313072
1777903979,3401935,104.00,2.00,106.00,3313072
1777903980,3401935,104.00,2.00,106.00,3313072
1777903981,3401935,104.00,2.00,106.00,3313072
1777903982,3401935,104.00,2.00,106.00,3313072
1777903984,3401935,104.00,3.00,107.00,3313072
1777903985,3401935,104.00,2.00,106.00,3313072
1777903986,3401935,104.00,2.00,106.00,3313072
1777903987,3401935,105.00,2.00,107.00,3313072
1777903988,3401935,105.00,1.00,106.00,3313072
1777903989,3401935,104.00,3.00,107.00,3313072
1777903990,3401935,104.00,2.00,106.00,3313072
1777903991,3401935,105.00,1.00,106.00,3313072
1777903992,3401935,105.00,2.00,107.00,3313072
1777903993,3401935,103.00,2.00,105.00,3313072
1777903994,3401935,105.00,2.00,107.00,3313072
1777903995,3401935,103.00,2.00,105.00,3313072
1777903996,3401935,105.00,3.00,108.00,3313072
1777903997,3401935,104.00,1.00,105.00,3313072
1777903998,3401935,105.00,2.00,107.00,3313072
1777903999,3401935,103.00,2.00,105.00,3313072
1777904000,3401935,105.00,2.00,107.00,3313072
1777904001,3401935,104.00,2.00,106.00,3313072
1777904002,3401935,103.00,3.00,106.00,3313072
1777904003,3401935,105.00,3.00,108.00,3313072
1777904004,3401935,105.00,1.00,106.00,3313072
1777904005,3401935,104.00,2.00,106.00,3313072
1777904006,3401935,104.00,2.00,106.00,3313072
1777904007,3401935,104.00,3.00,107.00,3313072
1777904008,3401935,104.00,2.00,106.00,3313072
1777904009,3401935,105.00,3.00,108.00,3313072
1777904010,3401935,105.00,1.00,106.00,3313072
1777904011,3401935,104.00,3.00,107.00,3313072
1777904012,3401935,105.00,2.00,107.00,3313072
1777904013,3401935,103.00,3.00,106.00,3313072
1777904014,3401935,105.00,2.00,107.00,3313072
1777904015,3401935,104.00,2.00,106.00,3313072
1777904016,3401935,104.00,2.00,106.00,3313072
