t_unix,device,r_iops,w_iops,r_mb_s,w_mb_s,util_pct
1777904017,loop0,0.00,0.00,0.000,0.000,0.00
1777904017,loop1,0.00,0.00,0.000,0.000,0.00
1777904017,loop10,0.00,0.00,0.000,0.000,0.00
1777904017,loop11,0.00,0.00,0.000,0.000,0.00
1777904017,loop12,0.00,0.00,0.000,0.000,0.00
1777904017,loop13,0.00,0.00,0.000,0.000,0.00
1777904017,loop14,0.00,0.00,0.000,0.000,0.00
1777904017,loop15,0.00,0.00,0.000,0.000,0.00
1777904017,loop16,0.00,0.00,0.000,0.000,0.00
1777904017,loop17,0.00,0.00,0.000,0.000,0.00
1777904017,loop18,0.00,0.00,0.000,0.000,0.00
1777904017,loop19,0.00,0.00,0.000,0.000,0.00
1777904017,loop2,0.00,0.00,0.000,0.000,0.00
1777904017,loop20,0.00,0.00,0.000,0.000,0.00
1777904017,loop21,0.00,0.00,0.000,0.000,0.00
1777904017,loop22,0.00,0.00,0.000,0.000,0.00
1777904017,loop23,0.00,0.00,0.000,0.000,0.00
1777904017,loop24,0.00,0.00,0.000,0.000,0.00
1777904017,loop25,0.00,0.00,0.000,0.000,0.00
1777904017,loop26,0.00,0.00,0.000,0.000,0.00
1777904017,loop27,0.00,0.00,0.000,0.000,0.00
1777904017,loop28,0.00,0.00,0.000,0.000,0.00
1777904017,loop29,0.00,0.00,0.000,0.000,0.00
1777904017,loop3,0.00,0.00,0.000,0.000,0.00
1777904017,loop30,0.00,0.00,0.000,0.000,0.00
1777904017,loop31,0.00,0.00,0.000,0.000,0.00
1777904017,loop32,0.00,0.00,0.000,0.000,0.00
1777904017,loop33,0.00,0.00,0.000,0.000,0.00
1777904017,loop34,0.00,0.00,0.000,0.000,0.00
1777904017,loop35,0.00,0.00,0.000,0.000,0.00
1777904017,loop36,0.00,0.00,0.000,0.000,0.00
1777904017,loop37,0.00,0.00,0.000,0.000,0.00
1777904017,loop38,0.00,0.00,0.000,0.000,0.00
1777904017,loop39,0.00,0.00,0.000,0.000,0.00
1777904017,loop4,0.00,0.00,0.000,0.000,0.00
1777904017,loop40,0.00,0.00,0.000,0.000,0.00
1777904017,loop5,0.00,0.00,0.000,0.000,0.00
1777904017,loop6,0.00,0.00,0.000,0.000,0.00
1777904017,loop7,0.00,0.00,0.000,0.000,0.00
1777904017,loop8,0.00,0.00,0.000,0.000,0.00
1777904017,loop9,0.00,0.00,0.000,0.000,0.00
1777904017,nvme0n1,1.00,8.00,0.001,0.049,2.30
1777904018,loop0,0.00,0.00,0.000,0.000,0.00
1777904018,loop1,0.00,0.00,0.000,0.000,0.00
1777904018,loop10,0.00,0.00,0.000,0.000,0.00
1777904018,loop11,0.00,0.00,0.000,0.000,0.00
1777904018,loop12,0.00,0.00,0.000,0.000,0.00
1777904018,loop13,0.00,0.00,0.000,0.000,0.00
1777904018,loop14,0.00,0.00,0.000,0.000,0.00
1777904018,loop15,0.00,0.00,0.000,0.000,0.00
1777904018,loop16,0.00,0.00,0.000,0.000,0.00
1777904018,loop17,0.00,0.00,0.000,0.000,0.00
1777904018,loop18,0.00,0.00,0.000,0.000,0.00
