t_unix,interval_s,hz_inst
1777901472,2.402,0.4163
1777901472,2.97149,0.3365
1777901472,2.88805,0.3463
1777901472,2.96453,0.3373
1777901472,2.99814,0.3335
1777901472,2.88777,0.3463
1777901472,2.88765,0.3463
1777901472,2.91226,0.3434
1777901472,2.86708,0.3488
1777901472,2.94105,0.3400
1777901507,3.07169,0.3256
1777901507,2.94934,0.3391
1777901507,2.86361,0.3492
1777901507,2.82968,0.3534
1777901507,2.88629,0.3465
1777901507,2.95856,0.3380
1777901507,2.94984,0.3390
1777901507,2.96233,0.3376
1777901507,2.95252,0.3387
1777901507,2.97132,0.3366
