t_unix,sim_time_s,real_time_s,rtf,iterations,paused
1777901440,7.530000,12.822368,0.0033071869120379757,7530,
1777901440,7.532000,12.992057,0.012212195046682398,7532,
1777901440,7.534000,13.160866,0.011994206126765229,7534,
1777901441,7.536000,13.335639,0.011262077635064606,7536,
1777901441,7.538000,13.502740,0.01199312237606973,7538,
1777901441,7.540000,13.667385,0.011991937868139001,7540,
1777901441,7.542000,13.830990,0.012245150109315516,7542,
1777901441,7.544000,13.993874,0.012345147561363623,7544,
1777901441,7.546000,14.158600,0.012082668117005707,7546,
1777901441,7.548000,14.326898,0.011848133889884415,7548,
1777901442,7.550000,14.493169,0.012049121714817507,7550,
1777901442,7.552000,14.660794,0.01211835703629437,7552,
1777901442,7.554000,14.831944,0.012047215204886687,7554,
1777901442,7.556000,14.997578,0.012195323620229622,7556,
1777901442,7.558000,15.177701,0.010471324690951156,7558,
1777901442,7.559000,15.278401,0.00993049813176049,7559,
1777901443,7.561000,15.444719,0.011817979526603175,7561,
1777901443,7.563000,15.613120,0.012175530335053792,7563,
1777901443,7.565000,15.778290,0.012162263815677973,7565,
1777901443,7.567000,15.971585,0.009831554598643792,7567,
1777901443,7.569000,16.156497,0.01074651782194993,7569,
1777901443,7.570000,16.259267,0.009730499512176003,7570,
1777901444,7.572000,16.431528,0.01160127866973242,7572,
1777901444,7.574000,16.607681,0.012157726267869092,7574,
1777901444,7.576000,16.777753,0.011926638910117976,7576,
1777901444,7.578000,16.946775,0.011869899022175523,7578,
1777901444,7.580000,17.115494,0.011849776824265737,7580,
1777901444,7.582000,17.287747,0.011756082035492247,7582,
1777901445,7.584000,17.460526,0.011496283883716008,7584,
1777901445,7.586000,17.634396,0.011895145529254754,7586,
1777901445,7.588000,17.810378,0.011232692526945824,7588,
1777901445,7.590000,17.983576,0.01157076836983286,7590,
1777901445,7.592000,18.155980,0.011792466875461727,7592,
1777901445,7.594000,18.334260,0.011719212039090276,7594,
1777901446,7.596000,18.505654,0.011455494590177046,7596,
