t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777907426,3480750,112.00,5.00,117.00,848084
1777907428,3480750,113.00,4.00,117.00,848084
1777907429,3480750,115.00,4.00,119.00,848084
1777907430,3480750,114.00,3.00,117.00,848084
1777907431,3480750,114.00,2.00,116.00,848084
1777907432,3480750,112.00,4.00,116.00,848084
1777907433,3480750,113.00,4.00,117.00,848084
1777907434,3480750,110.00,3.00,113.00,848084
1777907435,3480750,112.00,2.00,114.00,848084
1777907436,3480750,114.00,4.00,118.00,848084
1777907437,3480750,114.00,3.00,117.00,848084
1777907438,3480750,113.00,3.00,116.00,848084
1777907439,3480750,113.00,4.00,117.00,848084
1777907440,3480750,113.00,3.00,116.00,848084
1777907441,3480750,112.00,3.00,115.00,848084
1777907442,3480750,114.00,3.00,117.00,848084
1777907443,3480750,115.00,4.00,119.00,848084
1777907444,3480750,114.00,3.00,117.00,848084
1777907445,3480750,115.00,4.00,119.00,848084
1777907446,3480750,114.00,3.00,117.00,848084
1777907447,3480750,110.00,4.00,114.00,848084
1777907448,3480750,114.00,4.00,118.00,848084
1777907449,3480750,115.00,3.00,118.00,848084
1777907450,3480750,114.00,4.00,118.00,848084
1777907451,3480750,114.00,3.00,117.00,848084
1777907452,3480750,113.00,3.00,116.00,848084
1777907453,3480750,110.00,4.00,114.00,848084
1777907454,3480750,114.00,3.00,117.00,848084
1777907455,3480750,114.00,4.00,118.00,848084
1777907456,3480750,117.00,3.00,120.00,848084
1777907457,3480750,114.00,2.00,116.00,848084
1777907458,3480750,111.00,3.00,114.00,848084
1777907459,3480750,113.00,3.00,116.00,848084
1777907460,3480750,113.00,4.00,117.00,848084
1777907461,3480750,109.00,3.00,112.00,848084
1777907462,3480750,110.00,4.00,114.00,848084
1777907463,3480750,111.00,4.00,115.00,848084
1777907464,3480750,113.00,3.00,116.00,848084
1777907465,3480750,114.00,4.00,118.00,848084
1777907466,3480750,112.00,4.00,116.00,848084
1777907467,3480750,117.00,4.00,121.00,848084
1777907468,3480750,90.00,3.00,93.00,848084
1777907469,3480750,109.00,3.00,112.00,848084
1777907470,3480750,110.00,3.00,113.00,848084
1777907471,3480750,110.00,3.00,113.00,848084
1777907472,3480750,109.00,3.00,112.00,848084
1777907473,3480750,111.00,3.00,114.00,848084
1777907474,3480750,111.00,4.00,115.00,848084
1777907475,3480750,111.00,4.00,115.00,848084
1777907476,3480750,110.00,3.00,113.00,848084
1777907477,3480750,110.00,4.00,114.00,848084
1777907478,3480750,110.00,4.00,114.00,848084
1777907479,3480750,111.00,3.00,114.00,848084
1777907480,3480750,111.00,3.00,114.00,848084
1777907482,3480750,110.00,4.00,114.00,848084
1777907483,3480750,112.00,4.00,116.00,848084
1777907484,3480750,99.00,3.00,102.00,848084
1777907485,3480750,108.00,3.00,111.00,848084
1777907486,3480750,111.00,4.00,115.00,848084
1777907487,3480750,111.00,4.00,115.00,848084
1777907488,3480750,111.00,4.00,115.00,848084
1777907489,3480750,113.00,2.00,115.00,848084
1777907490,3480750,116.00,4.00,120.00,848084
1777907491,3480750,114.00,2.00,116.00,848084
1777907492,3480750,114.00,3.00,117.00,848084
1777907493,3480750,111.00,4.00,115.00,848084
1777907494,3480750,111.00,3.00,114.00,848084
1777907495,3480750,114.00,3.00,117.00,848084
1777907496,3480750,115.00,3.00,118.00,848084
1777907497,3480750,115.00,4.00,119.00,848084
1777907498,3480750,115.00,3.00,118.00,848084
1777907499,3480750,113.00,3.00,116.00,848084
1777907500,3480750,111.00,3.00,114.00,848084
1777907501,3480750,114.00,3.00,117.00,848084
1777907502,3480750,115.00,3.00,118.00,848084
1777907503,3480750,116.00,3.00,119.00,848084
1777907504,3480750,113.00,4.00,117.00,848084
1777907505,3480750,113.00,3.00,116.00,848084
1777907506,3480750,111.00,3.00,114.00,848084
