t_unix,interval_s,hz_inst
1777907426,0.0719344,13.9016
1777907426,0.0606836,16.4789
1777907426,0.0603149,16.5797
1777907426,0.0632256,15.8164
1777907426,0.0637381,15.6892
1777907426,0.0660698,15.1355
1777907426,0.0679721,14.7119
1777907426,0.0658996,15.1746
1777907426,0.0674875,14.8176
1777907426,0.0547716,18.2576
1777907427,0.0128299,77.9429
1777907427,0.0818978,12.2103
1777907427,0.0666378,15.0065
1777907427,0.073007,13.6973
1777907427,0.0653903,15.2928
1777907427,0.0773027,12.9362
1777907427,0.0693946,14.4103
1777907427,0.0723559,13.8206
1777907427,0.0753443,13.2724
1777907427,0.0689732,14.4984
1777907428,0.073976,13.5179
1777907428,0.0711953,14.0459
1777907428,0.0623466,16.0394
1777907428,0.0713415,14.0171
1777907428,0.0666514,15.0034
1777907428,0.0592282,16.8838
1777907428,0.0604231,16.5500
1777907428,0.0680808,14.6884
1777907428,0.063372,15.7798
1777907428,0.0636804,15.7034
1777907429,0.0601075,16.6369
1777907429,0.0635926,15.7251
1777907429,0.067457,14.8243
1777907429,0.0659702,15.1584
1777907429,0.0663791,15.0650
1777907429,0.067562,14.8012
1777907429,0.0690977,14.4723
1777907429,0.0740158,13.5106
1777907429,0.0734533,13.6141
1777907429,0.0774873,12.9053
1777907430,0.0634354,15.7641
1777907430,0.0688834,14.5173
1777907430,0.0645446,15.4932
1777907430,0.0666978,14.9930
1777907430,0.0562266,17.7852
1777907430,0.0663738,15.0662
1777907430,0.0620705,16.1107
1777907430,0.0647105,15.4534
1777907430,0.0630305,15.8653
1777907430,0.071327,14.0199
1777907430,0.0623215,16.0458
1777907430,0.0669536,14.9357
1777907430,0.0667107,14.9901
1777907430,0.0665119,15.0349
1777907430,0.0558481,17.9057
1777907430,0.074679,13.3906
1777907430,0.0691098,14.4697
1777907430,0.0670805,14.9075
1777907430,0.0727696,13.7420
1777907430,0.0635708,15.7305
1777907431,0.0665288,15.0311
1777907431,0.0669392,14.9389
1777907431,0.0688293,14.5287
1777907431,0.0703057,14.2236
1777907431,0.0652773,15.3193
1777907431,0.0639217,15.6441
1777907431,0.0652203,15.3326
1777907431,0.0669826,14.9293
1777907431,0.0670689,14.9100
1777907431,0.0704113,14.2023
1777907432,0.0663679,15.0675
1777907432,0.0651395,15.3517
1777907432,0.0641112,15.5979
1777907432,0.0645725,15.4865
1777907432,0.0677077,14.7694
1777907432,0.0657885,15.2002
1777907432,0.0550472,18.1662
1777907432,0.0613969,16.2875
1777907432,0.0670724,14.9093
1777907432,0.0561149,17.8206
1777907433,0.0631486,15.8357
1777907433,0.0837403,11.9417
1777907433,0.0738777,13.5359
1777907433,0.0633853,15.7765
1777907433,0.0692074,14.4493
1777907433,0.0634305,15.7653
1777907433,0.0717198,13.9432
1777907433,0.0629532,15.8848
1777907433,0.0686938,14.5574
1777907433,0.069102,14.4714
1777907434,0.0629395,15.8883
1777907434,0.0645115,15.5011
1777907434,0.0614702,16.2680
1777907434,0.0713193,14.0215
1777907434,0.0707163,14.1410
1777907434,0.0728468,13.7274
1777907434,0.0679978,14.7064
1777907434,0.0725538,13.7829
1777907434,0.0602225,16.6051
1777907434,0.0622222,16.0714
1777907434,0.0791195,12.6391
1777907434,0.0837756,11.9366
1777907434,0.0686467,14.5673
1777907434,0.0753203,13.2766
1777907434,0.0722735,13.8363
1777907434,0.0714415,13.9975
1777907434,0.0724746,13.7979
1777907434,0.073125,13.6752
1777907434,0.0655717,15.2505
1777907434,0.0676037,14.7921
1777907435,0.0672291,14.8745
1777907435,0.0664293,15.0536
1777907435,0.0670802,14.9075
1777907435,0.0657114,15.2181
1777907435,0.069326,14.4246
1777907435,0.0686932,14.5575
1777907435,0.0626885,15.9519
1777907435,0.0662157,15.1022
1777907435,0.0728035,13.7356
1777907435,0.0622146,16.0734
1777907436,0.0720638,13.8766
1777907436,0.0785528,12.7303
1777907436,0.0701409,14.2570
1777907436,0.0664407,15.0510
1777907436,0.0634783,15.7534
1777907436,0.065989,15.1540
1777907436,0.0673139,14.8558
1777907436,0.0696872,14.3498
1777907436,0.0775653,12.8924
1777907436,0.0698043,14.3258
1777907437,0.0681746,14.6682
1777907437,0.0670687,14.9101
1777907437,0.0716889,13.9492
1777907437,0.0760721,13.1454
1777907437,0.0723446,13.8227
1777907437,0.0785599,12.7291
1777907437,0.0655825,15.2480
1777907437,0.0669639,14.9334
1777907437,0.0712367,14.0377
1777907437,0.075739,13.2032
1777907438,0.0652342,15.3294
1777907438,0.0583821,17.1285
1777907438,0.0639389,15.6399
1777907438,0.0652536,15.3248
1777907438,0.065934,15.1667
1777907438,0.0688138,14.5320
1777907438,0.0648247,15.4262
1777907438,0.0777387,12.8636
1777907438,0.0719239,13.9036
1777907438,0.0703818,14.2082
1777907439,0.0643799,15.5328
1777907439,0.0569152,17.5700
1777907439,0.0642608,15.5616
1777907439,0.0694632,14.3961
1777907439,0.0621341,16.0942
1777907439,0.0734072,13.6226
1777907439,0.0731506,13.6704
1777907439,0.0694611,14.3965
1777907439,0.0728542,13.7260
1777907439,0.0918106,10.8920
1777907439,0.0598785,16.7005
1777907439,0.0738854,13.5345
1777907439,0.0724476,13.8031
1777907439,0.0663273,15.0767
1777907439,0.060953,16.4061
1777907439,0.0654969,15.2679
1777907439,0.0736895,13.5705
1777907439,0.063478,15.7535
1777907439,0.0670816,14.9072
1777907439,0.0586666,17.0455
1777907440,0.0773657,12.9256
1777907440,0.0797215,12.5437
1777907440,0.0628124,15.9204
1777907440,0.0718155,13.9246
1777907440,0.0675462,14.8047
1777907440,0.0672433,14.8714
1777907440,0.0626008,15.9742
1777907440,0.0633691,15.7806
1777907440,0.0681284,14.6782
1777907440,0.0734289,13.6186
1777907441,0.0567119,17.6330
1777907441,0.0628083,15.9215
1777907441,0.062344,16.0400
1777907441,0.0667443,14.9826
1777907441,0.0605525,16.5146
1777907441,0.0710983,14.0650
1777907441,0.0689939,14.4940
1777907441,0.0648666,15.4163
1777907441,0.0617143,16.2037
1777907441,0.0720086,13.8872
1777907442,0.0688277,14.5290
1777907442,0.0686038,14.5765
1777907442,0.066526,15.0317
1777907442,0.0654206,15.2857
1777907442,0.0720304,13.8830
1777907442,0.0783857,12.7574
1777907442,0.0570059,17.5420
1777907442,0.0628978,15.8988
1777907442,0.061789,16.1841
1777907442,0.0676487,14.7823
1777907443,0.0618411,16.1705
1777907443,0.0669583,14.9347
1777907443,0.0564232,17.7232
1777907443,0.0644939,15.5053
1777907443,0.0625756,15.9807
1777907443,0.0665428,15.0279
1777907443,0.0661801,15.1103
1777907443,0.0569992,17.5441
1777907443,0.0617135,16.2039
1777907443,0.0703763,14.2093
1777907443,0.0647716,15.4389
1777907443,0.0676706,14.7775
1777907443,0.0662026,15.1051
1777907443,0.0669697,14.9321
1777907443,0.0656956,15.2217
1777907443,0.065676,15.2263
1777907443,0.0704025,14.2040
1777907443,0.0751255,13.3111
1777907443,0.063028,15.8660
1777907443,0.0615623,16.2437
1777907444,0.0684597,14.6071
1777907444,0.06456,15.4895
1777907444,0.0656017,15.2435
1777907444,0.062662,15.9586
1777907444,0.0704437,14.1957
1777907444,0.0664039,15.0594
1777907444,0.0670471,14.9149
1777907444,0.0658242,15.1920
1777907444,0.0600335,16.6574
1777907444,0.0581044,17.2104
1777907445,0.0636693,15.7062
1777907445,0.0656449,15.2335
1777907445,0.0661656,15.1136
1777907445,0.0678802,14.7318
1777907445,0.0656939,15.2221
1777907445,0.0805266,12.4183
1777907445,0.06954,14.3802
1777907445,0.0672353,14.8731
1777907445,0.0851658,11.7418
1777907445,0.0818662,12.2151
1777907446,0.066116,15.1249
1777907446,0.0623535,16.0376
1777907446,0.0579663,17.2514
1777907446,0.0657804,15.2021
1777907446,0.0667019,14.9921
1777907446,0.0629902,15.8755
1777907446,0.064028,15.6182
1777907446,0.0669591,14.9345
1777907446,0.0574459,17.4077
1777907446,0.0629571,15.8838
1777907447,0.070563,14.1717
1777907447,0.0739986,13.5138
1777907447,0.0662264,15.0997
1777907447,0.0654941,15.2686
1777907447,0.0580034,17.2404
1777907447,0.0633023,15.7972
1777907447,0.0654913,15.2692
1777907447,0.073043,13.6906
1777907447,0.0738773,13.5360
1777907447,0.0608903,16.4230
1777907447,0.0666268,15.0090
1777907447,0.0670774,14.9082
1777907447,0.068277,14.6462
1777907447,0.0631114,15.8450
1777907447,0.06789,14.7297
1777907447,0.0593647,16.8450
1777907447,0.0615356,16.2508
1777907447,0.0628338,15.9150
1777907447,0.0661606,15.1147
1777907447,0.0665733,15.0210
1777907448,0.0685567,14.5865
1777907448,0.0671515,14.8917
1777907448,0.066366,15.0680
1777907448,0.0564276,17.7218
1777907448,0.0625185,15.9953
1777907448,0.0637784,15.6793
1777907448,0.0670544,14.9133
1777907448,0.0597949,16.7238
1777907448,0.0599334,16.6852
1777907448,0.0627073,15.9471
1777907449,0.0594667,16.8161
1777907449,0.0633881,15.7758
1777907449,0.067681,14.7752
1777907449,0.0770228,12.9832
1777907449,0.086684,11.5362
1777907449,0.0704636,14.1917
1777907449,0.0787395,12.7001
1777907449,0.0579381,17.2598
1777907449,0.0789024,12.6739
1777907449,0.0642318,15.5686
1777907450,0.0586588,17.0477
1777907450,0.060921,16.4147
1777907450,0.0657517,15.2087
1777907450,0.067391,14.8388
1777907450,0.0572717,17.4606
1777907450,0.0625134,15.9966
1777907450,0.0642951,15.5533
1777907450,0.0659515,15.1627
1777907450,0.0670129,14.9225
1777907450,0.0665216,15.0327
1777907451,0.0767995,13.0209
1777907451,0.061622,16.2280
1777907451,0.062644,15.9632
1777907451,0.0666129,15.0121
1777907451,0.0651434,15.3507
1777907451,0.0673169,14.8551
1777907451,0.0674529,14.8252
1777907451,0.070244,14.2361
1777907451,0.0684186,14.6159
1777907451,0.0732556,13.6508
1777907451,0.0660266,15.1454
1777907451,0.0641692,15.5838
1777907451,0.0589421,16.9658
