t_unix,interval_s,hz_inst
1777916442,0.0123169,81.1893
1777916442,0.0628099,15.9211
1777916442,0.0597668,16.7317
1777916442,0.0626055,15.9730
1777916442,0.0628076,15.9216
1777916442,0.0634092,15.7706
1777916442,0.0550472,18.1662
1777916442,0.0610541,16.3789
1777916442,0.057515,17.3868
1777916442,0.0597744,16.7296
1777916443,0.0577908,17.3038
1777916443,0.158301,6.3171
1777916443,5.1537,0.1940
1777916443,0.0212412,47.0783
1777916443,0.0625882,15.9775
1777916443,0.0615919,16.2359
1777916443,0.05842,17.1174
1777916443,0.0606387,16.4911
1777916443,0.0593745,16.8422
1777916443,0.0606446,16.4895
1777916443,0.0612086,16.3376
1777916443,0.0648987,15.4086
1777916443,0.0597297,16.7421
1777916443,0.0612144,16.3360
1777916443,0.0591049,16.9191
1777916444,0.0593579,16.8470
1777916444,0.0619295,16.1474
1777916444,0.0569003,17.5746
1777916444,0.0620441,16.1176
1777916444,0.0608301,16.4392
1777916444,0.0654816,15.2715
1777916444,0.0573951,17.4231
1777916444,0.0599918,16.6689
1777916444,0.0594204,16.8292
1777916444,0.0609864,16.3971
1777916444,0.0578389,17.2894
1777916444,0.0589571,16.9615
1777916444,0.0590329,16.9397
1777916444,0.0590028,16.9483
1777916444,0.0618532,16.1673
1777916445,0.0591431,16.9081
1777916445,0.0600227,16.6604
1777916445,0.0639066,15.6478
1777916445,0.0596855,16.7545
1777916445,0.0598534,16.7075
1777916445,0.0614305,16.2786
1777916445,0.0631353,15.8390
1777916445,0.0652499,15.3257
1777916445,0.0660376,15.1429
1777916445,0.0604933,16.5308
1777916446,0.0615314,16.2519
1777916446,0.0596618,16.7611
1777916446,0.0777988,12.8537
1777916446,0.0570667,17.5234
1777916446,0.0606728,16.4819
1777916446,0.0648203,15.4273
1777916446,0.0587891,17.0100
1777916446,0.0620187,16.1242
1777916446,0.0632797,15.8029
1777916446,0.0620194,16.1240
1777916446,0.0591434,16.9081
1777916446,0.060456,16.5410
1777916446,0.0609469,16.4077
1777916446,0.0596942,16.7520
1777916446,0.0596015,16.7781
1777916446,0.0591678,16.9011
1777916446,0.0591827,16.8968
1777916446,0.0599688,16.6753
1777916446,0.0598072,16.7204
1777916446,0.0608762,16.4268
1777916447,0.0783864,12.7573
1777916447,0.06186,16.1655
1777916447,0.0618781,16.1608
1777916447,0.0600726,16.6465
1777916447,0.0605117,16.5257
1777916447,0.0618026,16.1805
1777916447,0.0624158,16.0216
1777916447,0.0619282,16.1477
1777916447,0.0605095,16.5263
1777916447,0.0639019,15.6490
1777916448,0.0641672,15.5843
1777916448,0.0601526,16.6244
1777916448,0.0620479,16.1166
1777916448,0.0597441,16.7381
1777916448,0.0606525,16.4874
1777916448,0.0600814,16.6441
1777916448,0.060125,16.6320
1777916448,0.0606854,16.4784
1777916448,0.0603006,16.5836
1777916448,0.0610634,16.3764
1777916449,0.0601454,16.6264
1777916449,0.0600888,16.6420
1777916449,0.0602245,16.6045
1777916449,0.0617242,16.2011
1777916449,0.0607518,16.4604
1777916449,0.05983,16.7140
1777916449,0.0657981,15.1980
1777916449,0.0579763,17.2484
1777916449,0.0602827,16.5885
1777916449,0.0597955,16.7237
1777916449,0.060435,16.5467
1777916449,0.0602686,16.5924
1777916449,0.0595852,16.7827
1777916449,0.0596356,16.7685
1777916449,0.0617791,16.1867
1777916449,0.057064,17.5242
1777916449,0.0604667,16.5380
1777916449,0.0582343,17.1720
1777916449,0.0591762,16.8987
1777916449,0.0592397,16.8806
1777916450,0.0592471,16.8785
1777916450,0.0596562,16.7627
1777916450,0.0590648,16.9306
1777916450,0.0602347,16.6017
1777916450,0.0583978,17.1239
1777916450,0.0603663,16.5655
1777916450,0.0602706,16.5918
1777916450,0.0589267,16.9702
1777916450,0.0615779,16.2396
1777916450,0.0575429,17.3783
1777916451,0.0575138,17.3871
1777916451,0.0626246,15.9682
1777916451,0.0626625,15.9585
1777916451,0.0592267,16.8843
1777916451,0.0614359,16.2771
1777916451,0.0594782,16.8129
1777916451,0.0599575,16.6785
1777916451,0.0631143,15.8443
1777916451,0.0565073,17.6968
1777916451,0.0597406,16.7390
1777916452,0.0611468,16.3541
1777916452,0.0583515,17.1375
1777916452,0.0602812,16.5889
1777916452,0.0586665,17.0455
1777916452,0.0599085,16.6921
1777916452,0.0624479,16.0133
1777916452,0.0575591,17.3734
1777916452,0.0599976,16.6673
1777916452,0.0600574,16.6507
1777916452,0.0606588,16.4857
1777916452,0.0607926,16.4494
1777916452,0.0588093,17.0041
1777916452,0.0601313,16.6303
1777916452,0.0618305,16.1732
1777916452,0.0583231,17.1459
1777916452,0.0611906,16.3424
1777916452,0.0607487,16.4613
