t_unix,interval_s,hz_inst
1777907059,0.069006,14.4915
1777907059,0.0731167,13.6768
1777907059,0.0639627,15.6341
1777907059,0.0640043,15.6240
1777907059,0.0638659,15.6578
1777907059,0.0684013,14.6196
1777907059,0.065129,15.3541
1777907059,0.0685998,14.5773
1777907059,0.0723456,13.8225
1777907059,0.0636823,15.7030
1777907060,0.0324667,30.8008
1777907060,0.068739,14.5478
1777907060,0.0679526,14.7161
1777907060,0.0642754,15.5581
1777907060,0.0632788,15.8031
1777907060,0.0604527,16.5419
1777907060,0.0633564,15.7837
1777907060,0.0627433,15.9380
1777907060,0.0705959,14.1651
1777907060,0.070195,14.2460
1777907061,0.073677,13.5728
1777907061,0.0745115,13.4207
1777907061,0.0668353,14.9622
1777907061,0.0757733,13.1973
1777907061,0.067125,14.8976
1777907061,0.0723319,13.8252
1777907061,0.0701799,14.2491
1777907061,0.0638551,15.6605
1777907061,0.0660975,15.1292
1777907061,0.0750097,13.3316
1777907062,0.0662481,15.0948
1777907062,0.0711883,14.0473
1777907062,0.0768281,13.0161
1777907062,0.0806796,12.3947
1777907062,0.0662132,15.1027
1777907062,0.0764024,13.0886
1777907062,0.07998,12.5031
1777907062,0.249524,4.0076
1777907062,0.0179085,55.8394
1777907062,0.060377,16.5626
1777907063,0.0682997,14.6414
1777907063,0.0846139,11.8184
1777907063,0.0805722,12.4112
1777907063,0.0719388,13.9007
1777907063,0.0675283,14.8086
1777907063,0.0785306,12.7339
1777907063,0.0707012,14.1440
1777907063,0.0812696,12.3047
1777907063,0.0809461,12.3539
1777907063,0.075105,13.3147
1777907063,0.0815676,12.2598
1777907063,0.0697835,14.3300
1777907063,0.0649961,15.3855
1777907063,0.0741066,13.4941
1777907063,0.0680355,14.6982
1777907063,0.072386,13.8148
1777907063,0.067386,14.8399
1777907063,0.0700324,14.2791
1777907063,0.0720241,13.8842
1777907063,0.076865,13.0098
1777907064,0.0752285,13.2928
1777907064,0.0750678,13.3213
1777907064,0.066936,14.9396
1777907064,0.0684828,14.6022
1777907064,0.0809261,12.3570
1777907064,0.0688592,14.5224
1777907064,0.0743088,13.4574
1777907064,0.0659496,15.1631
1777907064,0.0668281,14.9638
1777907064,0.0626414,15.9639
1777907065,0.0650524,15.3722
1777907065,0.0614519,16.2729
1777907065,0.0639023,15.6489
1777907065,0.067848,14.7388
1777907065,0.0688066,14.5335
1777907065,0.0730252,13.6939
1777907065,0.059176,16.8987
1777907065,0.0628053,15.9222
1777907065,0.0650075,15.3828
1777907065,0.0667695,14.9769
1777907066,0.0716466,13.9574
1777907066,0.0697625,14.3343
1777907066,0.0780106,12.8188
1777907066,0.0671855,14.8842
1777907066,0.065936,15.1662
1777907066,0.0674738,14.8206
1777907066,0.0686246,14.5720
1777907066,0.0716653,13.9538
1777907066,0.075445,13.2547
1777907066,0.0674797,14.8193
1777907067,0.0824011,12.1358
1777907067,0.0725747,13.7789
1777907067,0.0700358,14.2784
1777907067,0.0730921,13.6814
1777907067,0.0713681,14.0119
1777907067,0.0628785,15.9037
1777907067,0.066867,14.9551
1777907067,0.0669251,14.9421
1777907067,0.0619795,16.1344
1777907067,0.0570801,17.5192
1777907068,0.0642914,15.5542
1777907068,0.0670336,14.9179
1777907068,0.0609203,16.4149
1777907068,0.063846,15.6627
1777907068,0.0755595,13.2346
1777907068,0.0828854,12.0649
1777907068,0.07208,13.8735
1777907068,0.0795385,12.5725
1777907068,0.0721137,13.8670
1777907068,0.0777069,12.8689
1777907068,0.0769924,12.9883
1777907068,0.0676257,14.7873
1777907068,0.0702643,14.2320
1777907068,0.0688832,14.5173
1777907068,0.064114,15.5972
1777907068,0.0695512,14.3779
1777907068,0.0709319,14.0980
1777907068,0.0725676,13.7803
1777907068,0.0719861,13.8916
1777907068,0.0783857,12.7574
1777907069,0.0686101,14.5751
1777907069,0.0784576,12.7457
1777907069,0.0646449,15.4691
1777907069,0.0840261,11.9011
1777907069,0.0684572,14.6077
1777907069,0.0696914,14.3490
1777907069,0.077308,12.9353
1777907069,0.069351,14.4194
1777907069,0.0655278,15.2607
1777907069,0.0731109,13.6779
1777907070,0.055721,17.9466
1777907070,0.0615752,16.2403
1777907070,0.0665962,15.0159
1777907070,0.0595429,16.7946
1777907070,0.0604833,16.5335
1777907070,0.0815534,12.2619
1777907070,0.0682305,14.6562
1777907070,0.0769583,12.9941
1777907070,0.0570476,17.5292
1777907070,0.0799441,12.5087
1777907071,0.0712172,14.0416
1777907071,0.0773493,12.9284
1777907071,0.0631271,15.8411
1777907071,0.062743,15.9380
1777907071,0.0637483,15.6867
1777907071,0.0607029,16.4737
1777907071,0.064417,15.5239
1777907071,0.0633305,15.7902
1777907071,0.0729885,13.7008
1777907071,0.0764256,13.0846
1777907072,0.0707203,14.1402
1777907072,0.0652793,15.3188
1777907072,0.0617917,16.1834
1777907072,0.0607823,16.4522
1777907072,0.0626666,15.9575
1777907072,0.0617059,16.2059
1777907072,0.0709478,14.0949
1777907072,0.0629675,15.8812
1777907072,0.0760124,13.1557
1777907072,0.074934,13.3451
1777907072,0.0620289,16.1215
1777907072,0.0617473,16.1950
1777907072,0.0638197,15.6691
1777907072,0.062683,15.9533
1777907072,0.066339,15.0741
1777907072,0.0674154,14.8334
1777907072,0.0587922,17.0091
1777907072,0.0600374,16.6563
1777907073,0.0627773,15.9293
1777907073,0.0680405,14.6971
1777907073,0.066441,15.0509
1777907073,0.0646527,15.4673
1777907073,0.0679936,14.7073
1777907073,0.065859,15.1840
1777907073,0.0561075,17.8229
1777907073,0.0754696,13.2504
1777907073,0.0686288,14.5711
1777907073,0.0680109,14.7035
1777907073,0.0651164,15.3571
1777907073,0.0650362,15.3761
1777907074,0.0673594,14.8457
1777907074,0.0657158,15.2170
1777907074,0.0744551,13.4309
1777907074,0.0639827,15.6292
1777907074,0.0725497,13.7837
1777907074,0.0729336,13.7111
1777907074,0.0766654,13.0437
1777907074,0.073539,13.5982
1777907074,0.0693246,14.4249
1777907074,0.0699433,14.2973
1777907075,0.0658025,15.1970
1777907075,0.0687103,14.5539
1777907075,0.0793984,12.5947
1777907075,0.0698099,14.3246
1777907075,0.0670823,14.9071
1777907075,0.0662809,15.0873
1777907075,0.0632172,15.8185
1777907075,0.0661008,15.1284
1777907075,0.0601034,16.6380
1777907075,0.0635507,15.7355
1777907076,0.0704264,14.1992
1777907076,0.077657,12.8771
1777907076,0.0680113,14.7034
1777907076,0.0609475,16.4076
1777907076,0.0737179,13.5652
1777907076,0.0645329,15.4960
1777907076,0.0589048,16.9765
1777907076,0.0624063,16.0240
1777907076,0.0638506,15.6616
1777907076,0.0653621,15.2994
1777907077,0.0622714,16.0587
1777907077,0.0659398,15.1653
1777907077,0.0579067,17.2692
1777907077,0.064156,15.5870
1777907077,0.0667713,14.9765
1777907077,0.0807817,12.3790
1777907077,0.0684628,14.6065
1777907077,0.0637007,15.6984
1777907077,0.0679049,14.7265
1777907077,0.0714297,13.9998
1777907077,0.0732242,13.6567
1777907077,0.0757634,13.1990
1777907077,0.0724294,13.8065
1777907077,0.0760249,13.1536
1777907077,0.0680031,14.7052
1777907077,0.0682731,14.6471
1777907077,0.0647272,15.4495
1777907077,0.0687567,14.5440
1777907077,0.0695281,14.3827
1777907077,0.0787353,12.7008
1777907078,0.0651357,15.3526
1777907078,0.0658926,15.1762
1777907078,0.0697138,14.3444
1777907078,0.0655314,15.2599
1777907078,0.0722513,13.8406
1777907078,0.0766926,13.0391
1777907078,0.0657857,15.2009
1777907078,0.0594952,16.8081
1777907078,0.0633754,15.7790
1777907078,0.0758013,13.1924
1777907079,0.0805428,12.4158
1777907079,0.066449,15.0491
1777907079,0.0712454,14.0360
1777907079,0.0643398,15.5425
1777907079,0.0646613,15.4652
1777907079,0.0674767,14.8199
1777907079,0.0781424,12.7971
1777907079,0.0673698,14.8434
1777907079,0.0643957,15.5290
1777907079,0.0601779,16.6174
1777907080,0.0667474,14.9819
1777907080,0.070129,14.2594
1777907080,0.07741,12.9182
1777907080,0.0689648,14.5002
1777907080,0.0610592,16.3775
1777907080,0.0627751,15.9299
1777907080,0.0637891,15.6767
1777907080,0.0631211,15.8426
1777907080,0.0667685,14.9771
1777907080,0.0668869,14.9506
1777907081,0.0752668,13.2861
1777907081,0.0732611,13.6498
1777907081,0.0712289,14.0392
1777907081,0.0643919,15.5299
1777907081,0.0649414,15.3985
1777907081,0.0648989,15.4086
1777907081,0.0691267,14.4662
1777907081,0.0711598,14.0529
1777907081,0.0738749,13.5364
1777907081,0.0704627,14.1919
1777907082,0.0661839,15.1094
1777907082,0.0670596,14.9121
1777907082,0.0663413,15.0736
1777907082,0.0734041,13.6232
1777907082,0.0768921,13.0052
1777907082,0.0682893,14.6436
1777907082,0.079067,12.6475
1777907082,0.0686211,14.5728
1777907082,0.0675582,14.8021
1777907082,0.0774296,12.9150
1777907082,0.067329,14.8524
1777907082,0.0660576,15.1383
1777907082,0.0579146,17.2668
1777907082,0.0626067,15.9727
1777907082,0.0633676,15.7809
1777907082,0.0671118,14.9005
1777907082,0.0681507,14.6734
1777907082,0.0687207,14.5517
1777907082,0.0695595,14.3762
1777907082,0.064423,15.5224
1777907083,0.0808991,12.3611
1777907083,0.0722779,13.8355
1777907083,0.0747956,13.3698
1777907083,0.0724189,13.8085
1777907083,0.0776823,12.8729
1777907083,0.0707149,14.1413
1777907083,0.0718607,13.9158
1777907083,0.0750046,13.3325
1777907083,0.0609378,16.4102
1777907083,0.066845,14.9600
1777907084,0.0722981,13.8316
1777907084,0.0632549,15.8091
1777907084,0.0699639,14.2931
1777907084,0.0746167,13.4018
1777907084,0.0703663,14.2113
1777907084,0.0647932,15.4337
1777907084,0.0760077,13.1566
1777907084,0.0709895,14.0866
1777907084,0.0713962,14.0063
1777907084,0.0591899,16.8948
1777907085,0.0635037,15.7471
1777907085,0.0685874,14.5799
1777907085,0.0821221,12.1770
1777907085,0.0653398,15.3046
1777907085,0.0680995,14.6844
1777907085,0.0685744,14.5827
1777907085,0.0681435,14.6749
1777907085,0.0636589,15.7087
1777907085,0.0648154,15.4284
1777907085,0.0635936,15.7249
1777907086,0.0679637,14.7137
1777907086,0.0650003,15.3845
1777907086,0.0771161,12.9675
1777907086,0.0738609,13.5390
1777907086,0.066665,15.0004
1777907086,0.0656015,15.2436
1777907086,0.0570201,17.5377
1777907086,0.0763199,13.1027
1777907086,0.0670646,14.9110
1777907086,0.0605853,16.5057
1777907087,0.073661,13.5757
1777907087,0.0787653,12.6959
1777907087,0.0666897,14.9948
1777907087,0.0684714,14.6046
1777907087,0.0824763,12.1247
1777907087,0.0825882,12.1083
1777907087,0.0727571,13.7444
1777907087,0.0769235,12.9999
1777907087,0.0553133,18.0788
1777907087,0.071566,13.9731
1777907087,0.059491,16.8093
1777907087,0.0645162,15.5000
1777907087,0.0657458,15.2101
1777907087,0.0649175,15.4042
1777907087,0.0638373,15.6648
1777907087,0.0687998,14.5349
1777907087,0.080065,12.4899
1777907087,0.0686212,14.5728
1777907087,0.0809528,12.3529
1777907087,0.0798962,12.5162
1777907088,0.0710692,14.0708
1777907088,0.0621422,16.0921
1777907088,0.0649797,15.3894
1777907088,0.0674905,14.8169
1777907088,0.0661306,15.1216
1777907088,0.065779,15.2024
1777907088,0.058578,17.0713
1777907088,0.0626381,15.9647
1777907088,0.0623865,16.0291
1777907088,0.0649478,15.3970
1777907089,0.0821693,12.1700
1777907089,0.0665918,15.0169
1777907089,0.0665989,15.0153
1777907089,0.0673338,14.8514
1777907089,0.0664702,15.0443
1777907089,0.0690212,14.4883
1777907089,0.0713544,14.0146
1777907089,0.0752354,13.2916
1777907089,0.0758632,13.1816
1777907089,0.0750797,13.3192
1777907090,0.0626956,15.9501
1777907090,0.0665593,15.0242
1777907090,0.0643641,15.5366
1777907090,0.0659176,15.1705
1777907090,0.0673031,14.8582
1777907090,0.0679302,14.7210
1777907090,0.0724778,13.7973
1777907090,0.0750344,13.3272
1777907090,0.07523,13.2926
1777907090,0.0727491,13.7459
1777907091,0.0803159,12.4508
1777907091,0.0683995,14.6200
1777907091,0.0666337,15.0074
1777907091,0.0769338,12.9982
1777907091,0.0704326,14.1980
1777907091,0.0698053,14.3256
1777907091,0.0730651,13.6864
1777907091,0.0747729,13.3738
1777907091,0.0649332,15.4004
1777907091,0.066531,15.0306
1777907091,0.0783283,12.7668
1777907091,0.0702705,14.2307
1777907091,0.0715254,13.9810
1777907091,0.0660225,15.1464
1777907092,0.0755091,13.2434
1777907092,0.070132,14.2588
1777907092,0.0668155,14.9666
1777907092,0.0669353,14.9398
1777907092,0.0559496,17.8732
1777907092,0.0648298,15.4250
1777907092,0.0693418,14.4213
1777907092,0.0719336,13.9017
1777907092,0.0693847,14.4124
1777907092,0.0671674,14.8882
1777907092,0.0584368,17.1125
1777907092,0.0640784,15.6059
1777907092,0.0667627,14.9784
1777907092,0.0671953,14.8820
1777907092,0.0596393,16.7675
1777907092,0.0603229,16.5775
1777907093,0.0792733,12.6146
1777907093,0.0688564,14.5230
1777907093,0.0829002,12.0627
1777907093,0.0721995,13.8505
1777907093,0.0744459,13.4326
1777907093,0.0699202,14.3020
1777907093,0.0663683,15.0674
1777907093,0.0636531,15.7102
1777907093,0.0592021,16.8913
1777907093,0.0637161,15.6946
1777907094,0.0806959,12.3922
1777907094,0.0667542,14.9803
1777907094,0.0712253,14.0400
1777907094,0.0779048,12.8362
1777907094,0.0724092,13.8104
1777907094,0.0723291,13.8257
1777907094,0.0656556,15.2310
1777907094,0.0615633,16.2434
1777907094,0.0623634,16.0350
1777907094,0.0666589,15.0017
1777907095,0.0733094,13.6408
1777907095,0.0720504,13.8792
1777907095,0.0627139,15.9454
1777907095,0.0574872,17.3952
1777907095,0.0642059,15.5749
1777907095,0.0662868,15.0860
1777907095,0.0601985,16.6117
1777907095,0.0586304,17.0560
1777907095,0.0652379,15.3285
1777907095,0.0631619,15.8323
1777907096,0.0658401,15.1883
1777907096,0.0676907,14.7731
1777907096,0.0665476,15.0268
1777907096,0.0761366,13.1343
1777907096,0.0727612,13.7436
1777907096,0.0779133,12.8348
1777907096,0.0743023,13.4585
1777907096,0.0689638,14.5004
1777907096,0.0670023,14.9249
1777907096,0.0708861,14.1071
1777907096,0.0596546,16.7632
1777907096,0.0741548,13.4853
1777907096,0.0694679,14.3951
1777907096,0.0717042,13.9462
1777907096,0.0670991,14.9033
1777907096,0.0629711,15.8803
1777907096,0.0707542,14.1334
1777907096,0.0875133,11.4268
1777907096,0.0777644,12.8594
1777907096,0.0812233,12.3117
1777907097,0.0766821,13.0409
1777907097,0.0721222,13.8654
1777907097,0.0660689,15.1357
1777907097,0.062493,16.0018
1777907097,0.0661768,15.1110
1777907097,0.0664929,15.0392
1777907097,0.0595704,16.7869
1777907097,0.0605481,16.5158
1777907097,0.0679288,14.7213
1777907097,0.0802607,12.4594
1777907098,0.0744582,13.4304
1777907098,0.0754864,13.2474
1777907098,0.0761815,13.1265
1777907098,0.0743851,13.4436
1777907098,0.0659284,15.1680
1777907098,0.0694043,14.4083
1777907098,0.0722805,13.8350
1777907098,0.0783171,12.7686
1777907098,0.0664066,15.0587
1777907098,0.0668589,14.9569
1777907099,0.0727382,13.7479
1777907099,0.066581,15.0193
1777907099,0.0635926,15.7251
1777907099,0.0668621,14.9562
1777907099,0.0647665,15.4401
1777907099,0.0831845,12.0215
1777907099,0.0652532,15.3249
1777907099,0.0668427,14.9605
1777907099,0.0842461,11.8700
1777907099,0.07179,13.9295
1777907100,0.0711364,14.0575
1777907100,0.0648664,15.4163
1777907100,0.0641258,15.5943
1777907100,0.0667196,14.9881
1777907100,0.065676,15.2263
1777907100,0.0677665,14.7566
1777907100,0.0602009,16.6110
1777907100,0.0699664,14.2926
1777907100,0.718152,1.3925
1777907100,0.0136778,73.1112
1777907101,0.0622605,16.0615
1777907101,0.106346,9.4033
1777907101,0.0225876,44.2721
1777907101,0.0692416,14.4422
1777907101,0.0731021,13.6795
1777907101,0.0734387,13.6168
1777907101,0.0783871,12.7572
1777907101,0.0700829,14.2688
1777907101,0.0657534,15.2083
1777907101,0.071561,13.9741
1777907102,0.0708651,14.1113
1777907102,0.0713692,14.0116
1777907102,0.0602925,16.5858
1777907102,0.0633125,15.7947
1777907102,0.0659206,15.1698
1777907102,0.0648502,15.4202
1777907102,0.0619835,16.1333
1777907102,0.0605163,16.5245
1777907102,0.0621737,16.0840
1777907102,0.0636269,15.7166
1777907103,0.0729991,13.6988
1777907103,0.067929,14.7213
1777907103,0.0770191,12.9838
1777907103,0.0665361,15.0294
1777907103,0.0654034,15.2897
1777907103,0.0878068,11.3886
1777907103,0.0760655,13.1466
1777907103,0.0739436,13.5238
1777907103,0.076872,13.0086
1777907103,0.0702269,14.2396
1777907104,0.0629624,15.8825
1777907104,0.0648653,15.4166
1777907104,0.0618882,16.1582
1777907104,0.0726427,13.7660
1777907104,0.0721015,13.8693
1777907104,0.0668224,14.9650
1777907104,0.0693541,14.4188
1777907104,0.076533,13.0663
1777907104,0.0855146,11.6939
1777907104,0.0794698,12.5834
1777907105,0.0659538,15.1621
1777907105,0.0758256,13.1882
1777907105,0.0682297,14.6564
1777907105,0.0727314,13.7492
1777907105,0.075714,13.2076
1777907105,0.0689928,14.4943
1777907105,0.0700073,14.2842
1777907105,0.0624292,16.0181
1777907105,0.060466,16.5382
1777907105,0.0608027,16.4466
1777907105,0.0657795,15.2023
1777907105,0.0704459,14.1953
1777907105,0.061909,16.1527
1777907105,0.0628601,15.9083
1777907105,0.0646123,15.4769
1777907105,0.0637256,15.6923
1777907105,0.0646492,15.4681
1777907105,0.0673704,14.8433
1777907105,0.0661237,15.1232
1777907105,0.0718324,13.9213
1777907106,0.0705765,14.1690
1777907106,0.0737261,13.5637
1777907106,0.0665184,15.0334
1777907106,0.0682187,14.6587
1777907106,0.0722661,13.8377
1777907106,0.0655139,15.2639
1777907106,0.0625154,15.9961
1777907106,0.0649895,15.3871
1777907106,0.0610601,16.3773
1777907106,0.07461,13.4030
1777907107,0.0699737,14.2911
1777907107,0.0730142,13.6960
1777907107,0.0758007,13.1925
1777907107,0.0662855,15.0863
1777907107,0.0733703,13.6295
1777907107,0.0690366,14.4851
1777907107,0.066472,15.0439
1777907107,0.071665,13.9538
1777907107,0.0709736,14.0897
1777907107,0.0758953,13.1760
1777907108,0.0617145,16.2036
1777907108,0.0663802,15.0647
1777907108,0.0852429,11.7312
1777907108,0.0650584,15.3708
1777907108,0.0813351,12.2948
1777907108,0.0686309,14.5707
1777907108,0.0663984,15.0606
1777907108,0.0658297,15.1907
1777907108,0.0595965,16.7795
1777907108,0.0728407,13.7286
1777907109,0.0653152,15.3104
1777907109,0.0663228,15.0778
1777907109,0.0644694,15.5112
1777907109,0.0613549,16.2986
1777907109,0.0631792,15.8280
1777907109,0.0641077,15.5988
1777907109,0.067042,14.9160
1777907109,0.0692665,14.4370
1777907109,0.0714266,14.0004
1777907109,0.063795,15.6752
1777907109,0.0962374,10.3910
1777907109,0.0713321,14.0189
1777907109,0.0752515,13.2888
1777907109,0.0736981,13.5689
1777907109,0.0739074,13.5304
1777907110,0.0744369,13.4342
1777907110,0.0657839,15.2013
1777907110,0.0592707,16.8717
1777907110,0.0637266,15.6920
1777907110,0.0622164,16.0729
1777907110,0.0801007,12.4843
1777907110,0.07583,13.1874
1777907110,0.0749721,13.3383
1777907110,0.0828137,12.0753
1777907110,0.0729502,13.7080
1777907110,0.0777506,12.8616
1777907110,0.0672447,14.8711
1777907110,0.0713116,14.0230
1777907110,0.071943,13.8999
1777907110,0.0777766,12.8573
1777907111,0.0759106,13.1734
1777907111,0.0745712,13.4100
1777907111,0.0749028,13.3506
1777907111,0.0647385,15.4468
1777907111,0.0688385,14.5268
1777907111,0.0724383,13.8049
1777907111,0.0747351,13.3806
1777907111,0.0711391,14.0570
1777907111,0.0734855,13.6081
1777907111,0.0719797,13.8928
1777907112,0.0689181,14.5100
1777907112,0.0685821,14.5811
1777907112,0.077189,12.9552
1777907112,0.0621909,16.0795
1777907112,0.0666679,14.9997
1777907112,0.0578108,17.2978
1777907112,0.0632716,15.8049
1777907112,0.0642798,15.5570
1777907112,0.0646617,15.4651
1777907112,0.0674525,14.8252
1777907113,0.0671651,14.8887
1777907113,0.071465,13.9929
1777907113,0.0736631,13.5753
1777907113,0.0649057,15.4070
1777907113,0.0727459,13.7465
1777907113,0.0726082,13.7725
1777907113,0.0774926,12.9045
1777907113,0.0783129,12.7693
1777907113,0.073056,13.6881
1777907113,0.0608746,16.4272
1777907114,0.0675337,14.8074
1777907114,0.0686476,14.5672
1777907114,0.0713426,14.0169
1777907114,0.0757628,13.1991
1777907114,0.0706654,14.1512
1777907114,0.06398,15.6299
1777907114,0.0658064,15.1961
1777907114,0.0682583,14.6502
1777907114,0.0660383,15.1427
1777907114,0.0761637,13.1296
1777907115,0.0643954,15.5291
1777907115,0.0594423,16.8230
1777907115,0.0665069,15.0360
1777907115,0.0644904,15.5062
1777907115,0.0621706,16.0848
1777907115,0.0667707,14.9766
