t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777903573,3389433,103.00,3.00,106.00,3313176
1777903574,3389433,105.00,2.00,107.00,3313176
1777903575,3389433,104.00,1.00,105.00,3313176
1777903576,3389433,105.00,2.00,107.00,3313176
1777903577,3389433,105.00,1.00,106.00,3313176
1777903578,3389433,105.00,3.00,108.00,3313176
1777903579,3389433,104.00,2.00,106.00,3313176
1777903580,3389433,104.00,2.00,106.00,3313304
1777903581,3389433,105.00,2.00,107.00,3313304
1777903582,3389433,104.00,2.00,106.00,3313304
1777903583,3389433,104.00,2.00,106.00,3313304
1777903584,3389433,105.00,2.00,107.00,3313304
1777903585,3389433,106.00,2.00,108.00,3313304
1777903586,3389433,104.00,3.00,107.00,3313304
1777903587,3389433,104.00,1.00,105.00,3313304
1777903588,3389433,105.00,3.00,108.00,3313304
1777903589,3389433,106.00,2.00,108.00,3313304
1777903590,3389433,104.00,2.00,106.00,3313304
1777903591,3389433,104.00,2.00,106.00,3313304
1777903592,3389433,106.00,2.00,108.00,3313304
1777903593,3389433,105.00,2.00,107.00,3313304
1777903594,3389433,104.00,2.00,106.00,3313304
1777903595,3389433,105.00,2.00,107.00,3313304
1777903596,3389433,104.00,2.00,106.00,3313304
1777903597,3389433,105.00,2.00,107.00,3313304
1777903598,3389433,104.00,1.00,105.00,3313304
1777903599,3389433,105.00,2.00,107.00,3313304
1777903600,3389433,104.00,3.00,107.00,3313304
1777903601,3389433,105.00,2.00,107.00,3313304
1777903602,3389433,104.00,1.00,105.00,3313304
1777903603,3389433,104.00,3.00,107.00,3313304
1777903604,3389433,103.00,3.00,106.00,3313304
1777903605,3389433,104.00,2.00,106.00,3313304
1777903606,3389433,106.00,2.00,108.00,3313304
1777903607,3389433,105.00,2.00,107.00,3313304
1777903608,3389433,104.00,3.00,107.00,3313304
1777903609,3389433,105.00,2.00,107.00,3313304
1777903610,3389433,104.00,2.00,106.00,3313304
1777903611,3389433,104.00,3.00,107.00,3313304
1777903612,3389433,104.00,2.00,106.00,3313304
1777903613,3389433,104.00,2.00,106.00,3313304
1777903614,3389433,104.00,2.00,106.00,3313304
1777903615,3389433,103.00,3.00,106.00,3313304
1777903616,3389433,106.00,1.00,107.00,3313304
1777903617,3389433,104.00,3.00,107.00,3313304
1777903618,3389433,105.00,2.00,107.00,3313304
1777903619,3389433,105.00,2.00,107.00,3313304
1777903620,3389433,105.00,3.00,108.00,3313304
1777903621,3389433,104.00,2.00,106.00,3313304
1777903622,3389433,102.00,3.00,105.00,3313304
1777903623,3389433,105.00,2.00,107.00,3313304
1777903624,3389433,105.00,2.00,107.00,3313304
1777903625,3389433,104.00,1.00,105.00,3313304
1777903626,3389433,103.00,4.00,107.00,3313304
1777903627,3389433,104.00,2.00,106.00,3313304
1777903628,3389433,104.00,3.00,107.00,3313304
1777903629,3389433,105.00,3.00,108.00,3313304
1777903631,3389433,104.00,2.00,106.00,3313304
1777903632,3389433,105.00,2.00,107.00,3313304
1777903633,3389433,105.00,3.00,108.00,3313304
1777903634,3389433,105.00,1.00,106.00,3313304
1777903635,3389433,104.00,2.00,106.00,3313304
1777903636,3389433,106.00,2.00,108.00,3313304
1777903637,3389433,106.00,1.00,107.00,3313304
1777903638,3389433,105.00,2.00,107.00,3313304
1777903639,3389433,105.00,2.00,107.00,3313304
1777903640,3389433,106.00,1.00,107.00,3313304
1777903641,3389433,104.00,2.00,106.00,3313304
1777903642,3389433,104.00,3.00,107.00,3313304
1777903643,3389433,107.00,2.00,109.00,3313304
1777903644,3389433,104.00,2.00,106.00,3313304
1777903645,3389433,105.00,2.00,107.00,3313304
1777903646,3389433,105.00,2.00,107.00,3313304
1777903647,3389433,105.00,3.00,108.00,3313304
1777903648,3389433,105.00,1.00,106.00,3313304
1777903649,3389433,104.00,2.00,106.00,3313304
1777903650,3389433,106.00,2.00,108.00,3313304
1777903651,3389433,104.00,3.00,107.00,3313304
1777903652,3389433,105.00,2.00,107.00,3313304
