t_unix,pid,cpu_pct_user,cpu_pct_system,cpu_pct_total,rss_kb
1777907610,3491053,111.00,4.00,115.00,847396
1777907611,3491053,116.00,4.00,120.00,847396
1777907612,3491053,116.00,3.00,119.00,847396
1777907613,3491053,113.00,3.00,116.00,847396
1777907614,3491053,115.00,3.00,118.00,847396
1777907615,3491053,112.00,3.00,115.00,847396
1777907616,3491053,110.00,4.00,114.00,847396
1777907617,3491053,115.00,2.00,117.00,847396
1777907618,3491053,114.00,4.00,118.00,847396
1777907619,3491053,115.00,3.00,118.00,847396
1777907620,3491053,113.00,4.00,117.00,847396
1777907621,3491053,113.00,2.00,115.00,847396
1777907622,3491053,111.00,4.00,115.00,847396
1777907623,3491053,115.00,3.00,118.00,847396
1777907624,3491053,114.00,3.00,117.00,847396
1777907625,3491053,114.00,4.00,118.00,847396
1777907626,3491053,114.00,3.00,117.00,847396
1777907628,3491053,114.00,3.00,117.00,847396
1777907629,3491053,111.00,4.00,115.00,847396
1777907630,3491053,109.00,3.00,112.00,847396
1777907631,3491053,112.00,3.00,115.00,847396
1777907632,3491053,113.00,4.00,117.00,847396
1777907633,3491053,113.00,4.00,117.00,847396
1777907634,3491053,114.00,3.00,117.00,847396
1777907635,3491053,113.00,4.00,117.00,847396
1777907636,3491053,111.00,3.00,114.00,847396
1777907637,3491053,114.00,3.00,117.00,847396
1777907638,3491053,115.00,3.00,118.00,847396
1777907639,3491053,116.00,4.00,120.00,847396
1777907640,3491053,111.00,3.00,114.00,847396
1777907641,3491053,112.00,3.00,115.00,847396
1777907642,3491053,113.00,3.00,116.00,847396
1777907643,3491053,113.00,3.00,116.00,847396
1777907644,3491053,114.00,4.00,118.00,847396
1777907645,3491053,112.00,3.00,115.00,847396
1777907646,3491053,112.00,3.00,115.00,847396
1777907647,3491053,117.00,4.00,121.00,847396
1777907648,3491053,113.00,3.00,116.00,847396
1777907649,3491053,117.00,3.00,120.00,847396
1777907650,3491053,111.00,4.00,115.00,847396
1777907651,3491053,91.00,3.00,94.00,847396
1777907652,3491053,113.00,3.00,116.00,847396
1777907653,3491053,108.00,3.00,111.00,847396
1777907654,3491053,109.00,3.00,112.00,847396
1777907655,3491053,110.00,4.00,114.00,847396
1777907656,3491053,109.00,4.00,113.00,847396
1777907657,3491053,110.00,3.00,113.00,847396
1777907658,3491053,110.00,4.00,114.00,847396
1777907659,3491053,110.00,4.00,114.00,847396
1777907660,3491053,110.00,3.00,113.00,847396
1777907661,3491053,111.00,4.00,115.00,847396
1777907662,3491053,110.00,3.00,113.00,847396
1777907663,3491053,110.00,4.00,114.00,847396
1777907664,3491053,111.00,3.00,114.00,847396
1777907665,3491053,110.00,4.00,114.00,847396
1777907666,3491053,106.00,2.00,108.00,847396
1777907667,3491053,110.00,3.00,113.00,847396
1777907668,3491053,112.00,3.00,115.00,847396
1777907669,3491053,110.00,3.00,113.00,847396
1777907670,3491053,116.00,3.00,119.00,847396
1777907671,3491053,115.00,3.00,118.00,847396
1777907672,3491053,111.00,4.00,115.00,847396
1777907673,3491053,116.00,4.00,120.00,847396
1777907674,3491053,113.00,3.00,116.00,847396
1777907675,3491053,111.00,4.00,115.00,847396
1777907676,3491053,116.00,3.00,119.00,847396
1777907677,3491053,115.00,3.00,118.00,847396
1777907678,3491053,114.00,3.00,117.00,847396
1777907679,3491053,112.00,3.00,115.00,847396
1777907680,3491053,114.00,3.00,117.00,847396
1777907682,3491053,114.00,3.00,117.00,847396
1777907683,3491053,113.00,3.00,116.00,847396
1777907684,3491053,111.00,3.00,114.00,847396
1777907685,3491053,111.00,4.00,115.00,847396
1777907686,3491053,114.00,4.00,118.00,847396
1777907687,3491053,115.00,3.00,118.00,847396
1777907688,3491053,113.00,3.00,116.00,847396
1777907689,3491053,113.00,3.00,116.00,847396
1777907690,3491053,113.00,4.00,117.00,847396
