t_unix,interval_s,hz_inst
1777907610,0.0585868,17.0687
1777907610,0.0678587,14.7365
1777907610,0.0697535,14.3362
1777907610,0.0645266,15.4975
1777907610,0.0625702,15.9820
1777907610,0.0655207,15.2624
1777907610,0.0648458,15.4212
1777907610,0.0590268,16.9415
1777907610,0.0641362,15.5918
1777907610,0.0803617,12.4437
1777907611,0.0450116,22.2165
1777907611,0.0822374,12.1599
1777907611,0.066006,15.1501
1777907611,0.068427,14.6141
1777907611,0.0651642,15.3458
1777907611,0.0683951,14.6209
1777907611,0.0681358,14.6766
1777907611,0.0738539,13.5402
1777907611,0.0605062,16.5272
1777907611,0.0679046,14.7265
1777907612,0.0649981,15.3851
1777907612,0.0680612,14.6927
1777907612,0.0656796,15.2254
1777907612,0.0643063,15.5506
1777907612,0.0692006,14.4507
1777907612,0.066036,15.1433
1777907612,0.0672272,14.8749
1777907612,0.0567783,17.6124
1777907612,0.0618582,16.1660
1777907612,0.0632992,15.7980
1777907612,0.0621008,16.1029
1777907612,0.064814,15.4288
1777907612,0.0648513,15.4199
1777907612,0.0578254,17.2934
1777907612,0.0626825,15.9534
1777907612,0.0654199,15.2859
1777907612,0.0664964,15.0384
1777907612,0.0664936,15.0390
1777907612,0.072029,13.8833
1777907612,0.0665684,15.0221
1777907613,0.0740586,13.5028
1777907613,0.0717983,13.9279
1777907613,0.066492,15.0394
1777907613,0.0708329,14.1177
1777907613,0.0662697,15.0899
1777907613,0.0661174,15.1246
1777907613,0.0664678,15.0449
1777907613,0.0649773,15.3900
1777907613,0.0656958,15.2217
1777907613,0.0663811,15.0645
1777907614,0.0598474,16.7092
1777907614,0.0626121,15.9714
1777907614,0.0793554,12.6015
1777907614,0.0650393,15.3753
1777907614,0.0696765,14.3520
1777907614,0.069424,14.4042
1777907614,0.0562451,17.7793
1777907614,0.0645527,15.4912
1777907614,0.0621693,16.0851
1777907614,0.0666613,15.0012
1777907615,0.0601702,16.6195
1777907615,0.0606991,16.4747
1777907615,0.0638233,15.6683
1777907615,0.0636591,15.7087
1777907615,0.0678905,14.7296
1777907615,0.0551542,18.1310
1777907615,0.0626391,15.9645
1777907615,0.0632323,15.8147
1777907615,0.0650726,15.3675
1777907615,0.0588137,17.0028
1777907616,0.0675553,14.8027
1777907616,0.0755392,13.2382
1777907616,0.0712505,14.0350
1777907616,0.0677393,14.7625
1777907616,0.0779062,12.8359
1777907616,0.0674151,14.8335
1777907616,0.0665051,15.0364
1777907616,0.0656044,15.2429
1777907616,0.0617587,16.1921
1777907616,0.0606113,16.4986
1777907616,0.0604107,16.5534
1777907616,0.0605784,16.5075
1777907616,0.0709669,14.0911
1777907616,0.0616081,16.2316
1777907616,0.0615264,16.2532
1777907616,0.0606645,16.4841
1777907616,0.0616115,16.2307
1777907616,0.0631174,15.8435
1777907616,0.064646,15.4689
1777907616,0.0777059,12.8690
1777907617,0.0655609,15.2530
1777907617,0.072992,13.7001
1777907617,0.0739655,13.5198
1777907617,0.0655529,15.2549
1777907617,0.0607333,16.4654
1777907617,0.0612773,16.3193
1777907617,0.0695791,14.3721
1777907617,0.0761508,13.1318
1777907617,0.0696437,14.3588
1777907617,0.067327,14.8529
1777907618,0.0808397,12.3702
1777907618,0.0699995,14.2858
1777907618,0.0662538,15.0935
1777907618,0.0728537,13.7261
1777907618,0.0771393,12.9636
1777907618,0.0667827,14.9739
1777907618,0.069513,14.3858
1777907618,0.0645962,15.4808
1777907618,0.0649597,15.3942
1777907618,0.0684716,14.6046
1777907619,0.0660626,15.1372
1777907619,0.060952,16.4064
1777907619,0.0617222,16.2016
1777907619,0.0630809,15.8527
1777907619,0.0650305,15.3774
1777907619,0.0640595,15.6105
1777907619,0.0651066,15.3594
1777907619,0.0600636,16.6490
1777907619,0.0626698,15.9566
1777907619,0.0812415,12.3090
1777907620,0.0776713,12.8748
1777907620,0.0599348,16.6848
1777907620,0.0629422,15.8876
1777907620,0.0759919,13.1593
1777907620,0.0674537,14.8250
1777907620,0.0661301,15.1217
1777907620,0.0576813,17.3366
1777907620,0.0759061,13.1742
1777907620,0.0699527,14.2954
1777907620,0.0650231,15.3791
1777907620,0.0718112,13.9254
1777907620,0.0790665,12.6476
1777907620,0.07169,13.9489
1777907620,0.0681733,14.6685
1777907620,0.0617436,16.1960
1777907620,0.0658776,15.1797
1777907620,0.0622136,16.0737
1777907620,0.0658638,15.1828
1777907620,0.0699519,14.2955
1777907620,0.0608541,16.4327
1777907621,0.0648825,15.4125
1777907621,0.0651998,15.3375
1777907621,0.0573168,17.4469
1777907621,0.0618846,16.1591
1777907621,0.0628395,15.9136
1777907621,0.0616079,16.2317
1777907621,0.0633863,15.7763
1777907621,0.0647901,15.4345
1777907621,0.0773358,12.9306
1777907621,0.0767786,13.0245
1777907622,0.0619168,16.1507
1777907622,0.0703266,14.2194
1777907622,0.0685236,14.5935
1777907622,0.0682521,14.6516
1777907622,0.0610264,16.3864
1777907622,0.062066,16.1119
1777907622,0.064983,15.3886
1777907622,0.0677008,14.7709
1777907622,0.0663592,15.0695
1777907622,0.0672481,14.8703
1777907623,0.0692512,14.4402
1777907623,0.0682634,14.6491
1777907623,0.0800512,12.4920
1777907623,0.0604118,16.5531
1777907623,0.0731927,13.6626
1777907623,0.0587975,17.0075
1777907623,0.078913,12.6722
1777907623,0.058987,16.9529
1777907623,0.0599624,16.6771
1777907623,0.0632756,15.8039
1777907624,0.0586823,17.0409
1777907624,0.0649031,15.4076
1777907624,0.063803,15.6732
1777907624,0.0648268,15.4257
1777907624,0.0680905,14.6863
1777907624,0.0594982,16.8072
1777907624,0.0595263,16.7993
1777907624,0.0631366,15.8387
1777907624,0.0674563,14.8244
1777907624,0.0666939,14.9939
1777907624,0.0620432,16.1178
1777907624,0.065781,15.2020
1777907624,0.0668127,14.9672
1777907624,0.065592,15.2458
1777907624,0.0699575,14.2944
1777907624,0.0643582,15.5380
1777907624,0.0664783,15.0425
1777907624,0.059762,16.7330
1777907624,0.0617866,16.1847
1777907624,0.068403,14.6192
1777907625,0.0659119,15.1718
1777907625,0.060685,16.4785
1777907625,0.0586996,17.0359
1777907625,0.0638728,15.6561
1777907625,0.0842311,11.8721
1777907625,0.0649904,15.3869
1777907625,0.0776385,12.8802
1777907625,0.0695755,14.3729
1777907625,0.0708206,14.1202
1777907625,0.0681401,14.6756
1777907626,0.0798851,12.5180
1777907626,0.0660115,15.1489
1777907626,0.0672023,14.8804
1777907626,0.0797902,12.5329
1777907626,0.0728444,13.7279
1777907626,0.0801396,12.4782
1777907626,0.078083,12.8069
1777907626,0.0661151,15.1251
1777907626,0.0609313,16.4119
1777907626,0.0622416,16.0664
1777907627,0.0737729,13.5551
1777907627,0.0719451,13.8995
1777907627,0.0635991,15.7235
1777907627,0.0634161,15.7689
1777907627,0.0666314,15.0079
1777907627,0.0599344,16.6849
1777907627,0.0609188,16.4153
1777907627,0.0787102,12.7048
1777907627,0.0694968,14.3892
1777907627,0.0681867,14.6656
1777907628,0.0657496,15.2092
1777907628,0.0669113,14.9452
1777907628,0.0670906,14.9052
1777907628,0.0706555,14.1532
1777907628,0.0760388,13.1512
1777907628,0.0723998,13.8122
1777907628,0.0815008,12.2698
1777907628,0.0692011,14.4506
1777907628,0.0735509,13.5960
1777907628,0.072218,13.8470
1777907629,0.0829346,12.0577
1777907629,0.0666236,15.0097
1777907629,0.068962,14.5007
1777907629,0.0746659,13.3930
1777907629,0.0740489,13.5046
