t_unix,interval_s,hz_inst
1777901105,2.03195,0.4921
1777901105,2.81189,0.3556
1777901105,2.9065,0.3441
1777901105,2.93519,0.3407
1777901105,3.16542,0.3159
1777901105,3.15766,0.3167
1777901105,3.01708,0.3314
1777901105,3.05538,0.3273
1777901105,2.94895,0.3391
1777901105,2.88878,0.3462
1777901140,2.83355,0.3529
1777901140,2.99553,0.3338
1777901140,2.97095,0.3366
1777901140,2.85329,0.3505
1777901140,3.27259,0.3056
1777901140,3.13044,0.3194
1777901140,3.08481,0.3242
1777901140,3.03138,0.3299
1777901140,2.9911,0.3343
1777901140,2.86714,0.3488
