t_unix,gpu_util_pct,mem_util_pct,mem_used_mb,power_w,temp_c
1777916992,7,6,2794,30.18,43
1777916993,25,8,2802,30.34,43
1777916994,8,6,2802,30.13,43
1777916995,8,6,2802,29.98,43
1777916996,17,8,2802,30.53,43
1777916997,8,7,2802,31.30,43
1777916998,15,8,2802,30.40,43
1777916999,7,7,2657,30.32,43
1777917000,16,8,2657,29.67,43
1777917001,38,12,2723,31.23,43
1777917002,56,21,2696,33.58,44
1777917003,40,20,2722,34.56,44
1777917004,15,10,2696,31.99,43
1777917005,7,7,2695,30.10,43
1777917006,8,7,2695,30.56,43
1777917007,25,9,2690,30.61,43
1777917008,42,12,2682,31.25,44
1777917009,49,12,2682,31.37,44
1777917010,31,12,2670,31.14,43
1777917011,8,7,2669,30.24,43
1777917012,38,11,2669,29.85,43
1777917013,9,6,2673,29.31,43
1777917014,8,6,2673,29.36,43
1777917015,13,6,2673,29.53,43
1777917016,9,7,2672,29.68,43
1777917017,57,48,2672,22.38,43
1777917018,4,4,2670,26.64,44
1777917019,4,4,2670,35.16,44
1777917020,6,6,2671,32.36,43
1777917021,35,11,2672,29.69,43
1777917022,9,7,2720,29.89,43
1777917023,15,8,2717,31.53,43
1777917024,10,7,2710,30.33,43
1777917025,24,9,2684,31.30,43
1777917026,20,8,2684,30.46,43
1777917027,21,9,2684,30.57,43
1777917028,47,13,2684,30.59,44
1777917029,33,13,2710,32.00,44
1777917030,31,10,2706,30.48,43
1777917031,51,12,2710,30.49,44
1777917032,8,6,2710,29.64,43
1777917033,8,6,2710,29.26,43
1777917034,45,38,2710,24.56,43
1777917035,52,44,2710,20.52,43
1777917036,3,4,2684,37.62,44
1777917037,4,5,2684,43.30,44
1777917038,9,7,2683,32.03,44
1777917039,34,11,2685,30.94,43
1777917040,8,7,2682,31.19,43
1777917041,32,11,2720,30.92,44
1777917042,8,6,2720,30.42,43
1777917043,36,11,2689,30.78,43
1777917044,35,10,2687,30.94,43
1777917045,38,10,2690,31.21,44
1777917046,28,9,2686,31.33,43
1777917047,8,6,2686,30.39,43
1777917048,41,11,2677,31.39,44
1777917049,41,11,2673,29.84,43
1777917050,45,11,2689,30.70,43
1777917051,36,11,2694,31.49,44
1777917052,40,11,2696,31.41,44
1777917053,34,11,2701,31.22,43
1777917054,25,8,2683,31.20,43
1777917055,37,13,2683,31.35,44
1777917056,33,12,2683,31.21,43
1777917057,44,11,2682,31.43,44
1777917058,36,12,2697,31.22,44
1777917059,8,6,2692,30.48,43
1777917060,28,9,2698,29.94,43
1777917061,13,7,2694,29.80,44
1777917062,8,6,2694,29.28,43
1777917063,14,8,2694,29.00,43
1777917064,30,7,2694,29.46,43
1777917065,42,38,2694,22.10,43
1777917066,7,7,2691,25.19,44
1777917067,7,7,2691,31.47,43
1777917068,7,7,2688,30.27,43
1777917069,32,12,2685,30.35,44
1777917070,9,7,2685,29.38,43
1777917071,40,12,2659,30.08,43
