t_unix,interval_s,hz_inst
1777906875,0.0159188,62.8188
1777906875,0.0709722,14.0900
1777906875,0.0636484,15.7113
1777906875,0.0633363,15.7887
1777906875,0.0644364,15.5192
1777906875,0.0572896,17.4552
1777906875,0.063109,15.8456
1777906875,0.0652548,15.3245
1777906875,0.0692029,14.4503
1777906875,0.0633335,15.7894
1777906876,0.000481658,2076.1619
1777906876,0.0296874,33.6843
1777906876,0.0646149,15.4763
1777906876,0.0686218,14.5726
1777906876,0.0715584,13.9746
1777906876,0.0724214,13.8081
1777906876,0.0735783,13.5910
1777906876,0.0817123,12.2381
1777906876,0.0667942,14.9714
1777906876,0.0717232,13.9425
1777906877,0.075248,13.2894
1777906877,0.069124,14.4668
1777906877,0.0712593,14.0333
1777906877,0.0761101,13.1389
1777906877,0.0691665,14.4579
1777906877,0.0641499,15.5885
1777906877,0.061359,16.2975
1777906877,0.0628533,15.9101
1777906877,0.0670387,14.9168
1777906877,0.070607,14.1629
1777906878,0.0642504,15.5641
1777906878,0.0718202,13.9237
1777906878,0.0774562,12.9105
1777906878,0.0721114,13.8674
1777906878,0.0697039,14.3464
1777906878,0.0635257,15.7417
1777906878,0.0652868,15.3170
1777906878,0.0685628,14.5852
1777906878,0.0631357,15.8389
1777906878,0.0733054,13.6416
1777906879,0.0668669,14.9551
1777906879,0.0640352,15.6164
1777906879,0.0695681,14.3744
1777906879,0.0641726,15.5830
1777906879,0.0641762,15.5821
1777906879,0.0697224,14.3426
1777906879,0.0688856,14.5168
1777906879,0.0761468,13.1325
1777906879,0.0781288,12.7994
1777906879,0.0617637,16.1907
1777906879,0.0780411,12.8138
1777906879,0.0670843,14.9066
1777906879,0.0651486,15.3495
1777906879,0.0700379,14.2780
1777906879,0.0751272,13.3108
1777906879,0.0732075,13.6598
1777906879,0.0703451,14.2156
1777906879,0.0676811,14.7752
1777906879,0.0650798,15.3658
1777906879,0.0677532,14.7595
1777906880,0.0681349,14.6768
1777906880,0.0665327,15.0302
1777906880,0.0675711,14.7992
1777906880,0.0579237,17.2641
1777906880,0.0650304,15.3774
1777906880,0.0667097,14.9903
1777906880,0.0640097,15.6226
1777906880,0.0638424,15.6636
1777906880,0.0653773,15.2958
1777906880,0.0666615,15.0012
1777906881,0.0645486,15.4922
1777906881,0.0629767,15.8789
1777906881,0.0602033,16.6104
1777906881,0.0619555,16.1406
1777906881,0.0657418,15.2110
1777906881,0.0639347,15.6410
1777906881,0.0652038,15.3365
1777906881,0.064417,15.5239
1777906881,0.0588097,17.0040
1777906881,0.0624797,16.0052
1777906882,0.0655186,15.2628
1777906882,0.067986,14.7089
1777906882,0.0734518,13.6144
1777906882,0.0684524,14.6087
1777906882,0.0654771,15.2725
1777906882,0.0627515,15.9359
1777906882,0.0669526,14.9359
1777906882,0.0672003,14.8809
1777906882,0.0645147,15.5003
1777906882,0.0632621,15.8073
1777906883,0.064333,15.5441
1777906883,0.0693897,14.4114
1777906883,0.0814551,12.2767
1777906883,0.070773,14.1297
1777906883,0.0660888,15.1312
1777906883,0.0720011,13.8887
1777906883,0.0754238,13.2584
1777906883,0.0719583,13.8969
1777906883,0.0666445,15.0050
1777906883,0.0712993,14.0254
1777906883,0.0637147,15.6950
1777906883,0.0644359,15.5193
1777906883,0.0653979,15.2910
1777906883,0.0602703,16.5919
1777906883,0.0628401,15.9134
1777906883,0.0641334,15.5925
1777906883,0.0639516,15.6368
1777906883,0.0699425,14.2975
1777906883,0.0641013,15.6003
1777906883,0.0665664,15.0226
1777906884,0.0663019,15.0825
1777906884,0.0646418,15.4699
1777906884,0.0727455,13.7466
1777906884,0.0663654,15.0681
1777906884,0.0755869,13.2298
1777906884,0.0604656,16.5383
1777906884,0.0733837,13.6270
1777906884,0.075621,13.2238
1777906884,0.064746,15.4450
1777906884,0.0636255,15.7170
1777906885,0.0589131,16.9742
1777906885,0.0623932,16.0274
1777906885,0.0658584,15.1841
1777906885,0.0772516,12.9447
1777906885,0.0753818,13.2658
1777906885,0.0775854,12.8890
1777906885,0.0692143,14.4479
1777906885,0.0800331,12.4948
1777906885,0.0712698,14.0312
1777906885,0.0793673,12.5996
1777906886,0.0768295,13.0158
1777906886,0.0654881,15.2699
1777906886,0.0586019,17.0643
1777906886,0.0633548,15.7841
1777906886,0.0632549,15.8091
1777906886,0.0678813,14.7316
1777906886,0.0670681,14.9102
1777906886,0.0686563,14.5653
1777906886,0.0635524,15.7350
1777906886,0.0825572,12.1128
1777906887,0.0725525,13.7831
1777906887,0.0780596,12.8107
1777906887,0.0804177,12.4351
1777906887,0.0663648,15.0682
1777906887,0.0722247,13.8457
1777906887,0.0776226,12.8828
1777906887,0.0678461,14.7392
1777906887,0.0787615,12.6966
1777906887,0.0746789,13.3907
1777906887,0.0665633,15.0233
1777906888,0.0663405,15.0737
1777906888,0.070871,14.1101
1777906888,0.0753612,13.2694
1777906888,0.0828881,12.0645
1777906888,0.0857161,11.6664
